FID_GLENDA,Row,YEAR,MONTH,SEASON,LAKE,CRUISE_ID,VISIT_ID,STATION_ID,STN_DEPTH_,LATITUDE,LONGITUDE,SAMPLING_D,TIME_ZONE,SAMPLE_DEP,DEPTH_CODE,MEDIUM,SAMPLE_TYP,QC_TYPE,SAMPLE_ID,ANL_CODE_1,ANALYTE_1,VALUE_1,UNITS_1,FRACTION_1,METHOD_1,RESULT_REM,ANL_CODE_2,ANALYTE_2,TP,UNITS_2,FRACTION_2,METHOD_2,RESULT_R_1,FID_EFDC,GRIDNO,IJ_VALUE,I_Value,J_Value,BedElev,I_Parent,J_Parent,Area,Mask,WSElev,ZRough,Sim_Result,Sim_Dir,Map_Value,Dry_Flag,Grid_Label,I_J_index,sig_thick,Area_ha,Num_layers,Wat_depth,sigma_layer
52,53,2018,April,Spring,Ontario,ON1811,O025M18,ON25,141,43.51655,-79.080083,4/9/2018,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,18GO10S61,P-tot,"Phosphorus, Total as P",1.257,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.197,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,1
53,54,2018,April,Spring,Ontario,ON1811,O025M18,ON25,141,43.51655,-79.080083,4/9/2018,GMT,67.3,Middle Depth,surface water,INSITU_MEAS,routine field sample,18GO10S63,P-tot,"Phosphorus, Total as P",1.534,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.271,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,5
54,55,2018,April,Spring,Ontario,ON1811,O025M18,ON25,141,43.51655,-79.080083,4/9/2018,GMT,124.6,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO10S70,P-tot,"Phosphorus, Total as P",2.749,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.502,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,9
55,56,2018,April,Spring,Ontario,ON1811,O025M18,ON25,141,43.51655,-79.080083,4/9/2018,GMT,132.6,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO10S71,P-tot,"Phosphorus, Total as P",2.63,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.575,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,10
114,115,2018,August,Summer,Ontario,ON1821,O025G18,ON25,140,43.517253,-79.080518,8/14/2018,GMT,0,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,18GO56I32,P-tot,"Phosphorus, Total as P",4.285,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.402,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,1
125,126,2018,August,Summer,Ontario,ON1821,O025G18,ON25,140,43.517253,-79.080518,8/14/2018,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,18GO56S21,P-tot,"Phosphorus, Total as P",2.567,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.92,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,1
126,127,2018,August,Summer,Ontario,ON1821,O025G18,ON25,140,43.517253,-79.080518,8/14/2018,GMT,5,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,18GO56S22,P-tot,"Phosphorus, Total as P",3.263,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.519,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,1
127,128,2018,August,Summer,Ontario,ON1821,O025G18,ON25,140,43.517253,-79.080518,8/14/2018,GMT,82,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,18GO56S26,P-tot,"Phosphorus, Total as P",3.693,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.513,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,6
128,129,2018,August,Summer,Ontario,ON1821,O025G18,ON25,140,43.517253,-79.080518,8/14/2018,GMT,124.7,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO56S30,P-tot,"Phosphorus, Total as P",3.117,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.835,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,10
129,130,2018,August,Summer,Ontario,ON1821,O025G18,ON25,140,43.517253,-79.080518,8/14/2018,GMT,132.3,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO56S31,P-tot,"Phosphorus, Total as P",3.52,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.803,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,10
130,131,2018,August,Summer,Ontario,ON1821,O025G18,ON25,140,43.517253,-79.080518,8/14/2018,GMT,20,Deep Chlorophyll Layer,surface water,INSITU_MEAS,routine field sample,18GO56S35,P-tot,"Phosphorus, Total as P",3.575,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.614,ug/l,Total/Bulk,LG204,,2409,8.58E+03,"(77,89)",77,89,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.768969,,4.768969,0,,77-89,13.8518,152.4744234,10,138.518,2
5,6,2018,April,Spring,Ontario,ON1811,O067M18,ON67N,73,43.574018,-76.785772,4/11/2018,GMT,0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,18GO01I12,P-tot,"Phosphorus, Total as P",2.468,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.097,ug/l,Total/Bulk,LG204,,12283,8.48E+03,"(218,88)",218,88,-1.99E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.842314,,4.842314,0,,218-88,19.954,258.8267394,10,199.54,1
33,34,2018,April,Spring,Ontario,ON1811,O060M18,ON60,160,43.577652,-77.195905,4/11/2018,GMT,0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,18GO10I12,P-tot,"Phosphorus, Total as P",3.215,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.535,ug/l,Total/Bulk,LG204,,10686,8.46E+03,"(194,88)",194,88,-1.54E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.81709,,4.81709,0,,194-88,15.3846,191.8107613,10,153.846,1
40,41,2018,April,Spring,Ontario,ON1811,O060M18,ON60,160,43.577652,-77.195905,4/11/2018,GMT,2.3,Surface,surface water,INSITU_MEAS,routine field sample,18GO10S01,P-tot,"Phosphorus, Total as P",2.834,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.789,ug/l,Total/Bulk,LG204,,10686,8.46E+03,"(194,88)",194,88,-1.54E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.81709,,4.81709,0,,194-88,15.3846,191.8107613,10,153.846,1
41,42,2018,April,Spring,Ontario,ON1811,O060M18,ON60,160,43.577652,-77.195905,4/11/2018,GMT,75.5,Middle Depth,surface water,INSITU_MEAS,routine field sample,18GO10S03,P-tot,"Phosphorus, Total as P",3.483,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.473,ug/l,Total/Bulk,LG204,,10686,8.46E+03,"(194,88)",194,88,-1.54E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.81709,,4.81709,0,,194-88,15.3846,191.8107613,10,153.846,5
42,43,2018,April,Spring,Ontario,ON1811,O060M18,ON60,160,43.577652,-77.195905,4/11/2018,GMT,141,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO10S10,P-tot,"Phosphorus, Total as P",2.119,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.563,ug/l,Total/Bulk,LG204,,10686,8.46E+03,"(194,88)",194,88,-1.54E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.81709,,4.81709,0,,194-88,15.3846,191.8107613,10,153.846,10
43,44,2018,April,Spring,Ontario,ON1811,O060M18,ON60,160,43.577652,-77.195905,4/11/2018,GMT,149,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO10S11,P-tot,"Phosphorus, Total as P",2.219,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.114,ug/l,Total/Bulk,LG204,,10686,8.46E+03,"(194,88)",194,88,-1.54E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.81709,,4.81709,0,,194-88,15.3846,191.8107613,10,153.846,10
75,76,2018,August,Summer,Ontario,ON1821,O060G18,ON60,156,43.579985,-77.199715,8/15/2018,GMT,0,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,18GO55I72,P-tot,"Phosphorus, Total as P",2.93,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.845,ug/l,Total/Bulk,LG204,,10687,8.69E+03,"(194,89)",194,89,-1.43E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.978627,,4.978627,0,,194-89,14.3209,187.7265704,10,143.209,1
96,97,2018,August,Summer,Ontario,ON1821,O060G18,ON60,156,43.579985,-77.199715,8/15/2018,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,18GO55S61,P-tot,"Phosphorus, Total as P",2.808,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.4,ug/l,Total/Bulk,LG204,,10687,8.69E+03,"(194,89)",194,89,-1.43E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.978627,,4.978627,0,,194-89,14.3209,187.7265704,10,143.209,1
97,98,2018,August,Summer,Ontario,ON1821,O060G18,ON60,156,43.579985,-77.199715,8/15/2018,GMT,5,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,18GO55S62,P-tot,"Phosphorus, Total as P",2.541,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.966,ug/l,Total/Bulk,LG204,,10687,8.69E+03,"(194,89)",194,89,-1.43E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.978627,,4.978627,0,,194-89,14.3209,187.7265704,10,143.209,1
98,99,2018,August,Summer,Ontario,ON1821,O060G18,ON60,156,43.579985,-77.199715,8/15/2018,GMT,90.1,Mid Hypolimnion,surface water,INSITU_MEAS,routine field sample,18GO55S66,P-tot,"Phosphorus, Total as P",2.942,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.578,ug/l,Total/Bulk,LG204,,10687,8.69E+03,"(194,89)",194,89,-1.43E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.978627,,4.978627,0,,194-89,14.3209,187.7265704,10,143.209,7
99,100,2018,August,Summer,Ontario,ON1821,O060G18,ON60,156,43.579985,-77.199715,8/15/2018,GMT,141.6,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO55S70,P-tot,"Phosphorus, Total as P",2.402,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",2.89,ug/l,Total/Bulk,LG204,,10687,8.69E+03,"(194,89)",194,89,-1.43E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.978627,,4.978627,0,,194-89,14.3209,187.7265704,10,143.209,10
100,101,2018,August,Summer,Ontario,ON1821,O060G18,ON60,156,43.579985,-77.199715,8/15/2018,GMT,149.3,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO55S71,P-tot,"Phosphorus, Total as P",2.834,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.543,ug/l,Total/Bulk,LG204,,10687,8.69E+03,"(194,89)",194,89,-1.43E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.978627,,4.978627,0,,194-89,14.3209,187.7265704,10,143.209,10
101,102,2018,August,Summer,Ontario,ON1821,O060G18,ON60,156,43.579985,-77.199715,8/15/2018,GMT,11.7,Deep Chlorophyll Layer,surface water,INSITU_MEAS,routine field sample,18GO55S75,P-tot,"Phosphorus, Total as P",2.871,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.033,ug/l,Total/Bulk,LG204,,10687,8.69E+03,"(194,89)",194,89,-1.43E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.978627,,4.978627,0,,194-89,14.3209,187.7265704,10,143.209,1
8,9,2018,April,Spring,Ontario,ON1811,O68bM18,ON68B,51,43.583333,-79.417167,4/9/2018,GMT,0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,18GO01I72,P-tot,"Phosphorus, Total as P",2.178,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.725,ug/l,Total/Bulk,LG204,,1275,1.14E+04,"-57,102",57,102,-4.75E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,6.307241,,6.307241,0,,57-102,4.7652,174.5257185,10,47.652,1
150,151,2018,August,Summer,Ontario,ON1821,O68bG18,ON68B,50,43.583468,-79.416283,8/14/2018,GMT,0,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,18GO57I12,P-tot,"Phosphorus, Total as P",2.284,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.311,ug/l,Total/Bulk,LG204,,1275,1.14E+04,"-57,102",57,102,-4.75E+01,0,0,0.00E+00,0,1.92E-01,1.00E-03,6.307241,,6.307241,0,,57-102,4.7652,174.5257185,10,47.652,1
37,38,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,0,"Integrated, Spring",surface water,INSITU_MEAS,routine field sample,18GO10I92,P-tot,"Phosphorus, Total as P",1.275,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",2.961,ug/l,Total/Bulk,LG204,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,1
56,57,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,18GO10S81,P-tot,"Phosphorus, Total as P",1.942,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.348,ug/l,Total/Bulk,LG204,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,1
57,58,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,5,Five Meter,surface water,INSITU_MEAS,routine field sample,18GO10S82,P-tot,"Phosphorus, Total as P",1.934,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.232,ug/l,Total/Bulk,LG204,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,1
58,59,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,10,Ten Meter,surface water,INSITU_MEAS,routine field sample,18GO10S83,P-tot,"Phosphorus, Total as P",2.598,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",2.757,ug/l,Residue,LG209,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,1
59,60,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,20,Twenty Meter,surface water,INSITU_MEAS,routine field sample,18GO10S84,P-tot,"Phosphorus, Total as P",1.383,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",2.873,ug/l,Total/Bulk,LG204,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,2
60,61,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,30,Thirty Meter,surface water,INSITU_MEAS,routine field sample,18GO10S85,P-tot,"Phosphorus, Total as P",1.314,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.248,ug/l,Total/Bulk,LG204,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,3
61,62,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,40,Forty Meter,surface water,INSITU_MEAS,routine field sample,18GO10S86,P-tot,"Phosphorus, Total as P",2.39,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.526,ug/l,Total/Bulk,LG204,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,3
62,63,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,50,Fifty Meter,surface water,INSITU_MEAS,routine field sample,18GO10S87,P-tot,"Phosphorus, Total as P",2.429,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.385,ug/l,Total/Bulk,LG204,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,4
63,64,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,100.1,One Hundred Meter,surface water,INSITU_MEAS,routine field sample,18GO10S88,P-tot,"Phosphorus, Total as P",2.075,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.437,ug/l,Total/Bulk,LG204,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,8
64,65,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,126.7,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO10S90,P-tot,"Phosphorus, Total as P",1.42,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.771,ug/l,Total/Bulk,LG204,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,10
65,66,2018,April,Spring,Ontario,ON1811,O33MM18,ON33M,143,43.594518,-78.8019,4/10/2018,GMT,134.5,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO10S91,P-tot,"Phosphorus, Total as P",2.959,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.246,ug/l,Total/Bulk,LG204,,3623,8.84E+03,"(97,90)",97,90,-1.38E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.813006,,4.813006,0,,97-90,13.8647,179.1398412,10,138.647,10
115,116,2018,August,Summer,Ontario,ON1821,O33MG18,ON33M,135.1,43.59595,-78.8145,8/14/2018,GMT,0,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,18GO56I52,P-tot,"Phosphorus, Total as P",3.848,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.89,ug/l,Total/Bulk,LG204,,3563,8.83E+03,"(96,90)",96,90,-1.39E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.832044,,4.832044,0,,96-90,13.8729,179.5813318,10,138.729,1
132,133,2018,August,Summer,Ontario,ON1821,O33MG18,ON33M,135.1,43.59595,-78.8145,8/14/2018,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,18GO56S41,P-tot,"Phosphorus, Total as P",3.675,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.889,ug/l,Total/Bulk,LG204,,3563,8.83E+03,"(96,90)",96,90,-1.39E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.832044,,4.832044,0,,96-90,13.8729,179.5813318,10,138.729,1
133,134,2018,August,Summer,Ontario,ON1821,O33MG18,ON33M,135.1,43.59595,-78.8145,8/14/2018,GMT,5,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,18GO56S42,P-tot,"Phosphorus, Total as P",3.804,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.241333333,ug/l,Residue,LG209,,3563,8.83E+03,"(96,90)",96,90,-1.39E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.832044,,4.832044,0,,96-90,13.8729,179.5813318,10,138.729,1
134,135,2018,August,Summer,Ontario,ON1821,O33MG18,ON33M,135.1,43.59595,-78.8145,8/14/2018,GMT,37,Upper Hypolimnion,surface water,INSITU_MEAS,routine field sample,18GO56S45,P-tot,"Phosphorus, Total as P",3.275,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.106,ug/l,Total/Bulk,LG204,,3563,8.83E+03,"(96,90)",96,90,-1.39E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.832044,,4.832044,0,,96-90,13.8729,179.5813318,10,138.729,3
135,136,2018,August,Summer,Ontario,ON1821,O33MG18,ON33M,135.1,43.59595,-78.8145,8/14/2018,GMT,40,Forty Meter,surface water,INSITU_MEAS,routine field sample,18GO56S46,P-tot,"Phosphorus, Total as P",3.209,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.976,ug/l,Total/Bulk,LG204,,3563,8.83E+03,"(96,90)",96,90,-1.39E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.832044,,4.832044,0,,96-90,13.8729,179.5813318,10,138.729,3
136,137,2018,August,Summer,Ontario,ON1821,O33MG18,ON33M,135.1,43.59595,-78.8145,8/14/2018,GMT,50,Fifty Meter,surface water,INSITU_MEAS,routine field sample,18GO56S47,P-tot,"Phosphorus, Total as P",2.904,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",6.154,ug/l,Total/Bulk,LG204,,3563,8.83E+03,"(96,90)",96,90,-1.39E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.832044,,4.832044,0,,96-90,13.8729,179.5813318,10,138.729,4
137,138,2018,August,Summer,Ontario,ON1821,O33MG18,ON33M,135.1,43.59595,-78.8145,8/14/2018,GMT,100,One Hundred Meter,surface water,INSITU_MEAS,routine field sample,18GO56S48,P-tot,"Phosphorus, Total as P",4.022,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.95,ug/l,Total/Bulk,LG204,,3563,8.83E+03,"(96,90)",96,90,-1.39E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.832044,,4.832044,0,,96-90,13.8729,179.5813318,10,138.729,8
138,139,2018,August,Summer,Ontario,ON1821,O33MG18,ON33M,135.1,43.59595,-78.8145,8/14/2018,GMT,125.4,Bottom Minus 10,surface water,INSITU_MEAS,routine field sample,18GO56S50,P-tot,"Phosphorus, Total as P",2.51,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.219,ug/l,Total/Bulk,LG204,,3563,8.83E+03,"(96,90)",96,90,-1.39E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.832044,,4.832044,0,,96-90,13.8729,179.5813318,10,138.729,10
139,140,2018,August,Summer,Ontario,ON1821,O33MG18,ON33M,135.1,43.59595,-78.8145,8/14/2018,GMT,133.1,Bottom Minus,surface water,INSITU_MEAS,routine field sample,18GO56S51,P-tot,"Phosphorus, Total as P",3.575,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",6.151,ug/l,Total/Bulk,LG204,,3563,8.83E+03,"(96,90)",96,90,-1.39E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.832044,,4.832044,0,,96-90,13.8729,179.5813318,10,138.729,10
140,141,2018,August,Summer,Ontario,ON1821,O33MG18,ON33M,135.1,43.59595,-78.8145,8/14/2018,GMT,8.4,Deep Chlorophyll Layer,surface water,INSITU_MEAS,routine field sample,18GO56S55,P-tot,"Phosphorus, Total as P",3.603,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.861575,ug/l,Residue,LG209,,3563,8.83E+03,"(96,90)",96,90,-1.39E+02,0,0,0.00E+00,0,1.92E-01,1.00E-03,4.832044,,4.832044,0,,96-90,13.8729,179.5813318,10,138.729,1
187,188,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,0,"Integrated, Summer",surface water,INSITU_MEAS,routine field sample,19GO56I52,P-tot,"Phosphorus, Total as P",3.471,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.044,ug/l,Total/Bulk,LG204,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
189,190,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,2,Surface,surface water,INSITU_MEAS,routine field sample,19GO56S41,P-tot,"Phosphorus, Total as P",3.604,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",5.329,ug/l,Total/Bulk,LG204,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
190,191,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,5,Mid Epilimnion,surface water,INSITU_MEAS,routine field sample,19GO56S42,P-tot,"Phosphorus, Total as P",2.969,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.61775,ug/l,Residue,LG209,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
191,192,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,8,Lower Epilimnion,surface water,INSITU_MEAS,routine field sample,19GO56S43,P-tot,"Phosphorus, Total as P",3.516,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",4.524,ug/l,Total/Bulk,LG204,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
192,193,2018,August,Summer,Ontario,ON1921,O33MG19,ON33M,142,43.597267,-79.802733,8/13/2019,GMT,11,Thermocline,surface water,INSITU_MEAS,routine field sample,19GO56S44,P-tot,"Phosphorus, Total as P",2.817,ug/l,Filtrate,LG204,,P-tot,"Phosphorus, Total as P",3.927,ug/l,Total/Bulk,LG204,,-1,,,0,0,,0,0,,0,,,,,,0,,,0,0,0,0,NA
