"t","TP_conc","TP_conc_ug_L","mass_settled_kg"
2305,5.62754203229313e-06,5.62754203229313,8477.39098913988
2306,5.62751851600071e-06,5.62751851600071,8477.35556393927
2307,5.62749503137283e-06,5.62749503137283,8477.32018643846
2308,5.62747157836685e-06,5.62747157836685,8477.28485657323
2309,5.62744815694019e-06,5.62744815694019,8477.24957427943
2310,5.62742476705033e-06,5.62742476705033,8477.21433949302
2311,5.62740140865481e-06,5.62740140865481,8477.17915215003
2312,5.62737808171122e-06,5.62737808171122,8477.14401218657
2313,5.62735478617721e-06,5.62735478617721,8477.10891953884
2314,5.62733152201049e-06,5.62733152201049,8477.07387414314
2315,5.62730828916882e-06,5.62730828916882,8477.03887593585
2316,5.62728508761002e-06,5.62728508761002,8477.00392485341
2317,5.62726191729198e-06,5.62726191729198,8476.96902083239
2318,5.62723877817262e-06,5.62723877817262,8476.9341638094
2319,5.62721567020993e-06,5.62721567020994,8476.89935372118
2320,5.62719259336198e-06,5.62719259336198,8476.86459050452
2321,5.62716954758685e-06,5.62716954758685,8476.82987409631
2322,5.6271465328427e-06,5.6271465328427,8476.79520443351
2323,5.62712354908777e-06,5.62712354908777,8476.7605814532
2324,5.62710059628031e-06,5.62710059628031,8476.72600509251
2325,5.62707767437867e-06,5.62707767437866,8476.69147528867
2326,5.62705478334121e-06,5.62705478334121,8476.65699197899
2327,5.62703192312639e-06,5.62703192312639,8476.62255510087
2328,5.62700909369271e-06,5.62700909369271,8476.58816459178
2329,5.62698629499871e-06,5.62698629499871,8476.5538203893
2330,5.62696352700301e-06,5.62696352700301,8476.51952243106
2331,5.62694078966427e-06,5.62694078966427,8476.48527065481
2332,5.62691808294121e-06,5.62691808294121,8476.45106499835
2333,5.62689540679261e-06,5.62689540679261,8476.41690539959
2334,5.6268727611773e-06,5.6268727611773,8476.38279179652
2335,5.62685014605417e-06,5.62685014605417,8476.34872412719
2336,5.62682756138215e-06,5.62682756138215,8476.31470232976
2337,5.62680500712025e-06,5.62680500712025,8476.28072634247
2338,5.62678248322752e-06,5.62678248322752,8476.24679610362
2339,5.62675998966307e-06,5.62675998966307,8476.21291155163
2340,5.62673752638606e-06,5.62673752638606,8476.17907262497
2341,5.62671509335571e-06,5.62671509335571,8476.1452792622
2342,5.62669269053129e-06,5.62669269053129,8476.11153140199
2343,5.62667031787213e-06,5.62667031787213,8476.07782898305
2344,5.62664797533762e-06,5.62664797533762,8476.0441719442
2345,5.62662566288718e-06,5.62662566288718,8476.01056022435
2346,5.62660338048032e-06,5.62660338048032,8475.97699376246
2347,5.62658112807657e-06,5.62658112807657,8475.94347249759
2348,5.62655890563554e-06,5.62655890563554,8475.9099963689
2349,5.62653671311689e-06,5.62653671311689,8475.8765653156
2350,5.62651455048033e-06,5.62651455048033,8475.843179277
2351,5.62649241768561e-06,5.62649241768561,8475.80983819248
2352,5.62647031469256e-06,5.62647031469256,8475.77654200153
2353,5.62644824146105e-06,5.62644824146105,8475.74329064368
2354,5.626426197951e-06,5.626426197951,8475.71008405857
2355,5.6264041841224e-06,5.6264041841224,8475.67692218592
2356,5.62638219993528e-06,5.62638219993528,8475.64380496552
2357,5.62636024534973e-06,5.62636024534973,8475.61073233725
2358,5.62633832032588e-06,5.62633832032588,8475.57770424105
2359,5.62631642482395e-06,5.62631642482395,8475.54472061698
2360,5.62629455880416e-06,5.62629455880416,8475.51178140515
2361,5.62627272222683e-06,5.62627272222683,8475.47888654576
2362,5.62625091505232e-06,5.62625091505232,8475.44603597908
2363,5.62622913724102e-06,5.62622913724102,8475.41322964549
2364,5.62620738875341e-06,5.62620738875341,8475.38046748541
2365,5.62618566954999e-06,5.62618566954999,8475.34774943937
2366,5.62616397959135e-06,5.62616397959135,8475.31507544797
2367,5.6261423188381e-06,5.6261423188381,8475.28244545189
2368,5.62612068725091e-06,5.62612068725091,8475.2498593919
2369,5.62609908479052e-06,5.62609908479052,8475.21731720882
2370,5.6260775114177e-06,5.6260775114177,8475.18481884359
2371,5.6260559670933e-06,5.6260559670933,8475.1523642372
2372,5.62603445177818e-06,5.62603445177818,8475.11995333073
2373,5.6260129654333e-06,5.6260129654333,8475.08758606534
2374,5.62599150801965e-06,5.62599150801965,8475.05526238226
2375,5.62597007949827e-06,5.62597007949827,8475.02298222282
2376,5.62594867983026e-06,5.62594867983026,8474.9907455284
2377,5.62592730897676e-06,5.62592730897676,8474.9585522405
2378,5.62590596689898e-06,5.62590596689898,8474.92640230064
2379,5.62588465355817e-06,5.62588465355817,8474.89429565048
2380,5.62586336891564e-06,5.62586336891564,8474.86223223171
2381,5.62584211293274e-06,5.62584211293274,8474.83021198613
2382,5.62582088557089e-06,5.62582088557089,8474.79823485561
2383,5.62579968679155e-06,5.62579968679155,8474.7663007821
2384,5.62577851655623e-06,5.62577851655623,8474.73440970761
2385,5.62575737482649e-06,5.62575737482649,8474.70256157424
2386,5.62573626156396e-06,5.62573626156396,8474.67075632419
2387,5.6257151767303e-06,5.6257151767303,8474.6389938997
2388,5.62569412028724e-06,5.62569412028724,8474.60727424311
2389,5.62567309219654e-06,5.62567309219654,8474.57559729684
2390,5.62565209242003e-06,5.62565209242003,8474.54396300337
2391,5.62563112091959e-06,5.62563112091959,8474.51237130528
2392,5.62561017765714e-06,5.62561017765714,8474.48082214521
2393,5.62558926259466e-06,5.62558926259466,8474.44931546588
2394,5.62556837569417e-06,5.62556837569417,8474.4178512101
2395,5.62554751691777e-06,5.62554751691777,8474.38642932073
2396,5.62552668622757e-06,5.62552668622757,8474.35504974074
2397,5.62550588358577e-06,5.62550588358577,8474.32371241315
2398,5.62548510895459e-06,5.62548510895459,8474.29241728107
2399,5.62546436229631e-06,5.62546436229631,8474.26116428769
2400,5.62544364357329e-06,5.62544364357329,8474.22995337626
2401,5.62542295274788e-06,5.62542295274789,8474.19878449013
2402,5.62540228978255e-06,5.62540228978255,8474.1676575727
2403,5.62538165463976e-06,5.62538165463976,8474.13657256747
2404,5.62536104728207e-06,5.62536104728207,8474.105529418
2405,5.62534046767204e-06,5.62534046767204,8474.07452806794
2406,5.62531991577234e-06,5.62531991577234,8474.04356846099
2407,5.62529939154563e-06,5.62529939154563,8474.01265054096
2408,5.62527889495466e-06,5.62527889495466,8473.98177425171
2409,5.62525842596223e-06,5.62525842596223,8473.95093953718
2410,5.62523798453116e-06,5.62523798453116,8473.9201463414
2411,5.62521757062434e-06,5.62521757062434,8473.88939460846
2412,5.62519718420473e-06,5.62519718420473,8473.85868428254
2413,5.62517682523529e-06,5.62517682523529,8473.82801530787
2414,5.62515649367908e-06,5.62515649367908,8473.79738762879
2415,5.62513618949918e-06,5.62513618949918,8473.76680118967
2416,5.62511591265873e-06,5.62511591265873,8473.736255935
2417,5.62509566312091e-06,5.62509566312091,8473.70575180933
2418,5.62507544084897e-06,5.62507544084897,8473.67528875726
2419,5.62505524580619e-06,5.62505524580619,8473.6448667235
2420,5.6250350779559e-06,5.6250350779559,8473.61448565281
2421,5.6250149372615e-06,5.6250149372615,8473.58414549004
2422,5.62499482368641e-06,5.62499482368641,8473.5538461801
2423,5.62497473719413e-06,5.62497473719413,8473.52358766799
2424,5.62495467774817e-06,5.62495467774817,8473.49336989878
2425,5.62493464531213e-06,5.62493464531213,8473.4631928176
2426,5.62491463984964e-06,5.62491463984964,8473.43305636967
2427,5.62489466132438e-06,5.62489466132438,8473.40296050027
2428,5.62487470970008e-06,5.62487470970008,8473.37290515477
2429,5.62485478494051e-06,5.62485478494051,8473.3428902786
2430,5.6248348870095e-06,5.6248348870095,8473.31291581726
2431,5.62481501587092e-06,5.62481501587092,8473.28298171635
2432,5.62479517148871e-06,5.62479517148871,8473.25308792152
2433,5.62477535382684e-06,5.62477535382684,8473.22323437849
2434,5.62475556284931e-06,5.62475556284931,8473.19342103306
2435,5.62473579852022e-06,5.62473579852022,8473.16364783111
2436,5.62471606080366e-06,5.62471606080366,8473.13391471859
2437,5.62469634966382e-06,5.62469634966382,8473.10422164152
2438,5.6246766650649e-06,5.6246766650649,8473.07456854598
2439,5.62465700697117e-06,5.62465700697116,8473.04495537815
2440,5.62463737534693e-06,5.62463737534693,8473.01538208426
2441,5.62461777015655e-06,5.62461777015655,8472.98584861062
2442,5.62459819136444e-06,5.62459819136444,8472.95635490362
2443,5.62457863893504e-06,5.62457863893504,8472.9269009097
2444,5.62455911283286e-06,5.62455911283286,8472.8974865754
2445,5.62453961302246e-06,5.62453961302246,8472.86811184731
2446,5.62452013946843e-06,5.62452013946843,8472.83877667211
2447,5.62450069213541e-06,5.62450069213541,8472.80948099653
2448,5.6244812709881e-06,5.6244812709881,8472.7802247674
2449,5.62446187599125e-06,5.62446187599125,8472.75100793158
2450,5.62444250710963e-06,5.62444250710963,8472.72183043606
2451,5.62442316430809e-06,5.62442316430809,8472.69269222784
2452,5.62440384755151e-06,5.62440384755151,8472.66359325403
2453,5.62438455680482e-06,5.62438455680482,8472.63453346181
2454,5.62436529203299e-06,5.62436529203299,8472.60551279841
2455,5.62434605320106e-06,5.62434605320106,8472.57653121115
2456,5.62432684027409e-06,5.62432684027409,8472.54758864741
2457,5.6243076532172e-06,5.6243076532172,8472.51868505465
2458,5.62428849199557e-06,5.62428849199557,8472.48982038039
2459,5.6242693565744e-06,5.6242693565744,8472.46099457224
2460,5.62425024691895e-06,5.62425024691895,8472.43220757785
2461,5.62423116299452e-06,5.62423116299452,8472.40345934496
2462,5.62421210476649e-06,5.62421210476649,8472.37474982138
2463,5.62419307220023e-06,5.62419307220023,8472.346078955
2464,5.6241740652612e-06,5.6241740652612,8472.31744669375
2465,5.6241550839149e-06,5.6241550839149,8472.28885298566
2466,5.62413612812685e-06,5.62413612812685,8472.26029777882
2467,5.62411719786266e-06,5.62411719786266,8472.23178102138
2468,5.62409829308794e-06,5.62409829308794,8472.20330266158
2469,5.62407941376839e-06,5.62407941376839,8472.1748626477
2470,5.62406055986971e-06,5.62406055986971,8472.14646092812
2471,5.62404173135769e-06,5.62404173135769,8472.11809745127
2472,5.62402292819814e-06,5.62402292819814,8472.08977216566
2473,5.62400415035693e-06,5.62400415035693,8472.06148501987
2474,5.62398539779996e-06,5.62398539779996,8472.03323596255
2475,5.62396667049319e-06,5.62396667049319,8472.00502494239
2476,5.62394796840261e-06,5.62394796840261,8471.9768519082
2477,5.62392929149428e-06,5.62392929149428,8471.94871680882
2478,5.6239106397343e-06,5.6239106397343,8471.92061959317
2479,5.62389201308878e-06,5.62389201308878,8471.89256021024
2480,5.62387341152393e-06,5.62387341152393,8471.86453860908
2481,5.62385483500596e-06,5.62385483500596,8471.83655473884
2482,5.62383628350116e-06,5.62383628350116,8471.8086085487
2483,5.62381775697584e-06,5.62381775697584,8471.78069998793
2484,5.62379925539636e-06,5.62379925539636,8471.75282900585
2485,5.62378077872915e-06,5.62378077872915,8471.72499555188
2486,5.62376232694065e-06,5.62376232694065,8471.69719957547
2487,5.62374389999737e-06,5.62374389999737,8471.66944102617
2488,5.62372549786584e-06,5.62372549786584,8471.64171985358
2489,5.62370712051267e-06,5.62370712051267,8471.61403600737
2490,5.62368876790449e-06,5.62368876790449,8471.58638943728
2491,5.62367044000798e-06,5.62367044000798,8471.55878009312
2492,5.62365213678987e-06,5.62365213678987,8471.53120792477
2493,5.62363385821692e-06,5.62363385821692,8471.50367288217
2494,5.62361560425595e-06,5.62361560425595,8471.47617491532
2495,5.62359737487383e-06,5.62359737487383,8471.44871397431
2496,5.62357917003745e-06,5.62357917003745,8471.42129000929
2497,5.62356098971376e-06,5.62356098971376,8471.39390297046
2498,5.62354283386977e-06,5.62354283386977,8471.3665528081
2499,5.62352470247251e-06,5.62352470247251,8471.33923947256
2500,5.62350659548905e-06,5.62350659548905,8471.31196291425
2501,5.62348851288654e-06,5.62348851288654,8471.28472308365
2502,5.62347045463213e-06,5.62347045463213,8471.25751993132
2503,5.62345242069305e-06,5.62345242069305,8471.23035340785
2504,5.62343441103655e-06,5.62343441103655,8471.20322346393
2505,5.62341642562994e-06,5.62341642562994,8471.17613005031
2506,5.62339846444056e-06,5.62339846444056,8471.1490731178
2507,5.62338052743581e-06,5.62338052743581,8471.12205261728
2508,5.62336261458312e-06,5.62336261458312,8471.09506849969
2509,5.62334472584998e-06,5.62334472584998,8471.06812071603
2510,5.6233268612039e-06,5.6233268612039,8471.0412092174
2511,5.62330902061245e-06,5.62330902061245,8471.01433395493
2512,5.62329120404324e-06,5.62329120404324,8470.98749487983
2513,5.62327341146394e-06,5.62327341146394,8470.96069194337
2514,5.62325564284222e-06,5.62325564284222,8470.9339250969
2515,5.62323789814584e-06,5.62323789814584,8470.90719429181
2516,5.62322017734258e-06,5.62322017734258,8470.88049947958
2517,5.62320248040028e-06,5.62320248040028,8470.85384061175
2518,5.62318480728679e-06,5.62318480728679,8470.82721763991
2519,5.62316715797003e-06,5.62316715797003,8470.80063051573
2520,5.62314953241797e-06,5.62314953241797,8470.77407919095
2521,5.6231319305986e-06,5.6231319305986,8470.74756361735
2522,5.62311435247997e-06,5.62311435247997,8470.72108374681
2523,5.62309679803016e-06,5.62309679803016,8470.69463953124
2524,5.62307926721731e-06,5.6230792672173,8470.66823092264
2525,5.62306176000958e-06,5.62306176000958,8470.64185787306
2526,5.6230442763752e-06,5.6230442763752,8470.61552033463
2527,5.62302681628242e-06,5.62302681628242,8470.58921825952
2528,5.62300937969954e-06,5.62300937969954,8470.56295159999
2529,5.62299196659491e-06,5.62299196659491,8470.53672030835
2530,5.62297457693692e-06,5.62297457693692,8470.51052433698
2531,5.62295721069399e-06,5.62295721069399,8470.48436363831
2532,5.62293986783459e-06,5.62293986783459,8470.45823816486
2533,5.62292254832725e-06,5.62292254832725,8470.43214786919
2534,5.62290525214051e-06,5.62290525214051,8470.40609270394
2535,5.62288797924297e-06,5.62288797924297,8470.3800726218
2536,5.62287072960328e-06,5.62287072960328,8470.35408757553
2537,5.62285350319013e-06,5.62285350319013,8470.32813751797
2538,5.62283629997222e-06,5.62283629997222,8470.30222240199
2539,5.62281911991834e-06,5.62281911991834,8470.27634218055
2540,5.62280196299729e-06,5.6228019629973,8470.25049680667
2541,5.62278482917793e-06,5.62278482917793,8470.22468623341
2542,5.62276771842915e-06,5.62276771842915,8470.19891041393
2543,5.62275063071988e-06,5.62275063071988,8470.17316930142
2544,5.6227335660191e-06,5.6227335660191,8470.14746284916
2545,5.62271652429583e-06,5.62271652429583,8470.12179101047
2546,5.62269950551914e-06,5.62269950551914,8470.09615373874
2547,5.62268250965811e-06,5.62268250965811,8470.07055098745
2548,5.62266553668191e-06,5.62266553668191,8470.04498271009
2549,5.62264858655971e-06,5.62264858655971,8470.01944886025
2550,5.62263165926074e-06,5.62263165926074,8469.99394939158
2551,5.62261475475428e-06,5.62261475475428,8469.96848425778
2552,5.62259787300962e-06,5.62259787300962,8469.94305341262
2553,5.62258101399612e-06,5.62258101399612,8469.91765680994
2554,5.62256417768318e-06,5.62256417768318,8469.89229440361
2555,5.62254736404022e-06,5.62254736404022,8469.86696614761
2556,5.62253057303673e-06,5.62253057303673,8469.84167199594
2557,5.62251380464222e-06,5.62251380464222,8469.81641190268
2558,5.62249705882624e-06,5.62249705882624,8469.79118582198
2559,5.6224803355584e-06,5.6224803355584,8469.76599370803
2560,5.62246363480833e-06,5.62246363480833,8469.74083551511
2561,5.62244695654572e-06,5.62244695654572,8469.71571119753
2562,5.62243030074028e-06,5.62243030074028,8469.69062070968
2563,5.62241366736177e-06,5.62241366736177,8469.66556400602
2564,5.62239705638001e-06,5.62239705638,8469.64054104105
2565,5.62238046776482e-06,5.62238046776482,8469.61555176934
2566,5.6223639014861e-06,5.6223639014861,8469.59059614552
2567,5.62234735751376e-06,5.62234735751376,8469.5656741243
2568,5.62233083581778e-06,5.62233083581778,8469.54078566041
2569,5.62231433636816e-06,5.62231433636816,8469.51593070869
2570,5.62229785913494e-06,5.62229785913494,8469.49110922399
2571,5.62228140408822e-06,5.62228140408822,8469.46632116127
2572,5.6222649711981e-06,5.6222649711981,8469.44156647552
2573,5.62224856043477e-06,5.62224856043477,8469.41684512179
2574,5.62223217176843e-06,5.62223217176843,8469.39215705521
2575,5.62221580516932e-06,5.62221580516932,8469.36750223095
2576,5.62219946060773e-06,5.62219946060773,8469.34288060426
2577,5.62218313805399e-06,5.62218313805399,8469.31829213043
2578,5.62216683747847e-06,5.62216683747847,8469.29373676482
2579,5.62215055885156e-06,5.62215055885156,8469.26921446286
2580,5.62213430214372e-06,5.62213430214372,8469.24472518002
2581,5.62211806732544e-06,5.62211806732544,8469.22026887184
