recnum,date_time,Year,Longitude,Latitude,station_id,region,Agency,Program,I_Index,J_Index,K_Index,No_Layers,Sigma_layer_thickness,water_depth_m,TP_ugL,TP_mgL,sample_depth,Model_source
1855,7/19/2013,2013,-78.83,43.69,,offshore,GLWQA,LOLA,98,97,10,10,10.6437,106.437,4.666,0.004666,112,LOEM
1856,7/19/2013,2013,-78.83,43.69,,offshore,GLWQA,LOLA,98,97,1,10,10.6437,106.437,8.396,0.008396,5,LOEM
1857,7/19/2013,2013,-78.83,43.69,,offshore,GLWQA,LOLA,98,97,8,10,10.6437,106.437,4.881,0.004881,80,LOEM
1858,7/19/2013,2013,-78.83,43.69,,offshore,GLWQA,LOLA,98,97,2,10,10.6437,106.437,7.358,0.007358,20,LOEM
1992,7/19/2013,2013,-78.8328,43.6668,27,offshore,GLWQA,CSMI,97,96,10,10,11.3078,113.078,4.666,0.004666,112,LOEM
1993,7/19/2013,2013,-78.8328,43.6668,27,offshore,GLWQA,CSMI,97,96,1,10,11.3078,113.078,8.396,0.008396,2,LOEM
1994,7/19/2013,2013,-78.8328,43.6668,27,offshore,GLWQA,CSMI,97,96,8,10,11.3078,113.078,4.881,0.004881,80,LOEM
1995,7/19/2013,2013,-78.8328,43.6668,27,offshore,GLWQA,CSMI,97,96,2,10,11.3078,113.078,7.358,0.007358,15,LOEM
2180,7/19/2013,2013,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,10,10,13.6241,136.24,2.879,0.002879,135,LOEM
2181,7/19/2013,2013,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,10,10,13.6241,136.24,3.534,0.003534,135,LOEM
2182,7/19/2013,2013,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,1,10,13.6241,136.24,5.163,0.005163,2,LOEM
2183,7/19/2013,2013,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,7,10,13.6241,136.24,1.556,0.001556,90,LOEM
2184,7/19/2013,2013,-78.802,43.6,ON33M,offshore,USEPA,GLNPO,97,91,2,10,13.6241,136.24,4.16,0.00416,15,LOEM
2327,7/19/2013,2013,-78.8008,43.5964,,offshore,GLWQA,LOLA,97,90,10,10,13.8647,138.647,2.879,0.002879,135,LOEM
2328,7/19/2013,2013,-78.8008,43.5964,,offshore,GLWQA,LOLA,97,90,1,10,13.8647,138.647,5.163,0.005163,5,LOEM
2329,7/19/2013,2013,-78.8008,43.5964,,offshore,GLWQA,LOLA,97,90,7,10,13.8647,138.647,1.556,0.001556,90,LOEM
2330,7/19/2013,2013,-78.8008,43.5964,,offshore,GLWQA,LOLA,97,90,2,10,13.8647,138.647,4.16,0.00416,20,LOEM
2372,7/19/2013,2013,-78.76,43.46,,offshore,GLWQA,LOLA,97,79,10,10,14.1192,141.192,3.327,0.003327,128,LOEM
2373,7/19/2013,2013,-78.76,43.46,,offshore,GLWQA,LOLA,97,79,1,10,14.1192,141.192,2.446,0.002446,5,LOEM
2374,7/19/2013,2013,-78.76,43.46,,offshore,GLWQA,LOLA,97,79,7,10,14.1192,141.192,1.958,0.001958,90,LOEM
2375,7/19/2013,2013,-78.76,43.46,,offshore,GLWQA,LOLA,97,79,2,10,14.1192,141.192,3.701,0.003701,23,LOEM
2392,7/19/2013,2013,-78.7586,43.4613,34,offshore,GLWQA,CSMI,97,79,10,10,14.1192,141.192,3.327,0.003327,128,LOEM
2393,7/19/2013,2013,-78.7586,43.4613,34,offshore,GLWQA,CSMI,97,79,7,10,14.1192,141.192,1.974,0.001974,90,LOEM
2394,7/19/2013,2013,-78.7586,43.4613,34,offshore,GLWQA,CSMI,97,79,1,10,14.1192,141.192,2.446,0.002446,2,LOEM
2395,7/19/2013,2013,-78.7586,43.4613,34,offshore,GLWQA,CSMI,97,79,7,10,14.1192,141.192,1.958,0.001958,90,LOEM
2396,7/19/2013,2013,-78.7586,43.4613,34,offshore,GLWQA,CSMI,97,79,2,10,14.1192,141.192,3.701,0.003701,20,LOEM
222,7/20/2013,2013,-78.0497,43.95,,nearshore,GLWQA,LOLA,143,108,5,8,1.033,8.264,5.202,0.005202,5,LOEM
223,7/20/2013,2013,-78.0497,43.95,,nearshore,GLWQA,LOLA,143,108,8,8,1.033,8.264,4.199,0.004199,17,LOEM
225,7/20/2013,2013,-78.05,43.95,ON43N,nearshore,USEPA,GLNPO,143,108,0,8,1.033,8.264,5.202,0.005202,2,LOEM
226,7/20/2013,2013,-78.05,43.95,ON43N,nearshore,USEPA,GLNPO,143,108,8,8,1.033,8.264,4.199,0.004199,17,LOEM
686,7/20/2013,2013,-77.989,43.383,ON38N,nearshore,USEPA,GLNPO,148,60,8,10,1.9525,19.525,3.019,0.003019,16,LOEM
687,7/20/2013,2013,-77.989,43.383,ON38N,nearshore,USEPA,GLNPO,148,60,3,10,1.9525,19.525,3.649,0.003649,2,LOEM
763,7/20/2013,2013,-77.9894,43.3833,,nearshore,GLWQA,LOLA,148,61,8,10,2.1032,21.032,3.019,0.003019,16,LOEM
764,7/20/2013,2013,-77.9894,43.3833,,nearshore,GLWQA,LOLA,148,61,3,10,2.1032,21.032,3.649,0.003649,5,LOEM
1442,7/20/2013,2013,-78.12,43.41,OON,offshore,NYSDEC,BMP,140,70,1,10,6.2329,62.329,11.75,0.01175,0,LOEM
1571,7/20/2013,2013,-78.0381,43.8408,,offshore,GLWQA,LOLA,144,102,1,10,6.6857,66.857,9.657,0.009657,5,LOEM
1572,7/20/2013,2013,-78.0381,43.8408,,offshore,GLWQA,LOLA,144,102,7,10,6.6857,66.857,4.262,0.004262,45,LOEM
1573,7/20/2013,2013,-78.0381,43.8408,,offshore,GLWQA,LOLA,144,102,3,10,6.6857,66.857,3.61,0.00361,18,LOEM
1574,7/20/2013,2013,-78.0381,43.8408,,offshore,GLWQA,LOLA,144,102,10,10,6.6857,66.857,4.465,0.004465,63,LOEM
1586,7/20/2013,2013,-78.0364,43.8413,42,offshore,GLWQA,CSMI,144,102,1,10,6.6857,66.857,9.657,0.009657,2,LOEM
1587,7/20/2013,2013,-78.0364,43.8413,42,offshore,GLWQA,CSMI,144,102,7,10,6.6857,66.857,4.262,0.004262,45,LOEM
1588,7/20/2013,2013,-78.0364,43.8413,42,offshore,GLWQA,CSMI,144,102,3,10,6.6857,66.857,3.61,0.00361,12,LOEM
1589,7/20/2013,2013,-78.0364,43.8413,42,offshore,GLWQA,CSMI,144,102,10,10,6.6857,66.857,4.465,0.004465,63,LOEM
2042,7/20/2013,2013,-78.0264,43.715,,offshore,GLWQA,LOLA,145,94,1,10,13.1193,131.193,2.288,0.002288,5,LOEM
2043,7/20/2013,2013,-78.0264,43.715,,offshore,GLWQA,LOLA,145,94,7,10,13.1193,131.193,2.61,0.00261,90,LOEM
2044,7/20/2013,2013,-78.0264,43.715,,offshore,GLWQA,LOLA,145,94,2,10,13.1193,131.193,4.2,0.0042,21,LOEM
2045,7/20/2013,2013,-78.0264,43.715,,offshore,GLWQA,LOLA,145,94,10,10,13.1193,131.193,2.815,0.002815,127,LOEM
2095,7/20/2013,2013,-78.026833,43.716633,ON41,offshore,USEPA,GLNPO,145,94,10,10,13.1193,131.193,2.755,0.002755,127,LOEM
2096,7/20/2013,2013,-78.026833,43.716633,ON41,offshore,USEPA,GLNPO,145,94,1,10,13.1193,131.193,2.288,0.002288,2,LOEM
2097,7/20/2013,2013,-78.026833,43.716633,ON41,offshore,USEPA,GLNPO,145,94,7,10,13.1193,131.193,2.61,0.00261,90,LOEM
2098,7/20/2013,2013,-78.026833,43.716633,ON41,offshore,USEPA,GLNPO,145,94,2,10,13.1193,131.193,4.2,0.0042,14,LOEM
2099,7/20/2013,2013,-78.026833,43.716633,ON41,offshore,USEPA,GLNPO,145,94,10,10,13.1193,131.193,2.815,0.002815,127,LOEM
2565,7/20/2013,2013,-78.0007,43.4806,39,offshore,GLWQA,CSMI,147,77,1,10,15.0669,150.669,4.132,0.004132,2,LOEM
2566,7/20/2013,2013,-78.0007,43.4806,39,offshore,GLWQA,CSMI,147,77,6,10,15.0669,150.669,3.191,0.003191,90,LOEM
2567,7/20/2013,2013,-78.0007,43.4806,39,offshore,GLWQA,CSMI,147,77,1,10,15.0669,150.669,4.03,0.00403,15,LOEM
2568,7/20/2013,2013,-78.0007,43.4806,39,offshore,GLWQA,CSMI,147,77,10,10,15.0669,150.669,3.6,0.0036,144,LOEM
2643,7/20/2013,2013,-78,43.4867,,offshore,GLWQA,LOLA,147,78,1,10,16.0868,160.868,4.132,0.004132,5,LOEM
2644,7/20/2013,2013,-78,43.4867,,offshore,GLWQA,LOLA,147,78,6,10,16.0868,160.868,3.191,0.003191,90,LOEM
2645,7/20/2013,2013,-78,43.4867,,offshore,GLWQA,LOLA,147,78,2,10,16.0868,160.868,4.03,0.00403,20,LOEM
2646,7/20/2013,2013,-78,43.4867,,offshore,GLWQA,LOLA,147,78,9,10,16.0868,160.868,3.6,0.0036,144,LOEM
2716,7/20/2013,2013,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,7,10,18.4184,184.184,1.607,0.001607,120,LOEM
2717,7/20/2013,2013,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,1,10,18.4184,184.184,2.086,0.002086,2,LOEM
2718,7/20/2013,2013,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,7,10,18.4184,184.184,1.791,0.001791,120,LOEM
2719,7/20/2013,2013,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,1,10,18.4184,184.184,4.278,0.004278,18,LOEM
2720,7/20/2013,2013,-78.0109,43.59,40,offshore,GLWQA,CSMI,146,85,8,10,18.4184,184.184,4.4,0.0044,129,LOEM
2765,7/20/2013,2013,-78.0108,43.5903,,offshore,GLWQA,LOLA,146,85,1,10,18.4184,184.184,2.086,0.002086,5,LOEM
2766,7/20/2013,2013,-78.0108,43.5903,,offshore,GLWQA,LOLA,146,85,7,10,18.4184,184.184,1.791,0.001791,120,LOEM
2767,7/20/2013,2013,-78.0108,43.5903,,offshore,GLWQA,LOLA,146,85,2,10,18.4184,184.184,4.278,0.004278,21,LOEM
2768,7/20/2013,2013,-78.0108,43.5903,,offshore,GLWQA,LOLA,146,85,8,10,18.4184,184.184,4.4,0.0044,129,LOEM
434,7/21/2013,2013,-77.44,43.2817,,nearshore,GLWQA,LOLA,181,25,4,10,1.3147,13.147,4.086,0.004086,5,LOTP
435,7/21/2013,2013,-77.44,43.2817,,nearshore,GLWQA,LOLA,181,25,10,10,1.3147,13.147,4.861,0.004861,32,LOTP
948,7/21/2013,2013,-77.31,43.3,SPN,offshore,NYSDEC,BMP,188,47,1,10,3.2923,32.923,5.75,0.00575,0,LOTP
1054,7/21/2013,2013,-77.4393,43.2999,717,offshore,GLWQA,CSMI,181,38,0,10,3.538,35.38,4.086,0.004086,2,LOTP
1055,7/21/2013,2013,-77.4393,43.2999,717,offshore,GLWQA,CSMI,181,38,10,10,3.538,35.38,4.861,0.004861,32,LOTP
1233,7/21/2013,2013,-77.158,43.789,ON61N,offshore,USEPA,GLNPO,197,104,3,10,4.659,46.59,7.034,0.007034,2,LOTP
1234,7/21/2013,2013,-77.158,43.789,ON61N,offshore,USEPA,GLNPO,197,104,7,10,4.659,46.59,5.232,0.005232,28,LOTP
1235,7/21/2013,2013,-77.158,43.789,ON61N,offshore,USEPA,GLNPO,197,104,10,10,4.659,46.59,3.589,0.003589,59,LOTP
1284,7/21/2013,2013,-77.4383,43.7706,,offshore,GLWQA,LOLA,177,101,1,10,5.1167,51.167,8.111,0.008111,5,LOTP
1285,7/21/2013,2013,-77.4383,43.7706,,offshore,GLWQA,LOLA,177,101,8,10,5.1167,51.167,2.745,0.002745,38,LOTP
1286,7/21/2013,2013,-77.4383,43.7706,,offshore,GLWQA,LOLA,177,101,5,10,5.1167,51.167,4.935,0.004935,22,LOTP
1287,7/21/2013,2013,-77.4383,43.7706,,offshore,GLWQA,LOLA,177,101,9,10,5.1167,51.167,3.373,0.003373,45,LOTP
1313,7/21/2013,2013,-77.438,43.772,ON49,offshore,USEPA,GLNPO,177,102,1,10,5.3521,53.521,8.111,0.008111,2,LOTP
1314,7/21/2013,2013,-77.438,43.772,ON49,offshore,USEPA,GLNPO,177,102,8,10,5.3521,53.521,2.745,0.002745,38,LOTP
1315,7/21/2013,2013,-77.438,43.772,ON49,offshore,USEPA,GLNPO,177,102,4,10,5.3521,53.521,4.935,0.004935,14,LOTP
1316,7/21/2013,2013,-77.438,43.772,ON49,offshore,USEPA,GLNPO,177,102,9,10,5.3521,53.521,3.373,0.003373,45,LOTP
1700,7/21/2013,2013,-77.0158,43.7311,,offshore,GLWQA,LOLA,207,100,1,10,8.9568,89.568,5.383,0.005383,5,LOTP
1701,7/21/2013,2013,-77.0158,43.7311,,offshore,GLWQA,LOLA,207,100,7,10,8.9568,89.568,3.143,0.003143,55,LOTP
1702,7/21/2013,2013,-77.0158,43.7311,,offshore,GLWQA,LOLA,207,100,3,10,8.9568,89.568,5.694,0.005694,18,LOTP
1703,7/21/2013,2013,-77.0158,43.7311,,offshore,GLWQA,LOLA,207,100,10,10,8.9568,89.568,3.547,0.003547,85,LOTP
1716,7/21/2013,2013,-77.0155,43.731183,ON63,offshore,USEPA,GLNPO,207,100,1,10,8.9568,89.568,5.383,0.005383,2,LOTP
1717,7/21/2013,2013,-77.0155,43.731183,ON63,offshore,USEPA,GLNPO,207,100,7,10,8.9568,89.568,3.143,0.003143,55,LOTP
1718,7/21/2013,2013,-77.0155,43.731183,ON63,offshore,USEPA,GLNPO,207,100,2,10,8.9568,89.568,5.694,0.005694,10,LOTP
1719,7/21/2013,2013,-77.0155,43.731183,ON63,offshore,USEPA,GLNPO,207,100,10,10,8.9568,89.568,3.547,0.003547,85,LOTP
1782,7/21/2013,2013,-77.44,43.33,,offshore,GLWQA,LOLA,181,59,1,10,8.9658,89.658,3.444,0.003444,5,LOTP
1783,7/21/2013,2013,-77.44,43.33,,offshore,GLWQA,LOLA,181,59,10,10,8.9658,89.658,5.358,0.005358,100,LOTP
1784,7/21/2013,2013,-77.44,43.33,,offshore,GLWQA,LOLA,181,59,4,10,8.9658,89.658,4.824,0.004824,27,LOTP
1785,7/21/2013,2013,-77.44,43.33,,offshore,GLWQA,LOLA,181,59,10,10,8.9658,89.658,5.281,0.005281,159,LOTP
2523,7/21/2013,2013,-76.9698,43.6355,715,offshore,GLWQA,CSMI,209,93,6,10,14.9854,149.854,4.96,0.00496,85,LOTP
2524,7/21/2013,2013,-76.9698,43.6355,715,offshore,GLWQA,CSMI,209,93,1,10,14.9854,149.854,8.087,0.008087,2,LOTP
2525,7/21/2013,2013,-76.9698,43.6355,715,offshore,GLWQA,CSMI,209,93,6,10,14.9854,149.854,4.8,0.0048,85,LOTP
2526,7/21/2013,2013,-76.9698,43.6355,715,offshore,GLWQA,CSMI,209,93,1,10,14.9854,149.854,6.312,0.006312,14,LOTP
2527,7/21/2013,2013,-76.9698,43.6355,715,offshore,GLWQA,CSMI,209,93,10,10,14.9854,149.854,5.639,0.005639,152,LOTP
2540,7/21/2013,2013,-76.9694,43.6356,,offshore,GLWQA,LOLA,209,93,1,10,14.9854,149.854,8.087,0.008087,5,LOTP
2541,7/21/2013,2013,-76.9694,43.6356,,offshore,GLWQA,LOLA,209,93,6,10,14.9854,149.854,4.8,0.0048,85,LOTP
2542,7/21/2013,2013,-76.9694,43.6356,,offshore,GLWQA,LOLA,209,93,2,10,14.9854,149.854,6.312,0.006312,20,LOTP
2543,7/21/2013,2013,-76.9694,43.6356,,offshore,GLWQA,LOLA,209,93,10,10,14.9854,149.854,5.639,0.005639,152,LOTP
2582,7/21/2013,2013,-77.44,43.5972,,offshore,GLWQA,LOLA,179,89,1,10,15.2877,152.877,6.204,0.006204,5,LOTP
2583,7/21/2013,2013,-77.44,43.5972,,offshore,GLWQA,LOLA,179,89,7,10,15.2877,152.877,3.917,0.003917,100,LOTP
2584,7/21/2013,2013,-77.44,43.5972,,offshore,GLWQA,LOLA,179,89,2,10,15.2877,152.877,7.592,0.007592,20,LOTP
2585,7/21/2013,2013,-77.44,43.5972,,offshore,GLWQA,LOLA,179,89,10,10,15.2877,152.877,5.673,0.005673,145,LOTP
2601,7/21/2013,2013,-77.4407,43.5984,716,offshore,GLWQA,CSMI,179,89,7,10,15.2877,152.877,3.8,0.0038,100,LOTP
2602,7/21/2013,2013,-77.4407,43.5984,716,offshore,GLWQA,CSMI,179,89,1,10,15.2877,152.877,6.204,0.006204,2,LOTP
2603,7/21/2013,2013,-77.4407,43.5984,716,offshore,GLWQA,CSMI,179,89,7,10,15.2877,152.877,3.917,0.003917,100,LOTP
2604,7/21/2013,2013,-77.4407,43.5984,716,offshore,GLWQA,CSMI,179,89,1,10,15.2877,152.877,7.592,0.007592,15,LOTP
2605,7/21/2013,2013,-77.4407,43.5984,716,offshore,GLWQA,CSMI,179,89,10,10,15.2877,152.877,5.673,0.005673,145,LOTP
2666,7/21/2013,2013,-77.4353,43.3668,58,offshore,GLWQA,CSMI,181,72,1,10,16.7801,167.801,3.444,0.003444,2,LOTP
2667,7/21/2013,2013,-77.4353,43.3668,58,offshore,GLWQA,CSMI,181,72,6,10,16.7801,167.801,5.358,0.005358,100,LOTP
2668,7/21/2013,2013,-77.4353,43.3668,58,offshore,GLWQA,CSMI,181,72,2,10,16.7801,167.801,4.824,0.004824,22,LOTP
2669,7/21/2013,2013,-77.4353,43.3668,58,offshore,GLWQA,CSMI,181,72,10,10,16.7801,167.801,5.281,0.005281,159,LOTP
2812,7/21/2013,2013,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,10,10,19.53,195.3,5.332,0.005332,192,LOTP
2813,7/21/2013,2013,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,5.8,0.0058,2,LOTP
2814,7/21/2013,2013,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,7,10,19.53,195.3,3.174,0.003174,120,LOTP
2815,7/21/2013,2013,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,1,10,19.53,195.3,6.234,0.006234,15,LOTP
2816,7/21/2013,2013,-77.4381,43.4431,ON55M,offshore,USEPA,GLNPO,180,78,10,10,19.53,195.3,4.647,0.004647,192,LOTP
2872,7/21/2013,2013,-77.4381,43.4431,,offshore,GLWQA,LOLA,180,78,1,10,19.53,195.3,5.8,0.0058,5,LOTP
2873,7/21/2013,2013,-77.4381,43.4431,,offshore,GLWQA,LOLA,180,78,7,10,19.53,195.3,3.174,0.003174,120,LOTP
2874,7/21/2013,2013,-77.4381,43.4431,,offshore,GLWQA,LOLA,180,78,2,10,19.53,195.3,6.234,0.006234,20,LOTP
2875,7/21/2013,2013,-77.4381,43.4431,,offshore,GLWQA,LOLA,180,78,10,10,19.53,195.3,4.647,0.004647,192,LOTP
5,7/22/2013,2013,-77.687,43.2916,Long Pond North,nearshore,SUNY,LTCZSS,167,20,1,1,1.298,1.298,143.2,0.1432,0,LOTP
10,7/22/2013,2013,-77.70513,43.30712,Braddock Bay,nearshore,SUNY,LTCZSS,166,28,1,1,1.437,1.437,94.4,0.0944,0,LOTP
17,7/22/2013,2013,-77.6838,43.29832,,nearshore,USGS,LONNS,167,23,1,2,1.018,2.036,136.2,0.1362,0.5,LOTP
22,7/22/2013,2013,-77.6838,43.29832,BraddockL,nearshore,SUNY,LTCZSS,167,23,1,2,1.018,2.036,136.2,0.1362,0,LOTP
119,7/22/2013,2013,-77.60572,43.25695,,nearshore,USGS,LONNS,172,7,1,4,0.9535,3.814,42.9,0.0429,0.5,LOTP
