"interval_number","vel1","vel2","vel3"
916,0.059858660231673,0.0932467473671897,-0.00522945520487314
917,0.0500563159312722,0.0833588131564993,-0.039203889977835
918,0.0469616670500833,0.0752032956900009,-0.0601762472505077
919,0.047618360712832,0.0652363119364654,-0.0707518612721023
920,0.040593962945185,0.0439317003406888,-0.0674093208039055
921,0.0308956745277486,0.0310398315618172,-0.0665012280309104
922,0.0220952119776251,0.0209709832236265,-0.0656561819788835
923,0.0138864598145287,0.0119202528647631,-0.076294855354851
924,0.00332728134226986,0.000821498327403045,-0.0864477016384385
925,-0.00363233662637808,-0.00826692479640444,-0.0873167660254175
926,-0.0223366436306399,-0.0261384616851074,-0.0718387870434224
927,-0.047705163975727,-0.0494366134867995,-0.0597747088643206
928,-0.0615573557513436,-0.0652453613410243,-0.0511501268570815
929,-0.0630378422741584,-0.0758619025332369,-0.0457782446798528
930,-0.0642514024370531,-0.0826341564904793,-0.0463651426950356
931,-0.061979703323987,-0.087099223361268,-0.0439506505831445
932,-0.0556478401773459,-0.0885239783656956,-0.0381083835845145
933,-0.0510023143568097,-0.0920064480443114,-0.0347034173520304
934,-0.0480195895469763,-0.0966171762310171,-0.033268927333947
935,-0.0424777582497474,-0.092671685879797,-0.0318752162240692
936,-0.0389958070475185,-0.0816205987512099,-0.0295578506403584
937,-0.0324906269226191,-0.0718057160535788,-0.0282841532993695
938,-0.01408115288751,-0.0548213468368248,-0.0265069015971219
939,-0.000867099157109189,-0.0396160426754725,-0.0206277144972794
940,0.0072553239477244,-0.0283068077156411,-0.0205142052612784
941,0.010305098370473,-0.0232915321687739,-0.0255770569446023
942,0.029426895383018,-0.00358692714510212,-0.0142975854407474
943,0.0432244896804588,0.014056110130737,-0.000464229133928384
944,0.0511516625846848,0.0306030284353999,0.0125475556393125
945,0.0703078191885344,0.0514691640907807,0.0349454745521329
946,0.0703332492837187,0.0468833541319655,0.038792057640412
947,0.0642711860623195,0.0401183372533054,0.035107302072757
948,0.0568881662523176,0.0387987006567778,0.0350278181231825
949,0.0615417582705527,0.0563931126666323,0.0394806422951345
950,0.070108996176419,0.0862739648803298,0.0483192521662769
951,0.0775557417674782,0.102033561873819,0.0490518818732934
952,0.0856630860896958,0.108158109895099,0.0546438421944787
953,0.0752096877398925,0.0877848926814082,0.0482569609583736
954,0.0609396009627509,0.0678728630484999,0.0406506151043308
955,0.0634844999404436,0.0656794909474431,0.0378733226094039
956,0.0697607915099581,0.0816761669396786,0.039044008496297
957,0.0774518134285365,0.104626874754725,0.040959313242906
958,0.0922937223144793,0.113863339031011,0.054729746161658
959,0.11041449670896,0.125893247827992,0.0767741298152837
960,0.0997299633439484,0.113230027344121,0.086240127167035
961,0.0798448792203082,0.0935892321077879,0.0836186083753971
962,0.0548951502303705,0.0695480726626976,0.0717669509964499
963,0.00977859186892312,0.0249173167293183,0.0498092537477915
964,-0.0373354773881372,-0.0250215223990946,0.0481478136236594
965,-0.0564041206537044,-0.0476957966427882,0.0436783444672244
966,-0.0468627145337866,-0.0419259438438976,0.0355119947804418
967,-0.0371209151887501,-0.0369816290294647,0.0253873346381768
968,-0.0315209314084571,-0.0396521730897714,0.0193830859273716
969,-0.0330400327377776,-0.0477394101760516,0.0144942788107452
970,-0.0400307495971196,-0.0596065083493854,0.00987697059264022
971,-0.0364270428606059,-0.0532660545598904,0.013888025485657
972,-0.029230653246874,-0.0424010349706666,0.00218599708601711
973,-0.0309439660832314,-0.0505929917022242,-0.0133150788907878
974,-0.0390758481179281,-0.063166790760054,-0.0268852661967434
975,-0.0426324835106271,-0.0712946324724013,-0.034641039778066
976,-0.0441503010904153,-0.0704560290648235,-0.0373677626147457
977,-0.0448712761489786,-0.0714238262612201,-0.0333275870589301
978,-0.0407306367132485,-0.0771032984229449,-0.0301408393310249
979,-0.0360635931230389,-0.0834213522449358,-0.021795261670053
980,-0.0281660739764078,-0.0749376676797169,-0.0191824524599059
981,0.0207338648175266,-0.0176119790649323,0.00201210323463027
982,0.0627481218616277,0.0342796685950696,0.0154702693998238
983,0.084411016717005,0.0815897920866262,0.0297288334028157
984,0.108384942130612,0.11909327544862,0.0682994080887772
985,0.117587347036225,0.134704902600821,0.0777414949780017
986,0.10723310032281,0.122012502320045,0.0679516310050781
987,0.0749714850451312,0.0860869526153136,0.0536772742365077
988,0.0541977309993134,0.0612824474953265,0.0533318804738612
989,0.0485036695052863,0.0530668825040768,0.0487813786693584
990,0.0593264472843699,0.0605029711013586,0.0637434168291415
991,0.0624063342183055,0.0494390482224445,0.059129972798784
992,0.0542113683578748,0.0363753014268962,0.0347010566806122
993,0.0398319797653226,0.0354849915845787,0.0295102307690436
994,0.0308510603346609,0.040235805700351,0.025990634183284
995,0.0268655101037369,0.0344993217020663,0.0224646350688807
996,0.0206606793291456,0.0244300529654814,0.0175040405550821
997,0.0112580023737684,0.0154049155945437,0.0167613676643082
998,-0.0103286013551967,-0.0112435421091776,0.0033103238598836
999,-0.0429391304611717,-0.0463118432094497,-0.0337275336103911
1000,-0.0415118124236165,-0.0436849176592983,-0.0220778554943676
1001,-0.0269981039485182,-0.0281902726272113,0.00268388982105945
1002,-0.0204282275287813,-0.0264004187393526,0.0186433065510264
1003,-0.026112240389097,-0.0385325422765265,0.0248641302802129
1004,-0.0384132165371521,-0.0519156791579673,0.0273528898797099
1005,-0.0539050552485045,-0.0639954794522488,0.0178510837055291
1006,-0.057556989013973,-0.0725917118934042,0.0113306070669126
1007,-0.0494637495159277,-0.0741450761680293,0.0105180449052506
1008,-0.043290137043919,-0.0718175072912152,0.00819317539598406
1009,-0.0380641524792465,-0.0697438764737339,0.00148469083526304
1010,-0.0276998874479635,-0.0557714479155824,-0.0117668341132332
1011,-0.0118607643614282,-0.031849819058219,-0.0225168561155104
1012,0.00923403580038074,-0.00823691517822991,-0.0156242541103234
1013,0.0221155022162403,-0.000902663048235506,-0.0007636438784501
1014,0.0256290078265993,-0.0011933593804367,0.00535880519680034
1015,0.0220702631271376,-0.0070779798310666,0.00659680184110931
1016,0.0181400070836622,-0.009268265741991,0.00891661825251723
1017,0.0179160036840351,-0.00749165042164589,0.0164867361257819
1018,0.0206770784023903,-0.00387923011877499,0.0289628203682478
1019,0.00599103659611327,-0.0236107017351778,0.0334005049688454
1020,-0.0125893109005782,-0.0382100371039222,0.0296104804543735
1021,-0.0229651942572686,-0.0455490953254185,0.0177522716661345
1022,-0.0329957489388642,-0.0550535775310698,0.00254514357936003
1023,-0.0647917666664539,-0.0994280451127148,-0.0377202239229599
1024,-0.0938476843662956,-0.133570098178161,-0.0745864154781504
1025,-0.113916271560777,-0.155306991046575,-0.0851477442479437
1026,-0.107237948600778,-0.155242651391174,-0.0746210124753908
1027,-0.094443308603771,-0.136966517268936,-0.0754465471090878
1028,-0.0746311197958772,-0.117369786674351,-0.0646283914977236
1029,-0.0636789029503901,-0.109262508700722,-0.0660334974390466
1030,-0.0310632541010306,-0.0599674067086288,-0.0418328797654701
1031,-0.00109907597688449,-0.0251310067407245,-0.0147480744985004
1032,0.0221123993467735,-0.0123494742098828,0.00828510685616606
1033,0.0779670023849987,0.0307863178565711,0.0558597275733919
1034,0.139638089580053,0.0970359286416935,0.0774052003021595
1035,0.129867853575684,0.119678455954492,0.0800523289598033
1036,0.130144780973012,0.130593032926006,0.0838107080676127
1037,0.134690577564457,0.145794002856107,0.0916177488101111
1038,0.150060001440521,0.177218801764378,0.114038342685715
1039,0.164420912638556,0.191580102635082,0.121535899263683
1040,0.144691034875622,0.171536483668657,0.103133041231823
1041,0.132351724998252,0.158937729945359,0.0982257195263147
1042,0.119887339164533,0.147500867233486,0.0919697732216801
1043,0.116054622416247,0.149051856556471,0.0780112795259472
1044,0.133349009225464,0.17840826683434,0.0787772838347886
1045,0.169264190139345,0.225419541013614,0.10899813784472
1046,0.174172965935038,0.226682326559692,0.116443176491316
1047,0.142062101362673,0.193370777497105,0.103122437338781
