I 	 	 J 	 lat 	 lon
174 	 	 37 	 43.30838131 	 -77.56278814
175 	 	 37 	 43.30689024 	 -77.54404359
176 	 	 37 	 43.30539613 	 -77.52530015
177 	 	 37 	 43.30391038 	 -77.50725494
178 	 	 37 	 43.30243157 	 -77.48990924
179 	 	 37 	 43.30095105 	 -77.47256449
180 	 	 37 	 43.29946792 	 -77.45522075
181 	 	 37 	 43.29793835 	 -77.43759831
182 	 	 37 	 43.29636132 	 -77.41969728
183 	 	 37 	 43.2947824 	 -77.4017973
184 	 	 37 	 43.29320072 	 -77.38389844
185 	 	 37 	 43.29162785 	 -77.36577075
186 	 	 37 	 43.29006544 	 -77.3474129
187 	 	 37 	 43.28850012 	 -77.3290562
188 	 	 37 	 43.28693189 	 -77.31070063
189 	 	 37 	 43.28546275 	 -77.29252117
190 	 	 37 	 43.28409368 	 -77.27451766
191 	 	 37 	 43.28272091 	 -77.25651521
192 	 	 37 	 43.28134623 	 -77.2385137
204 	 	 37 	 43.27019579 	 -77.0209406
205 	 	 37 	 43.26995954 	 -77.00265079
165 	 	 38 	 43.32206523 	 -77.71900262
166 	 	 38 	 43.32082456 	 -77.70224144
167 	 	 38 	 43.31958239 	 -77.68548227
168 	 	 38 	 43.31833775 	 -77.66872271
169 	 	 38 	 43.31700143 	 -77.65165321
170 	 	 38 	 43.31557505 	 -77.63427256
171 	 	 38 	 43.31414606 	 -77.61689289
172 	 	 38 	 43.31271445 	 -77.59951419
173 	 	 38 	 43.3112538 	 -77.58143393
174 	 	 38 	 43.30976468 	 -77.56265215
175 	 	 38 	 43.30827246 	 -77.54387025
176 	 	 38 	 43.30677722 	 -77.5250907
177 	 	 38 	 43.30528944 	 -77.50703905
178 	 	 38 	 43.30381032 	 -77.48971393
179 	 	 38 	 43.30232864 	 -77.47239105
180 	 	 38 	 43.30084437 	 -77.45506919
181 	 	 38 	 43.29931159 	 -77.4374601
182 	 	 38 	 43.29772928 	 -77.41956391
183 	 	 38 	 43.29614506 	 -77.40166755
184 	 	 38 	 43.2945572 	 -77.38377359
185 	 	 38 	 43.29297886 	 -77.36564459
186 	 	 38 	 43.29140904 	 -77.34728062
187 	 	 38 	 43.2898354 	 -77.32891785
188 	 	 38 	 43.2882597 	 -77.31055495
189 	 	 38 	 43.28678431 	 -77.29237794
190 	 	 38 	 43.28540928 	 -77.2743855
191 	 	 38 	 43.28403145 	 -77.25639407
192 	 	 38 	 43.28265081 	 -77.23840364
203 	 	 38 	 43.27167654 	 -77.03978923
204 	 	 38 	 43.27142487 	 -77.02102181
205 	 	 38 	 43.27119149 	 -77.00276225
207 	 	 38 	 43.27075616 	 -76.96725432
165 	 	 39 	 43.32338963 	 -77.71887577
166 	 	 39 	 43.3221645 	 -77.70212325
167 	 	 39 	 43.32093693 	 -77.68537156
168 	 	 39 	 43.31970697 	 -77.66862193
169 	 	 39 	 43.31837979 	 -77.65155771
170 	 	 39 	 43.3169553 	 -77.63418027
171 	 	 39 	 43.31552732 	 -77.61680508
172 	 	 39 	 43.31409759 	 -77.59942958
173 	 	 39 	 43.31263823 	 -77.58133281
174 	 	 39 	 43.31114801 	 -77.56251491
175 	 	 39 	 43.30965467 	 -77.5436969
176 	 	 39 	 43.3081574 	 -77.52488129
177 	 	 39 	 43.30666935 	 -77.50682185
178 	 	 39 	 43.30518911 	 -77.48951984
179 	 	 39 	 43.30370624 	 -77.4722176
180 	 	 39 	 43.30222081 	 -77.45491761
181 	 	 39 	 43.30068482 	 -77.43732188
182 	 	 39 	 43.2990972 	 -77.4194293
183 	 	 39 	 43.29750775 	 -77.40153901
184 	 	 39 	 43.29591462 	 -77.3836499
185 	 	 39 	 43.29432992 	 -77.36551965
186 	 	 39 	 43.29275174 	 -77.34714839
187 	 	 39 	 43.29117158 	 -77.32877945
188 	 	 39 	 43.28958845 	 -77.31041043
189 	 	 39 	 43.28810592 	 -77.29223594
190 	 	 39 	 43.28672488 	 -77.27425333
191 	 	 39 	 43.28534198 	 -77.25627292
192 	 	 39 	 43.28395539 	 -77.23829357
203 	 	 39 	 43.27289386 	 -77.03986912
204 	 	 39 	 43.2726549 	 -77.02110419
205 	 	 39 	 43.27242251 	 -77.00287253
206 	 	 39 	 43.27219784 	 -76.98517404
207 	 	 39 	 43.27197132 	 -76.96747583
165 	 	 40 	 43.32471493 	 -77.71874887
166 	 	 40 	 43.32350444 	 -77.70200506
167 	 	 40 	 43.32229151 	 -77.68526208
168 	 	 40 	 43.32107615 	 -77.6685199
169 	 	 40 	 43.31975725 	 -77.65146225
170 	 	 40 	 43.31833468 	 -77.63408924
171 	 	 40 	 43.31690945 	 -77.61671598
172 	 	 40 	 43.31548163 	 -77.59934492
173 	 	 40 	 43.31402267 	 -77.58123169
174 	 	 40 	 43.31253044 	 -77.56237772
175 	 	 40 	 43.31103602 	 -77.54352483
176 	 	 40 	 43.30953849 	 -77.52467182
177 	 	 40 	 43.3080493 	 -77.50660588
178 	 	 40 	 43.30656786 	 -77.48932451
179 	 	 40 	 43.30508387 	 -77.47204538
180 	 	 40 	 43.30359816 	 -77.45476597
181 	 	 40 	 43.30205802 	 -77.43718242
182 	 	 40 	 43.30046516 	 -77.41929591
183 	 	 40 	 43.2988704 	 -77.40140924
184 	 	 40 	 43.297272 	 -77.38352498
185 	 	 40 	 43.29568004 	 -77.36539353
186 	 	 40 	 43.29409534 	 -77.34701609
187 	 	 40 	 43.29250685 	 -77.32864109
188 	 	 40 	 43.2909163 	 -77.31026596
189 	 	 40 	 43.28942752 	 -77.29209392
190 	 	 40 	 43.28804142 	 -77.27412234
191 	 	 40 	 43.28665162 	 -77.25615182
192 	 	 40 	 43.28525992 	 -77.23818226
193 	 	 40 	 43.28379199 	 -77.22025278
194 	 	 40 	 43.28224776 	 -77.20236098
203 	 	 40 	 43.27411118 	 -77.03994901
204 	 	 40 	 43.27388398 	 -77.02118541
205 	 	 40 	 43.27365352 	 -77.00298282
206 	 	 40 	 43.27342092 	 -76.98533994
207 	 	 40 	 43.27318559 	 -76.9676974
165 	 	 41 	 43.32603933 	 -77.71862201
166 	 	 41 	 43.32484438 	 -77.70188687
167 	 	 41 	 43.32364606 	 -77.68515135
168 	 	 41 	 43.32244534 	 -77.66841787
169 	 	 41 	 43.32113562 	 -77.65136674
170 	 	 41 	 43.31971492 	 -77.63399693
171 	 	 41 	 43.31829161 	 -77.6166281
172 	 	 41 	 43.31686568 	 -77.59926025
173 	 	 41 	 43.31540624 	 -77.58113184
174 	 	 41 	 43.31391377 	 -77.56224047
175 	 	 41 	 43.31241823 	 -77.54335146
176 	 	 41 	 43.31091957 	 -77.52446234
177 	 	 41 	 43.30942831 	 -77.50638872
178 	 	 41 	 43.30794665 	 -77.4891304
179 	 	 41 	 43.30646146 	 -77.47187191
180 	 	 41 	 43.3049746 	 -77.45461438
181 	 	 41 	 43.30343215 	 -77.43704413
182 	 	 41 	 43.30183402 	 -77.41916246
183 	 	 41 	 43.30023308 	 -77.40128069
184 	 	 41 	 43.29862938 	 -77.38340005
185 	 	 41 	 43.29703109 	 -77.36526858
186 	 	 41 	 43.29543807 	 -77.34688507
187 	 	 41 	 43.29384303 	 -77.32850267
188 	 	 41 	 43.29224415 	 -77.31012148
189 	 	 41 	 43.29074909 	 -77.29195067
190 	 	 41 	 43.28935702 	 -77.27399015
191 	 	 41 	 43.28796216 	 -77.25603066
192 	 	 41 	 43.2865645 	 -77.23807218
193 	 	 41 	 43.28508257 	 -77.22015551
194 	 	 41 	 43.28351638 	 -77.20228072
203 	 	 41 	 43.27532944 	 -77.04003007
204 	 	 41 	 43.27511311 	 -77.02126785
205 	 	 41 	 43.27488543 	 -77.00309305
206 	 	 41 	 43.274644 	 -76.98550585
207 	 	 41 	 43.27440071 	 -76.96791769
208 	 	 41 	 43.27415476 	 -76.95033111
165 	 	 42 	 43.32736463 	 -77.71849509
166 	 	 42 	 43.32618338 	 -77.70176748
167 	 	 42 	 43.32500063 	 -77.68504185
168 	 	 42 	 43.32381546 	 -77.66831702
169 	 	 42 	 43.32251308 	 -77.65127127
170 	 	 42 	 43.32109426 	 -77.63390467
171 	 	 42 	 43.31967376 	 -77.61654022
172 	 	 42 	 43.31824972 	 -77.59917557
173 	 	 42 	 43.31679067 	 -77.5810307
174 	 	 42 	 43.31529709 	 -77.56210321
175 	 	 42 	 43.31380044 	 -77.54317808
176 	 	 42 	 43.31229975 	 -77.5242529
177 	 	 42 	 43.31080826 	 -77.50617272
178 	 	 42 	 43.3093254 	 -77.48893505
179 	 	 42 	 43.30783906 	 -77.47169843
180 	 	 42 	 43.30635104 	 -77.45446277
181 	 	 42 	 43.30480539 	 -77.43690588
182 	 	 42 	 43.30320194 	 -77.41902783
183 	 	 42 	 43.30159484 	 -77.40115096
184 	 	 42 	 43.29998586 	 -77.38327516
185 	 	 42 	 43.29838121 	 -77.36514244
186 	 	 42 	 43.29678167 	 -77.34675276
187 	 	 42 	 43.2951783 	 -77.32836429
188 	 	 42 	 43.293572 	 -77.309977
189 	 	 42 	 43.29207069 	 -77.29180863
190 	 	 42 	 43.29067262 	 -77.27385796
191 	 	 42 	 43.28927269 	 -77.25590949
192 	 	 42 	 43.28786908 	 -77.23796208
193 	 	 42 	 43.28637318 	 -77.22005946
194 	 	 42 	 43.28478499 	 -77.20220045
202 	 	 42 	 43.27674732 	 -77.05887005
203 	 	 42 	 43.27654676 	 -77.04010997
204 	 	 42 	 43.27634313 	 -77.02135024
205 	 	 42 	 43.27611644 	 -77.00320335
206 	 	 42 	 43.27586707 	 -76.98567176
207 	 	 42 	 43.27561587 	 -76.96813922
208 	 	 42 	 43.27536113 	 -76.95060831
164 	 	 43 	 43.32982372 	 -77.7346541
165 	 	 43 	 43.32868903 	 -77.71836822
166 	 	 43 	 43.32752332 	 -77.70164927
167 	 	 43 	 43.32635521 	 -77.68493234
168 	 	 43 	 43.32518464 	 -77.66821498
169 	 	 43 	 43.32389054 	 -77.65117579
170 	 	 43 	 43.32247454 	 -77.63381358
171 	 	 43 	 43.32105499 	 -77.61645116
172 	 	 43 	 43.31963376 	 -77.59909089
173 	 	 43 	 43.31817511 	 -77.58092956
174 	 	 43 	 43.31668046 	 -77.56196718
175 	 	 43 	 43.31518176 	 -77.54300474
176 	 	 43 	 43.31368087 	 -77.52404462
177 	 	 43 	 43.31218817 	 -77.50595548
178 	 	 43 	 43.31070414 	 -77.48873968
179 	 	 43 	 43.30921755 	 -77.47152489
180 	 	 43 	 43.30772748 	 -77.45431116
181 	 	 43 	 43.30617862 	 -77.43676763
182 	 	 43 	 43.3045699 	 -77.41889442
183 	 	 43 	 43.30295752 	 -77.4010224
184 	 	 43 	 43.30134324 	 -77.38315022
185 	 	 43 	 43.29973227 	 -77.36501747
186 	 	 43 	 43.29812437 	 -77.34662049
187 	 	 43 	 43.29651357 	 -77.32822591
188 	 	 43 	 43.29490075 	 -77.30983245
189 	 	 43 	 43.29339225 	 -77.29166536
190 	 	 43 	 43.29198915 	 -77.27372694
191 	 	 43 	 43.29058233 	 -77.25578837
192 	 	 43 	 43.28917361 	 -77.23785076
193 	 	 43 	 43.28766376 	 -77.21996217
194 	 	 43 	 43.28605365 	 -77.20212141
202 	 	 43 	 43.27795288 	 -77.05894862
203 	 	 43 	 43.27776409 	 -77.04018986
204 	 	 43 	 43.27757222 	 -77.02143145
205 	 	 43 	 43.27734746 	 -77.00331365
206 	 	 43 	 43.27709015 	 -76.98583767
207 	 	 43 	 43.27683014 	 -76.96836081
208 	 	 43 	 43.27656839 	 -76.95088547
164 	 	 44 	 43.33113237 	 -77.73451115
165 	 	 44 	 43.3300143 	 -77.71824005
166 	 	 44 	 43.32886326 	 -77.70153105
167 	 	 44 	 43.32770975 	 -77.6848216
168 	 	 44 	 43.32655386 	 -77.66811416
169 	 	 44 	 43.32526891 	 -77.65108026
170 	 	 44 	 43.32385388 	 -77.6337213
171 	 	 44 	 43.32243714 	 -77.61636327
172 	 	 44 	 43.3210169 	 -77.59900625
173 	 	 44 	 43.31955954 	 -77.58082841
174 	 	 44 	 43.31806378 	 -77.5618299
175 	 	 44 	 43.31656396 	 -77.54283135
176 	 	 44 	 43.31506195 	 -77.52383511
177 	 	 44 	 43.31356812 	 -77.50573946
178 	 	 44 	 43.31208293 	 -77.48854554
179 	 	 44 	 43.31059517 	 -77.47135263
180 	 	 44 	 43.30910482 	 -77.45415949
181 	 	 44 	 43.30755185 	 -77.43662936
182 	 	 44 	 43.30593786 	 -77.418761
183 	 	 44 	 43.30432017 	 -77.40089259
184 	 	 44 	 43.30270065 	 -77.38302649
185 	 	 44 	 43.30108328 	 -77.36489127
186 	 	 44 	 43.299468 	 -77.34648939
187 	 	 44 	 43.29784975 	 -77.32808747
188 	 	 44 	 43.2962286 	 -77.30968795
189 	 	 44 	 43.29471385 	 -77.29152332
190 	 	 44 	 43.29330475 	 -77.27359474
191 	 	 44 	 43.29189286 	 -77.25566718
192 	 	 44 	 43.29047819 	 -77.23774065
193 	 	 44 	 43.28895523 	 -77.21986483
194 	 	 44 	 43.28732227 	 -77.20204114
195 	 	 44 	 43.28568651 	 -77.18421737
202 	 	 44 	 43.27915844 	 -77.05902719
203 	 	 44 	 43.27898141 	 -77.04026976
204 	 	 44 	 43.27880224 	 -77.02151384
205 	 	 44 	 43.27857941 	 -77.00342512
206 	 	 44 	 43.27831323 	 -76.98600359
207 	 	 44 	 43.2780453 	 -76.96858235
208 	 	 44 	 43.27777472 	 -76.95116147
209 	 	 44 	 43.27780922 	 -76.93216902
164 	 	 45 	 43.33244009 	 -77.734367
165 	 	 45 	 43.3313387 	 -77.71811316
166 	 	 45 	 43.33020319 	 -77.70141283
167 	 	 45 	 43.32906433 	 -77.68471208
168 	 	 45 	 43.32792304 	 -77.66801211
169 	 	 45 	 43.32664637 	 -77.65098477
170 	 	 45 	 43.32523412 	 -77.63362897
171 	 	 45 	 43.3238193 	 -77.61627537
172 	 	 45 	 43.32240093 	 -77.59892156
173 	 	 45 	 43.32094397 	 -77.58072725
174 	 	 45 	 43.31944621 	 -77.56169267
175 	 	 45 	 43.31794617 	 -77.54265794
176 	 	 45 	 43.31644213 	 -77.52362563
177 	 	 45 	 43.31494716 	 -77.50552348
178 	 	 45 	 43.31346077 	 -77.48835021
179 	 	 45 	 43.31197276 	 -77.47117912
180 	 	 45 	 43.3104813 	 -77.45400909
181 	 	 45 	 43.30892598 	 -77.43649104
182 	 	 45 	 43.30730578 	 -77.41862634
183 	 	 45 	 43.30568286 	 -77.40076401
184 	 	 45 	 43.30405713 	 -77.38290159
185 	 	 45 	 43.30243343 	 -77.36476634
186 	 	 45 	 43.30081069 	 -77.34635711
187 	 	 45 	 43.29918502 	 -77.32794907
188 	 	 45 	 43.29755645 	 -77.30954344
189 	 	 45 	 43.29603456 	 -77.29138132
190 	 	 45 	 43.29462035 	 -77.27346253
191 	 	 45 	 43.2932034 	 -77.25554599
192 	 	 45 	 43.29178276 	 -77.23763054
193 	 	 45 	 43.29024585 	 -77.21976876
194 	 	 45 	 43.28859088 	 -77.20196086
195 	 	 45 	 43.28693317 	 -77.18415412
202 	 	 45 	 43.28036489 	 -77.0591057
203 	 	 45 	 43.28019963 	 -77.0403496
204 	 	 45 	 43.28003132 	 -77.02159506
205 	 	 45 	 43.27981042 	 -77.00353542
206 	 	 45 	 43.27953631 	 -76.98616951
207 	 	 45 	 43.27926046 	 -76.9688039
208 	 	 45 	 43.27898108 	 -76.95143871
209 	 	 45 	 43.27900712 	 -76.93245999
161 	 	 46 	 43.33688648 	 -77.7815632
163 	 	 46 	 43.33479649 	 -77.75000187
164 	 	 46 	 43.33374871 	 -77.7342228
165 	 	 46 	 43.332664 	 -77.71798622
166 	 	 46 	 43.33154309 	 -77.70129336
167 	 	 46 	 43.33041887 	 -77.68460132
168 	 	 46 	 43.32929313 	 -77.66791
169 	 	 46 	 43.32802473 	 -77.65088922
170 	 	 46 	 43.3266144 	 -77.63353786
171 	 	 46 	 43.32520052 	 -77.61618629
172 	 	 46 	 43.32378497 	 -77.59883686
173 	 	 46 	 43.3223284 	 -77.58062609
174 	 	 46 	 43.32082954 	 -77.56155538
175 	 	 46 	 43.31932842 	 -77.54248575
176 	 	 46 	 43.31782321 	 -77.52341609
177 	 	 46 	 43.31632707 	 -77.50530621
178 	 	 46 	 43.31483956 	 -77.48815605
179 	 	 46 	 43.31335035 	 -77.4710056
180 	 	 46 	 43.31185774 	 -77.45385745
181 	 	 46 	 43.31029921 	 -77.43635276
182 	 	 46 	 43.30867374 	 -77.41849291
183 	 	 46 	 43.3070455 	 -77.40063419
184 	 	 46 	 43.30541451 	 -77.38277662
185 	 	 46 	 43.30378445 	 -77.36464011
186 	 	 46 	 43.30215429 	 -77.34622477
187 	 	 46 	 43.30052119 	 -77.32781061
188 	 	 46 	 43.29888426 	 -77.30939769
189 	 	 46 	 43.29735612 	 -77.29123802
190 	 	 46 	 43.29593598 	 -77.27333154
191 	 	 46 	 43.29451303 	 -77.25542485
192 	 	 46 	 43.29308734 	 -77.23752042
193 	 	 46 	 43.29153642 	 -77.21967146
194 	 	 46 	 43.2898595 	 -77.20188058
195 	 	 46 	 43.28817984 	 -77.18409087
202 	 	 46 	 43.28157041 	 -77.05918304
203 	 	 46 	 43.28141699 	 -77.04043073
204 	 	 46 	 43.28126045 	 -77.02167751
205 	 	 46 	 43.28104143 	 -77.00364572
206 	 	 46 	 43.28075939 	 -76.98633544
207 	 	 46 	 43.28047563 	 -76.96902546
208 	 	 46 	 43.28018834 	 -76.95171589
209 	 	 46 	 43.28020502 	 -76.93275098
161 	 	 47 	 43.33813989 	 -77.78134274
163 	 	 47 	 43.33608642 	 -77.74983309
164 	 	 47 	 43.33505732 	 -77.73407859
165 	 	 47 	 43.33398929 	 -77.71785927
166 	 	 47 	 43.33288213 	 -77.70117517
167 	 	 47 	 43.33177345 	 -77.68449179
168 	 	 47 	 43.33066234 	 -77.66780916
169 	 	 47 	 43.32940219 	 -77.65079372
170 	 	 47 	 43.32799374 	 -77.63344556
171 	 	 47 	 43.32658268 	 -77.61609838
172 	 	 47 	 43.32516901 	 -77.59875216
173 	 	 47 	 43.32371287 	 -77.58052615
174 	 	 47 	 43.32221286 	 -77.56141808
175 	 	 47 	 43.32070973 	 -77.54231238
176 	 	 47 	 43.31920429 	 -77.52320654
177 	 	 47 	 43.31770701 	 -77.50509015
178 	 	 47 	 43.3162183 	 -77.48796064
179 	 	 47 	 43.31472794 	 -77.47083208
180 	 	 47 	 43.31323418 	 -77.4537058
181 	 	 47 	 43.31167244 	 -77.43621447
182 	 	 47 	 43.3100417 	 -77.41835947
183 	 	 47 	 43.30840819 	 -77.4005056
184 	 	 47 	 43.30677189 	 -77.38265164
185 	 	 47 	 43.3051346 	 -77.36451517
186 	 	 47 	 43.30349702 	 -77.3460937
187 	 	 47 	 43.30185646 	 -77.32767219
188 	 	 47 	 43.300213 	 -77.30925311
189 	 	 47 	 43.29867772 	 -77.29109595
190 	 	 47 	 43.29725248 	 -77.27319925
191 	 	 47 	 43.29582356 	 -77.25530364
192 	 	 47 	 43.29439277 	 -77.23740901
193 	 	 47 	 43.29281622 	 -77.2195477
194 	 	 47 	 43.29109568 	 -77.20171849
195 	 	 47 	 43.28940488 	 -77.1839735
201 	 	 47 	 43.28291369 	 -77.07801419
202 	 	 47 	 43.28277597 	 -77.05926161
203 	 	 47 	 43.28263431 	 -77.04051063
204 	 	 47 	 43.28249043 	 -77.02175868
205 	 	 47 	 43.28227245 	 -77.00375603
206 	 	 47 	 43.28198247 	 -76.98650138
207 	 	 47 	 43.28168989 	 -76.96924708
208 	 	 47 	 43.28139467 	 -76.95199192
209 	 	 47 	 43.28140381 	 -76.93304192
48 	 	 48 	 43.18210134 	 -79.3167088
49 	 	 48 	 43.18606327 	 -79.30445066
51 	 	 48 	 43.19599155 	 -79.27499583
52 	 	 48 	 43.20095231 	 -79.2602643
53 	 	 48 	 43.20623767 	 -79.24609593
58 	 	 48 	 43.23304319 	 -79.18124882
59 	 	 48 	 43.2378287 	 -79.16976967
60 	 	 48 	 43.24261394 	 -79.15828995
61 	 	 48 	 43.24654527 	 -79.14680844
62 	 	 48 	 43.24962271 	 -79.13532565
63 	 	 48 	 43.25269899 	 -79.12384297
64 	 	 48 	 43.25577407 	 -79.11235793
65 	 	 48 	 43.25838885 	 -79.10049796
66 	 	 48 	 43.26054231 	 -79.08826333
67 	 	 48 	 43.26269534 	 -79.07602784
68 	 	 48 	 43.26504698 	 -79.06427189
69 	 	 48 	 43.26738678 	 -79.0523158
70 	 	 48 	 43.26951378 	 -79.03967928
71 	 	 48 	 43.27163936 	 -79.02704192
72 	 	 48 	 43.2737635 	 -79.0144025
73 	 	 48 	 43.27620819 	 -79.00132778
74 	 	 48 	 43.27897415 	 -78.98781625
75 	 	 48 	 43.2817376 	 -78.97430357
76 	 	 48 	 43.28459849 	 -78.96104401
77 	 	 48 	 43.28782182 	 -78.94844771
78 	 	 48 	 43.29130957 	 -78.93626147
79 	 	 48 	 43.29479602 	 -78.92407511
80 	 	 48 	 43.29828112 	 -78.91188617
81 	 	 48 	 43.30144916 	 -78.90005688
82 	 	 48 	 43.30429937 	 -78.88858752
83 	 	 48 	 43.30714929 	 -78.87711586
84 	 	 48 	 43.30999805 	 -78.8656444
85 	 	 48 	 43.31249763 	 -78.85539627
87 	 	 48 	 43.31680024 	 -78.83734913
88 	 	 48 	 43.31895138 	 -78.82832584
89 	 	 48 	 43.3212651 	 -78.81672475
90 	 	 48 	 43.32374069 	 -78.8025492
91 	 	 48 	 43.32621537 	 -78.7883713
92 	 	 48 	 43.32868738 	 -78.77419358
93 	 	 48 	 43.33079076 	 -78.76063882
94 	 	 48 	 43.33252399 	 -78.74770987
98 	 	 48 	 43.34155136 	 -78.69721887
99 	 	 48 	 43.34468328 	 -78.68510736
100 	 	 48 	 43.34781519 	 -78.67305876
101 	 	 48 	 43.35051753 	 -78.66080456
103 	 	 48 	 43.35505292 	 -78.63555422
104 	 	 48 	 43.35733396 	 -78.62293575
107 	 	 48 	 43.36497693 	 -78.58421238
117 	 	 48 	 43.37152308 	 -78.46795135
120 	 	 48 	 43.37411422 	 -78.42834054
121 	 	 48 	 43.37463505 	 -78.41435094
126 	 	 48 	 43.3739841 	 -78.34228651
127 	 	 48 	 43.37363025 	 -78.32942456
128 	 	 48 	 43.37308998 	 -78.31669936
129 	 	 48 	 43.37239469 	 -78.30215825
130 	 	 48 	 43.37172677 	 -78.28566244
131 	 	 48 	 43.37105651 	 -78.26916834
132 	 	 48 	 43.37038474 	 -78.25267345
135 	 	 48 	 43.37074231 	 -78.20305108
136 	 	 48 	 43.37111188 	 -78.18674463
140 	 	 48 	 43.37577534 	 -78.12128595
141 	 	 48 	 43.37550177 	 -78.10493304
142 	 	 48 	 43.37373056 	 -78.08873099
143 	 	 48 	 43.37195615 	 -78.07252882
146 	 	 48 	 43.36766644 	 -78.02410209
148 	 	 48 	 43.36549251 	 -77.99193523
151 	 	 48 	 43.36018661 	 -77.9431498
152 	 	 48 	 43.35827826 	 -77.92685378
153 	 	 48 	 43.3562273 	 -77.91066352
154 	 	 48 	 43.35403371 	 -77.89457788
155 	 	 48 	 43.35183793 	 -77.87849475
158 	 	 48 	 43.34536941 	 -77.82985763
159 	 	 48 	 43.34325184 	 -77.81351602
161 	 	 48 	 43.33956011 	 -77.78113071
163 	 	 48 	 43.33750856 	 -77.74962764
164 	 	 48 	 43.33647953 	 -77.73387647
165 	 	 48 	 43.33540891 	 -77.71766185
166 	 	 48 	 43.33429742 	 -77.700985
167 	 	 48 	 43.33318258 	 -77.68430774
168 	 	 48 	 43.33206626 	 -77.66763241
169 	 	 48 	 43.33080794 	 -77.65061895
170 	 	 48 	 43.3294075 	 -77.63326872
171 	 	 48 	 43.32800536 	 -77.61591941
172 	 	 48 	 43.32659974 	 -77.59857234
173 	 	 48 	 43.32514894 	 -77.58034561
174 	 	 48 	 43.32365264 	 -77.56124182
175 	 	 48 	 43.32215227 	 -77.54213921
176 	 	 48 	 43.32064963 	 -77.5230377
177 	 	 48 	 43.31915516 	 -77.50492566
178 	 	 48 	 43.31766839 	 -77.4878018
179 	 	 48 	 43.31617909 	 -77.47067894
180 	 	 48 	 43.31468724 	 -77.45355709
181 	 	 48 	 43.3131257 	 -77.43607273
182 	 	 48 	 43.31149604 	 -77.41822463
183 	 	 48 	 43.30986273 	 -77.40037773
184 	 	 48 	 43.30822761 	 -77.38253315
185 	 	 48 	 43.30659052 	 -77.36440363
186 	 	 48 	 43.30495326 	 -77.3459928
187 	 	 48 	 43.30331396 	 -77.32758311
188 	 	 48 	 43.3016708 	 -77.30917343
189 	 	 48 	 43.30013674 	 -77.29102686
190 	 	 48 	 43.29871187 	 -77.27314205
191 	 	 48 	 43.29728514 	 -77.2552582
192 	 	 48 	 43.29585473 	 -77.23737545
193 	 	 48 	 43.2942597 	 -77.21947295
194 	 	 48 	 43.29249911 	 -77.20154968
195 	 	 48 	 43.29076732 	 -77.18371071
196 	 	 48 	 43.2889579 	 -77.16568046
198 	 	 48 	 43.28667841 	 -77.13063261
200 	 	 48 	 43.28490932 	 -77.09610812
201 	 	 48 	 43.28440076 	 -77.07811076
202 	 	 48 	 43.28426829 	 -77.05937957
203 	 	 48 	 43.28413275 	 -77.04064868
204 	 	 48 	 43.28399414 	 -77.0219181
205 	 	 48 	 43.28378151 	 -77.00393931
206 	 	 48 	 43.28349528 	 -76.98671356
207 	 	 48 	 43.28320645 	 -76.96948816
208 	 	 48 	 43.28291588 	 -76.95226183
209 	 	 48 	 43.28291988 	 -76.93331786
48 	 	 49 	 43.1832891 	 -79.31738616
49 	 	 49 	 43.18725573 	 -79.3051363
50 	 	 49 	 43.19221916 	 -79.29044248
51 	 	 49 	 43.19717977 	 -79.27574758
52 	 	 49 	 43.20213844 	 -79.26104912
53 	 	 49 	 43.20741074 	 -79.2469043
54 	 	 49 	 43.21299509 	 -79.23331309
57 	 	 49 	 43.22933601 	 -79.19357353
58 	 	 49 	 43.23410981 	 -79.18207299
59 	 	 49 	 43.23888241 	 -79.17056946
60 	 	 49 	 43.24365383 	 -79.15906538
61 	 	 49 	 43.24758398 	 -79.14756159
62 	 	 49 	 43.2506747 	 -79.13606099
63 	 	 49 	 43.25376423 	 -79.12455802
64 	 	 49 	 43.25685168 	 -79.11305396
65 	 	 49 	 43.25948616 	 -79.10118334
66 	 	 49 	 43.26166575 	 -79.08894522
67 	 	 49 	 43.26384401 	 -79.07670628
68 	 	 49 	 43.26621523 	 -79.06493349
69 	 	 49 	 43.26857197 	 -79.0529631
70 	 	 49 	 43.27071977 	 -79.04032815
71 	 	 49 	 43.27286616 	 -79.02769236
72 	 	 49 	 43.27501025 	 -79.01505699
73 	 	 49 	 43.27746695 	 -79.00199519
74 	 	 49 	 43.28023347 	 -78.98851049
75 	 	 49 	 43.28299926 	 -78.97502461
76 	 	 49 	 43.28585877 	 -78.96178334
77 	 	 49 	 43.28907056 	 -78.94919213
78 	 	 49 	 43.29253945 	 -78.93700386
79 	 	 49 	 43.29600701 	 -78.92481423
80 	 	 49 	 43.29947323 	 -78.91262327
81 	 	 49 	 43.30262869 	 -78.90079052
82 	 	 49 	 43.3054735 	 -78.88931745
83 	 	 49 	 43.30831711 	 -78.87784212
