I	J	XCent	YCent	CUE	CVE	CUN	CVN	WNDSHLT	lat	lon
163	79	764647.5	4819446.9	0.99745	0.07142	-0.07142	0.99745	1	43.48110966	-77.7275724
164	79	766014.9	4819321.2	0.99723	0.07432	-0.07432	0.99723	1	43.47949481	-77.71075288
165	79	767391.5	4819218.2	0.99701	0.07723	-0.07723	0.99701	1	43.47807827	-77.69380971
166	79	768777.4	4819137.9	0.99678	0.08015	-0.08015	0.99678	1	43.47685995	-77.67674148
167	79	770163.2	4819057.7	0.99655	0.08305	-0.08305	0.99655	1	43.47564004	-77.65967528
168	79	771549.1	4818977.4	0.9963	0.08594	-0.08594	0.9963	1	43.47441667	-77.64260874
169	79	772930.6	4818885.2	0.99637	0.08512	-0.08512	0.99637	1	43.47308541	-77.62560331
170	79	774307.8	4818781.1	0.99675	0.08059	-0.08059	0.99675	1	43.47164625	-77.60865784
171	79	775685	4818676.9	0.9971	0.07606	-0.07606	0.9971	1	43.4702037	-77.59171339
172	79	777062.2	4818572.8	0.99744	0.07152	-0.07152	0.99744	1	43.46875956	-77.57476984
173	79	778440.6	4818480.1	0.99775	0.06698	-0.06698	0.99775	1	43.46741495	-77.55780663
174	79	779820.1	4818398.7	0.99805	0.06246	-0.06246	0.99805	1	43.46616899	-77.54082497
175	79	781199.6	4818317.3	0.99832	0.05795	-0.05795	0.99832	1	43.46492054	-77.52384416
176	79	782579.1	4818235.9	0.99857	0.05344	-0.05344	0.99857	1	43.46366958	-77.50686421
177	79	783957.1	4818159.3	0.99881	0.04879	-0.04879	0.99881	1	43.46245982	-77.48990113
178	79	785333.7	4818087.6	0.99903	0.04401	-0.04401	0.99903	1	43.46129214	-77.4729536
179	79	786710.2	4818015.8	0.99923	0.03924	-0.03924	0.99923	1	43.46012111	-77.45600817
180	79	788086.8	4817944	0.9994	0.0345	-0.0345	0.9994	1	43.45894754	-77.43906233
181	79	789460.4	4817876.4	0.99956	0.02953	-0.02953	0.99956	1	43.45781038	-77.42215209
182	79	790831	4817813.1	0.9997	0.02436	-0.02436	0.9997	1	43.45671055	-77.40527737
183	79	792201.7	4817749.7	0.99982	0.0192	-0.0192	0.99982	1	43.4556073	-77.38840224
184	79	793572.3	4817686.4	0.9999	0.01408	-0.01408	0.9999	1	43.45450252	-77.37152908
185	79	794939.2	4817629.6	0.99996	0.0087	-0.0087	0.99996	1	43.45345513	-77.35469882
186	79	796302.3	4817579.6	1	0.00307	-0.00307	1	1	43.45246789	-77.33791249
187	79	797665.5	4817529.5	1	-0.00253	0.00253	1	1	43.45147726	-77.32112569
188	79	799028.6	4817479.4	0.99997	-0.0081	0.0081	0.99997	1	43.45048422	-77.30434084
189	79	800387.5	4817439.9	0.9999	-0.01393	0.01393	0.9999	1	43.44958566	-77.28760267
190	79	801742.3	4817410.9	0.9998	-0.02003	0.02003	0.9998	1	43.44878065	-77.27090993
191	79	803097	4817381.9	0.99966	-0.02609	0.02609	0.99966	1	43.44797327	-77.25421903
192	79	804451.8	4817352.9	0.99948	-0.03213	0.03213	0.99948	1	43.44716341	-77.23752752
193	79	805801.9	4817339	0.99926	-0.03842	0.03842	0.99926	1	43.44648872	-77.22088611
194	79	807147.4	4817340	0.99899	-0.04497	0.04497	0.99899	1	43.44594738	-77.20429359
195	79	808492.9	4817341.1	0.99867	-0.05149	0.05149	0.99867	1	43.44540453	-77.18770148
196	79	809838.4	4817342.1	0.99832	-0.05798	0.05798	0.99832	1	43.44485837	-77.17110989
197	79	811178.5	4817363.1	0.9979	-0.0647	0.0647	0.9979	1	43.44449174	-77.15457395
198	79	812513.2	4817403.9	0.99743	-0.07166	0.07166	0.99743	1	43.44430286	-77.13809363
199	79	813847.9	4817444.8	0.99691	-0.07859	0.07859	0.99691	1	43.44411249	-77.12161353
200	79	815182.7	4817485.6	0.99634	-0.0855	0.0855	0.99634	1	43.44391881	-77.10513253
201	79	816510.5	4817553.7	0.9957	-0.0926	0.0926	0.9957	1	43.44397096	-77.08872228
202	79	817831.4	4817649	0.995	-0.09991	0.09991	0.995	1	43.44426801	-77.07238141
203	79	819152.4	4817744.3	0.99424	-0.10719	0.10719	0.99424	1	43.44456267	-77.05603932
204	79	820473.3	4817839.6	0.99343	-0.11444	0.11444	0.99343	1	43.44485503	-77.03969847
205	79	821782.2	4817963.3	0.99255	-0.12181	0.12181	0.99255	1	43.4454053	-77.02348884
206	79	823079	4818115.4	0.99161	-0.12925	0.12925	0.99161	1	43.44621357	-77.00741145
207	79	824375.8	4818267.5	0.99063	-0.13654	0.13654	0.99063	1	43.44701957	-76.9913338
208	79	825672.6	4818419.7	0.98962	-0.14369	0.14369	0.98962	1	43.44782417	-76.97525583
209	79	827159.8	4818509.7	0.98899	-0.14801	0.14801	0.98899	1	43.44798472	-76.95686758
210	79	828837.5	4818537.7	0.98875	-0.14958	0.14958	0.98875	1	43.44750185	-76.93616837
211	79	830515.1	4818565.7	0.98851	-0.15116	0.15116	0.98851	1	43.44701528	-76.915471
212	79	832192.8	4818593.6	0.98826	-0.15276	0.15276	0.98826	1	43.44652403	-76.89477308
213	79	833858.2	4818665.9	0.98801	-0.15442	0.15442	0.98801	1	43.44643327	-76.87420024
214	79	835511.4	4818782.4	0.98773	-0.15615	0.15615	0.98773	1	43.44674122	-76.85375096
215	79	837164.6	4818898.9	0.98746	-0.15787	0.15787	0.98746	1	43.44704548	-76.83330176
216	79	838817.8	4819015.5	0.98718	-0.15959	0.15959	0.98718	1	43.44734698	-76.81285257
217	79	840462	4819158.3	0.98689	-0.16139	0.16139	0.98689	1	43.44788416	-76.79249805
218	79	842097.3	4819327.6	0.98658	-0.16327	0.16327	0.98658	1	43.44865972	-76.77223654
219	79	843732.5	4819496.8	0.98627	-0.16514	0.16514	0.98627	1	43.44943081	-76.75197608
220	79	845367.7	4819666	0.98596	-0.16701	0.16701	0.98596	1	43.45019828	-76.73171539
221	79	846994.7	4819853.9	0.98564	-0.16888	0.16888	0.98564	1	43.45113383	-76.71154365
222	79	848613.4	4820060.5	0.98531	-0.17075	0.17075	0.98531	1	43.45223756	-76.69146192
223	79	850232	4820267	0.98499	-0.17262	0.17262	0.98499	1	43.45333686	-76.67138103
224	79	851850.7	4820473.6	0.98466	-0.17449	0.17449	0.98466	1	43.45443345	-76.65129839
225	79	853460.4	4820694.7	0.98436	-0.17619	0.17619	0.98436	1	43.4556609	-76.63131684
226	79	855061.2	4820930.3	0.98408	-0.17773	0.17773	0.98408	1	43.45701921	-76.61143501
227	79	856662	4821166	0.9838	-0.17926	0.17926	0.9838	1	43.45837491	-76.5915525
228	79	858262.8	4821401.6	0.98352	-0.18079	0.18079	0.98352	1	43.45972621	-76.57166945
229	79	859853.8	4821649.6	0.9833	-0.182	0.182	0.9833	1	43.46119002	-76.55189838
230	79	861434.9	4821909.7	0.98313	-0.18289	0.18289	0.98313	1	43.46276376	-76.53224063
231	79	863016	4822169.9	0.98297	-0.18377	0.18377	0.98297	1	43.46433497	-76.51258207
25	80	610962.2	4786621.4	0.90117	-0.43347	0.43347	0.90117	1	43.22422607	-79.63366948
26	80	611820.6	4787036.9	0.90093	-0.43397	0.43397	0.90093	1	43.22783974	-79.62301837
27	80	612679.1	4787452.4	0.90069	-0.43447	0.43447	0.90069	1	43.23145238	-79.61236479
28	80	613537.5	4787867.9	0.90044	-0.43497	0.43497	0.90044	1	43.23506403	-79.6017112
29	80	614394.2	4788281.2	0.90027	-0.43533	0.43533	0.90027	1	43.23865511	-79.59107776
30	80	615249.2	4788692.5	0.90018	-0.43552	0.43552	0.90018	1	43.24222745	-79.58046444
31	80	616104.1	4789103.8	0.90008	-0.43572	0.43572	0.90008	1	43.24579879	-79.56985114
32	80	616959.1	4789515.1	0.89998	-0.43592	0.43592	0.89998	1	43.24936912	-79.55923538
33	80	617812.6	4789923.6	0.89995	-0.43599	0.43599	0.89995	1	43.25291347	-79.54863748
34	80	618664.7	4790329.3	0.89999	-0.43591	0.43591	0.89999	1	43.25643183	-79.53805621
35	80	619516.8	4790734.9	0.90003	-0.43583	0.43583	0.90003	1	43.25994829	-79.52747376
36	80	620368.8	4791140.6	0.90006	-0.43576	0.43576	0.90006	1	43.26346467	-79.51689133
37	80	621220	4791542.4	0.90018	-0.43553	0.43553	0.90018	1	43.26694508	-79.50631842
38	80	622070.3	4791940.5	0.90036	-0.43515	0.43515	0.90036	1	43.27039132	-79.49575623
39	80	622920.6	4792338.5	0.90054	-0.43477	0.43477	0.90054	1	43.27383567	-79.48519289
40	80	623770.8	4792736.5	0.90073	-0.43438	0.43438	0.90073	1	43.27727905	-79.47462961
41	80	624621.1	4793129.4	0.901	-0.43381	0.43381	0.901	1	43.2806755	-79.46406509
42	80	625471.4	4793517.2	0.90137	-0.43305	0.43305	0.90137	1	43.28402504	-79.45350057
43	80	626321.7	4793904.9	0.90173	-0.43229	0.43229	0.90173	1	43.2873727	-79.44293494
44	80	627172	4794292.7	0.9021	-0.43153	0.43153	0.9021	1	43.29072025	-79.43236816
45	80	628028.5	4794687.1	0.90282	-0.43002	0.43002	0.90282	1	43.29412517	-79.42172229
46	80	628891	4795088.3	0.90389	-0.42776	0.42776	0.90389	1	43.29758925	-79.41099973
47	80	629753.6	4795489.5	0.90495	-0.42552	0.42552	0.90495	1	43.30105229	-79.40027474
48	80	630616.2	4795890.7	0.90599	-0.42329	0.42329	0.90599	1	43.3045143	-79.38954856
49	80	631568.7	4796355.9	0.90575	-0.42381	0.42381	0.90575	1	43.30853563	-79.37769779
50	80	632610.9	4796885.3	0.90422	-0.42706	0.42706	0.90422	1	43.31311776	-79.36472433
51	80	633653.2	4797414.6	0.90267	-0.43034	0.43034	0.90267	1	43.31769746	-79.35174773
52	80	634695.5	4797943.9	0.90108	-0.43365	0.43365	0.90108	1	43.32227566	-79.33876923
53	80	635735.1	4798462.8	0.89993	-0.43604	0.43604	0.89993	1	43.32675922	-79.32582466
54	80	636772.1	4798971.3	0.89922	-0.4375	0.4375	0.89922	1	43.33114816	-79.31291288
55	80	637809.2	4799479.8	0.89851	-0.43896	0.43896	0.89851	1	43.33553558	-79.29999804
56	80	638846.2	4799988.3	0.89779	-0.44043	0.44043	0.89779	1	43.33992152	-79.28708261
57	80	639877.7	4800482.5	0.89778	-0.44045	0.44045	0.89778	1	43.34417829	-79.27423683
58	80	640903.6	4800962.3	0.89849	-0.43899	0.43899	0.89849	1	43.34830503	-79.26146205
59	80	641929.5	4801442.2	0.8992	-0.43753	0.43753	0.8992	1	43.3524312	-79.24868555
60	80	642955.5	4801922	0.89991	-0.43607	0.43607	0.89991	1	43.356555	-79.23590615
61	80	643978.1	4802384.5	0.90106	-0.43368	0.43368	0.90106	1	43.36052228	-79.22317154
62	80	644997.3	4802829.7	0.90264	-0.43039	0.43039	0.90264	1	43.36433307	-79.21048183
63	80	646016.5	4803274.8	0.90421	-0.42709	0.42709	0.90421	1	43.36814152	-79.1977906
64	80	647035.7	4803720	0.90576	-0.42379	0.42379	0.90576	1	43.37194943	-79.18509779
65	80	648054.1	4804149.2	0.90731	-0.42047	0.42047	0.90731	1	43.37561205	-79.17241762
66	80	649071.7	4804562.4	0.90884	-0.41714	0.41714	0.90884	1	43.3791294	-79.1597502
67	80	650089.3	4804975.6	0.91036	-0.41381	0.41381	0.91036	1	43.38264532	-79.14708135
68	80	651106.9	4805388.7	0.91186	-0.4105	0.4105	0.91186	1	43.38615891	-79.13441111
69	80	652124.1	4805789	0.91317	-0.40758	0.40758	0.91317	1	43.38955595	-79.12174793
70	80	653140.9	4806176.3	0.91429	-0.40506	0.40506	0.91429	1	43.39283464	-79.10909196
71	80	654157.7	4806563.6	0.9154	-0.40254	0.40254	0.9154	1	43.39611191	-79.09643467
72	80	655174.5	4806950.9	0.9165	-0.40004	0.40004	0.9165	1	43.39938775	-79.08377606
73	80	656189	4807327.5	0.91748	-0.39778	0.39778	0.91748	1	43.40256634	-79.07114756
74	80	657201.3	4807693.3	0.91835	-0.39576	0.39576	0.91835	1	43.40564678	-79.05854806
75	80	658213.6	4808059.1	0.91922	-0.39375	0.39375	0.91922	1	43.40872581	-79.04594731
76	80	659225.9	4808425	0.92007	-0.39175	0.39175	0.92007	1	43.41180432	-79.03334531
77	80	660233	4808780.3	0.92105	-0.38943	0.38943	0.92105	1	43.41478714	-79.02080937
78	80	661235.1	4809125.2	0.92216	-0.38681	0.38681	0.92216	1	43.41767604	-79.00833705
79	80	662237.1	4809470.1	0.92326	-0.38418	0.38418	0.92326	1	43.42056358	-78.99586481
80	80	663239.1	4809815	0.92435	-0.38155	0.38155	0.92435	1	43.42344973	-78.98339144
81	80	664234.4	4810147.8	0.92586	-0.37788	0.37788	0.92586	1	43.42622708	-78.97100328
82	80	665223	4810468.5	0.92777	-0.37315	0.37315	0.92777	1	43.42889565	-78.95870043
83	80	666211.5	4810789.3	0.92966	-0.36841	0.36841	0.92966	1	43.4315638	-78.94639774
84	80	667200.1	4811110.1	0.93153	-0.36366	0.36366	0.93153	1	43.43423058	-78.93409278
85	80	668182.8	4811410.3	0.93373	-0.35798	0.35798	0.93373	1	43.43671197	-78.92186599
86	80	669159.9	4811690	0.93624	-0.35137	0.35137	0.93624	1	43.43900882	-78.90971375
87	80	670136.9	4811969.7	0.93869	-0.34476	0.34476	0.93869	1	43.44130439	-78.89756187
88	80	671113.9	4812249.5	0.94109	-0.33815	0.33815	0.94109	1	43.44359955	-78.88540909
89	80	672160.3	4812585.4	0.94306	-0.33263	0.33263	0.94306	1	43.44638223	-78.87238066
90	80	673276.1	4812977.6	0.94461	-0.3282	0.3282	0.94461	1	43.44965395	-78.85847608
91	80	674391.9	4813369.8	0.94614	-0.32375	0.32375	0.94614	1	43.45292394	-78.84457006
92	80	675507.6	4813762	0.94766	-0.31928	0.31928	0.94766	1	43.45619222	-78.83066384
93	80	676623.8	4814138.2	0.94931	-0.31434	0.31434	0.94931	1	43.4593147	-78.81675518
94	80	677740.4	4814498.4	0.95109	-0.30892	0.30892	0.95109	1	43.46229139	-78.80284543
95	80	678856.9	4814858.6	0.95283	-0.30349	0.30349	0.95283	1	43.46526638	-78.78893561
96	80	679973.5	4815218.8	0.95454	-0.29807	0.29807	0.95454	1	43.46823963	-78.77502326
97	80	681088.6	4815563.8	0.9564	-0.29206	0.29206	0.9564	1	43.47107475	-78.76113318
98	80	682202.4	4815893.7	0.95839	-0.28546	0.28546	0.95839	1	43.4737726	-78.74726298
99	80	683316.2	4816223.6	0.96034	-0.27884	0.27884	0.96034	1	43.47646875	-78.73339161
100	80	684429.9	4816553.5	0.96224	-0.2722	0.2722	0.96224	1	43.47916321	-78.71952031
101	80	685544.3	4816866.5	0.9641	-0.26555	0.26555	0.9641	1	43.48170373	-78.70564494
102	80	686659.2	4817162.6	0.9659	-0.2589	0.2589	0.9659	1	43.48409036	-78.6917681
103	80	687774.1	4817458.7	0.96767	-0.25221	0.25221	0.96767	1	43.48647529	-78.67789023
104	80	688889.1	4817754.7	0.9694	-0.24549	0.24549	0.9694	1	43.48885757	-78.66401013
105	80	690006.1	4818030.2	0.97108	-0.23874	0.23874	0.97108	1	43.4910532	-78.65011145
106	80	691125.3	4818285.1	0.97273	-0.23195	0.23195	0.97273	1	43.49306123	-78.63619188
107	80	692244.5	4818539.9	0.97433	-0.22513	0.22513	0.97433	1	43.49506664	-78.62227149
108	80	693363.7	4818794.8	0.97589	-0.21828	0.21828	0.97589	1	43.49707122	-78.60835021
109	80	694485	4819026	0.97759	-0.21052	0.21052	0.97759	1	43.49886033	-78.5944106
110	80	695608.5	4819233.4	0.97942	-0.20185	0.20185	0.97942	1	43.50043304	-78.58045161
111	80	696732	4819440.8	0.98117	-0.19316	0.19316	0.98117	1	43.50200402	-78.56649197
112	80	697855.5	4819648.2	0.98284	-0.18445	0.18445	0.98284	1	43.50357327	-78.55253167
113	80	698984.3	4819832.7	0.98452	-0.17528	0.17528	0.98452	1	43.50493339	-78.53851361
114	80	700118.4	4819994.2	0.98619	-0.16564	0.16564	0.98619	1	43.50608344	-78.52443794
115	80	701252.5	4820155.7	0.98775	-0.15602	0.15602	0.98775	1	43.50723174	-78.51036182
116	80	702386.6	4820317.3	0.98923	-0.1464	0.1464	0.98923	1	43.5083792	-78.4962852
117	80	703531.2	4820459.4	0.99043	-0.13801	0.13801	0.99043	1	43.50934664	-78.48208566
118	80	704686.2	4820582.3	0.9914	-0.13086	0.13086	0.9914	1	43.51013674	-78.46776442
119	80	705841.3	4820705.1	0.99232	-0.12372	0.12372	0.99232	1	43.5109241	-78.4534417
120	80	706996.3	4820828	0.99318	-0.11661	0.11661	0.99318	1	43.51171059	-78.43911989
121	80	708160.4	4820935.5	0.99391	-0.11021	0.11021	0.99391	1	43.51235421	-78.42469121
122	80	709333.5	4821027.9	0.99452	-0.10452	0.10452	0.99452	1	43.51285766	-78.41015689
123	80	710506.5	4821120.2	0.9951	-0.09885	0.09885	0.9951	1	43.51335838	-78.39562369
124	80	711679.6	4821212.5	0.99565	-0.09318	0.09318	0.99565	1	43.51385721	-78.38108911
125	80	712866.8	4821352.1	0.99628	-0.08613	0.08613	0.99628	1	43.51477563	-78.36636159
126	80	714068.1	4821538.8	0.99697	-0.07778	0.07778	0.99697	1	43.51611174	-78.3514409
127	80	715269.4	4821725.5	0.99757	-0.06961	0.06961	0.99757	1	43.51744588	-78.33651965
128	80	716470.7	4821912.2	0.9981	-0.06163	0.06163	0.9981	1	43.51877806	-78.32159784
129	80	717757.3	4822038.6	0.99841	-0.05632	0.05632	0.99841	1	43.51954106	-78.30564532
130	80	719129.4	4822104.9	0.99856	-0.05359	0.05359	0.99856	1	43.51973619	-78.28865997
131	80	720501.4	4822171.1	0.99871	-0.05087	0.05087	0.99871	1	43.51992793	-78.27167592
132	80	721873.4	4822237.3	0.99884	-0.04816	0.04816	0.99884	1	43.52011714	-78.25469189
133	80	723249.6	4822300.8	0.99899	-0.04499	0.04499	0.99899	1	43.52027828	-78.23765708
134	80	724630	4822361.5	0.99914	-0.04136	0.04136	0.99914	1	43.52041043	-78.22057156
135	80	726010.4	4822422.2	0.99929	-0.03776	0.03776	0.99929	1	43.52054002	-78.20348609
136	80	727390.8	4822482.9	0.99942	-0.03418	0.03418	0.99942	1	43.52066706	-78.18640068
137	80	728774.4	4822532	0.99954	-0.03033	0.03033	0.99954	1	43.52068623	-78.16928067
138	80	730161.4	4822569.5	0.99966	-0.0262	0.0262	0.99966	1	43.52059747	-78.15212367
139	80	731548.4	4822607	0.99976	-0.0221	0.0221	0.99976	1	43.52050614	-78.13496686
140	80	732935.3	4822644.5	0.99984	-0.01803	0.01803	0.99984	1	43.52041226	-78.11781147
141	80	734324.1	4822664.8	0.9999	-0.0138	0.0138	0.9999	1	43.52016053	-78.10064021
142	80	735714.7	4822667.9	0.99996	-0.00943	0.00943	0.99996	1	43.51975099	-78.08345444
143	80	737105.2	4822671	0.99999	-0.00507	0.00507	0.99999	1	43.51933889	-78.06627028
144	80	738495.7	4822674	1	-0.00074	0.00074	1	1	43.51892332	-78.04908653
145	80	739886.2	4822656.8	0.99999	0.00363	-0.00363	0.99999	1	43.51832353	-78.03191208
146	80	741276.6	4822619.3	0.99997	0.00803	-0.00803	0.99997	1	43.51753865	-78.01474835
147	80	742667	4822581.7	0.99992	0.01242	-0.01242	0.99992	1	43.51675031	-77.99758525
148	80	744057.3	4822544.2	0.99986	0.01678	-0.01678	0.99986	1	43.51596034	-77.98042393
149	80	745445.9	4822486.5	0.99978	0.02107	-0.02107	0.99978	1	43.51498672	-77.96329332
150	80	746832.6	4822408.8	0.99968	0.0253	-0.0253	0.99968	1	43.51383135	-77.94619596
151	80	748219.4	4822331.1	0.99956	0.0295	-0.0295	0.99956	1	43.51267341	-77.92909816
152	80	749606.1	4822253.4	0.99943	0.03368	-0.03368	0.99943	1	43.51151296	-77.91200239
153	80	750990	4822160	0.99929	0.03768	-0.03768	0.99929	1	43.51020975	-77.89494925
154	80	752371.2	4822051	0.99914	0.04151	-0.04151	0.99914	1	43.50876467	-77.87793759
155	80	753752.3	4821941.9	0.99897	0.04532	-0.04532	0.99897	1	43.50731621	-77.86092816
156	80	755133.4	4821832.9	0.99879	0.04911	-0.04911	0.99879	1	43.50586614	-77.84391965
157	80	756511.8	4821715.4	0.99861	0.05266	-0.05266	0.99861	1	43.50433807	-77.82694945
158	80	757887.4	4821589.4	0.99843	0.05596	-0.05596	0.99843	1	43.50273205	-77.81001886
159	80	759262.9	4821463.4	0.99824	0.05926	-0.05926	0.99824	1	43.50112358	-77.79309056
160	80	760638.5	4821337.5	0.99804	0.06255	-0.06255	0.99804	1	43.4995135	-77.77616201
161	80	762012.2	4821211	0.99784	0.06564	-0.06564	0.99784	1	43.4978962	-77.75925827
162	80	763383.9	4821083.9	0.99765	0.06853	-0.06853	0.99765	1	43.49627174	-77.74238057
163	80	764755.6	4820956.9	0.99745	0.07142	-0.07142	0.99745	1	43.49464571	-77.72550387
164	80	766127.3	4820829.8	0.99723	0.07432	-0.07432	0.99723	1	43.49301632	-77.70862827
165	80	767508.5	4820728.1	0.99701	0.07723	-0.07723	0.99701	1	43.49160939	-77.69162396
166	80	768899.1	4820651.6	0.99678	0.08015	-0.08015	0.99678	1	43.4904231	-77.67449209
167	80	770289.7	4820575.2	0.99655	0.08305	-0.08305	0.99655	1	43.48923515	-77.657361
168	80	771680.3	4820498.7	0.9963	0.08594	-0.08594	0.9963	1	43.48804376	-77.64023079
169	80	773060.7	4820408.4	0.99637	0.08512	-0.08512	0.99637	1	43.4867295	-77.62323425
170	80	774431	4820304.3	0.99675	0.08059	-0.08059	0.99675	1	43.4852924	-77.60637024
171	80	775801.2	4820200.2	0.9971	0.07606	-0.07606	0.9971	1	43.48385287	-77.58950842
172	80	777171.5	4820096.1	0.99744	0.07152	-0.07152	0.99744	1	43.48241083	-77.57264632
173	80	778542.9	4820004.1	0.99775	0.06698	-0.06698	0.99775	1	43.48107468	-77.55576542
174	80	779915.6	4819924.2	0.99805	0.06246	-0.06246	0.99805	1	43.47984432	-77.53886316
175	80	781288.2	4819844.3	0.99832	0.05795	-0.05795	0.99832	1	43.47861152	-77.52196298
176	80	782660.9	4819764.3	0.99857	0.05344	-0.05344	0.99857	1	43.47737531	-77.50506246
177	80	784031.9	4819689.9	0.99881	0.04879	-0.04879	0.99881	1	43.47618759	-77.48818085
178	80	785401.2	4819620.9	0.99903	0.04401	-0.04401	0.99903	1	43.47504657	-77.47131822
179	80	786770.6	4819552	0.99923	0.03924	-0.03924	0.99923	1	43.47390395	-77.4544551
180	80	788139.9	4819483.1	0.9994	0.0345	-0.0345	0.9994	1	43.47275889	-77.43759402
181	80	789506	4819418.8	0.99956	0.02953	-0.02953	0.99956	1	43.47165394	-77.42077077
182	80	790868.7	4819359.1	0.9997	0.02436	-0.02436	0.9997	1	43.47058919	-77.4039878
183	80	792231.4	4819299.5	0.99982	0.0192	-0.0192	0.99982	1	43.46952289	-77.38720553
184	80	793594.2	4819239.8	0.9999	0.01408	-0.01408	0.9999	1	43.46845321	-77.37042284
185	80	794952.7	4819186.9	0.99996	0.0087	-0.0087	0.99996	1	43.46744388	-77.35369027
186	80	796307.1	4819140.8	1	0.00307	-0.00307	1	1	43.46649484	-77.33700532
187	80	797661.5	4819094.7	1	-0.00253	0.00253	1	1	43.46554338	-77.32032105
188	80	799015.9	4819048.6	0.99997	-0.0081	0.0081	0.99997	1	43.4645895	-77.30363747
189	80	800365.6	4819012.9	0.9999	-0.01393	0.01393	0.9999	1	43.46372853	-77.28700684
190	80	801710.7	4818987.5	0.9998	-0.02003	0.02003	0.9998	1	43.46295956	-77.27042789
191	80	803055.8	4818962.2	0.99966	-0.02609	0.02609	0.99966	1	43.46218909	-77.25384947
192	80	804400.9	4818936.8	0.99948	-0.03213	0.03213	0.99948	1	43.46141533	-77.23727169
193	80	805740.9	4818926.1	0.99926	-0.03842	0.03842	0.99926	1	43.46077333	-77.22074918
194	80	807075.9	4818929.9	0.99899	-0.04497	0.04497	0.99899	1	43.46026128	-77.20428068
195	80	808410.8	4818933.8	0.99867	-0.05149	0.05149	0.99867	1	43.45974781	-77.18781381
196	80	809745.8	4818937.7	0.99832	-0.05798	0.05798	0.99832	1	43.45923192	-77.17134615
197	80	811074.9	4818961.1	0.9979	-0.0647	0.0647	0.9979	1	43.45889131	-77.15494059
198	80	812398.3	4819004.1	0.99743	-0.07166	0.07166	0.99743	1	43.45872681	-77.13859445
199	80	813721.6	4819047	0.99691	-0.07859	0.07859	0.99691	1	43.45855911	-77.12224986
200	80	815045	4819089.9	0.99634	-0.0855	0.0855	0.99634	1	43.45838903	-77.1059043
201	80	816361.1	4819159.8	0.9957	-0.0926	0.0926	0.9957	1	43.45846225	-77.08963336
202	80	817670	4819256.5	0.995	-0.09991	0.09991	0.995	1	43.45877695	-77.07343574
203	80	818978.9	4819353.3	0.99424	-0.10719	0.10719	0.99424	1	43.45909024	-77.05723806
204	80	820287.8	4819450	0.99343	-0.11444	0.11444	0.99343	1	43.45940032	-77.04104043
205	80	821583.6	4819581.3	0.99255	-0.12181	0.12181	0.99255	1	43.46002453	-77.02498396
206	80	822866.3	4819747.1	0.99161	-0.12925	0.12925	0.99161	1	43.460962	-77.00906844
