"I_Value","J_Value","TP_Base","TP_Slow_Settling","Conc_Change","Percent_Change"
36,82,6.06428875471465e-06,6.50419588055229e-06,4.39907125837635e-07,7.2540596866472
36,83,6.04409524385119e-06,6.50173251415254e-06,4.57637270301348e-07,7.5716422696501
36,84,6.04323804509477e-06,6.51095297143911e-06,4.67714926344343e-07,7.73947547414555
36,85,6.07408765063155e-06,6.5388535404054e-06,4.64765889773844e-07,7.65161644852984
36,86,6.11349241808057e-06,6.5704798544175e-06,4.56987436336931e-07,7.47506343486085
36,87,6.14100190432509e-06,6.59140459902119e-06,4.50402694696095e-07,7.3343519789316
36,88,6.15729823039146e-06,6.60146088193869e-06,4.44162651547231e-07,7.21359653094134
36,89,6.15116323388065e-06,6.59131183056161e-06,4.40148596680956e-07,7.15553432652566
36,90,6.11732866673265e-06,6.55797839499428e-06,4.40649728261633e-07,7.20330314534155
36,91,6.08425489190267e-06,6.52599646855379e-06,4.41741576651111e-07,7.26040549745886
36,92,6.11481118539814e-06,6.54126506560715e-06,4.2645388020901e-07,6.97411362802764
36,93,6.15641056356253e-06,6.56640850138501e-06,4.09997937822482e-07,6.65969128584608
36,94,6.18561352894176e-06,6.5839462877193e-06,3.98332758777542e-07,6.43966450399447
36,95,6.22266861682874e-06,6.60849173073075e-06,3.85823113902006e-07,6.20028379558212
36,96,6.23990626991144e-06,6.6192419581057e-06,3.7933568819426e-07,6.07918888178497
36,97,6.37975517747691e-06,6.72913620292093e-06,3.49381025444018e-07,5.47640176973362
37,74,6.3181896621245e-06,6.62169895804254e-06,3.03509295918047e-07,4.8037382881601
37,75,6.31907869319548e-06,6.62737738821306e-06,3.08298695017584e-07,4.87885513040954
37,76,6.22692050455953e-06,6.56678184896009e-06,3.3986134440056e-07,5.45793613635671
37,77,6.13102656643605e-06,6.50421225145692e-06,3.73185685020871e-07,6.08683849233104
37,78,6.15756971455994e-06,6.52865128358826e-06,3.7108156902832e-07,6.02642903337132
37,79,6.14573173152166e-06,6.52658582112053e-06,3.8085408959887e-07,6.19705034708002
37,80,6.13210522715235e-06,6.52769222142524e-06,3.9558699427289e-07,6.45107968012796
37,81,6.09957214692258e-06,6.51817117613973e-06,4.18599029217148e-07,6.86276052047919
37,82,6.06697494731634e-06,6.50839911031653e-06,4.41424163000192e-07,7.27585274100154
37,83,6.04579008722794e-06,6.50500078336336e-06,4.59210696135415e-07,7.59554482557246
37,84,6.05203376835561e-06,6.51799518891494e-06,4.65961420559324e-07,7.69925348063499
37,85,6.08870323048905e-06,6.54940095046186e-06,4.60697719972814e-07,7.56643414094942
37,86,6.12764415564016e-06,6.58093267702498e-06,4.5328852138482e-07,7.3974354559671
37,87,6.15634280620725e-06,6.60331443214091e-06,4.46971625933656e-07,7.26034335649712
37,88,6.17769501332077e-06,6.61773856336367e-06,4.40043550042901e-07,7.12310253410129
37,89,6.17999785390566e-06,6.61424564896151e-06,4.34247795055853e-07,7.02666579052961
37,90,6.15026965533616e-06,6.58349426885252e-06,4.33224613516359e-07,7.04399380505991
37,91,6.10592587690917e-06,6.54243922326714e-06,4.3651334635797e-07,7.14901155300191
37,92,6.12146732237306e-06,6.54740051686531e-06,4.25933194492245e-07,6.95802447454913
37,93,6.15596309216926e-06,6.56787915431778e-06,4.11916062148521e-07,6.69133417437966
37,94,6.18000740360003e-06,6.58197359371115e-06,4.01966190111125e-07,6.50429949124281
37,95,6.20733862888301e-06,6.59940633340739e-06,3.92067704524379e-07,6.316196488783
37,96,6.22339803157956e-06,6.6090319705836e-06,3.85633939004038e-07,6.19651735349731
37,97,6.39994095763541e-06,6.74614966555964e-06,3.46208707924234e-07,5.40956096651473
37,98,6.47500974082504e-06,6.80915582051966e-06,3.34146079694619e-07,5.16054945196179
38,73,6.33479430689476e-06,6.63105993226054e-06,2.96265625365777e-07,4.67679945098332
38,74,6.35450442132424e-06,6.65400193611276e-06,2.99497514788527e-07,4.71315298457395
38,75,6.29737633062177e-06,6.61495641907095e-06,3.17580088449176e-07,5.04305399226189
38,76,6.18039848632179e-06,6.5330591496604e-06,3.52660663338611e-07,5.70611529530184
38,77,6.10707957093837e-06,6.48954846838024e-06,3.82468897441868e-07,6.26271351141247
38,78,6.13612337474478e-06,6.51542859486653e-06,3.79305220121751e-07,6.18151228319341
38,79,6.11178165854653e-06,6.50453239359194e-06,3.92750735045411e-07,6.42612509719158
38,80,6.11880341239157e-06,6.52027347314288e-06,4.01470060751308e-07,6.56125117434343
38,81,6.10047118243529e-06,6.52051130600739e-06,4.20040123572107e-07,6.88537181818846
38,82,6.07078436587472e-06,6.51273103358108e-06,4.41946667706361e-07,7.27989401485985
38,83,6.04875867793453e-06,6.50827541903709e-06,4.59516741102561e-07,7.59687674065834
38,84,6.06008916292922e-06,6.52369590170565e-06,4.63606738776434e-07,7.65016365786183
38,85,6.09985090704868e-06,6.55704570817761e-06,4.57194801128935e-07,7.49517993301482
38,86,6.13787869951921e-06,6.58814224152593e-06,4.50263542006724e-07,7.33581688478128
38,87,6.16762554273009e-06,6.61183685224387e-06,4.44211309513776e-07,7.20230672948971
38,88,6.19475531493663e-06,6.63145965518197e-06,4.36704340245342e-07,7.04958175171781
38,89,6.20846230958705e-06,6.63751552565373e-06,4.29053216066677e-07,6.91078071625139
38,90,6.18713102085167e-06,6.61331841911306e-06,4.26187398261391e-07,6.88828791284794
38,91,6.13917154623778e-06,6.56778775010025e-06,4.28616203862475e-07,6.98166194956942
38,92,6.13554493611446e-06,6.55884286970831e-06,4.23297933593858e-07,6.89910901152858
38,93,6.15924545854796e-06,6.57184500596486e-06,4.12599547416903e-07,6.69886514823479
38,94,6.17600289842812e-06,6.58102453598985e-06,4.05021637561731e-07,6.55798975847007
38,95,6.19698448645067e-06,6.59396164337522e-06,3.96977156924549e-07,6.40597306306827
38,96,6.21785193288815e-06,6.60736986901611e-06,3.89517936127959e-07,6.26450967845788
38,97,6.35742480881163e-06,6.71507541483152e-06,3.57650606019888e-07,5.62571507765488
38,98,6.50251104161725e-06,6.83040798321599e-06,3.27896941598738e-07,5.042620296992
39,73,6.33022045803955e-06,6.62378397464636e-06,2.9356351660681e-07,4.63749277853311
39,74,6.29492569714785e-06,6.61268222756917e-06,3.1775653042132e-07,5.04782019214765
39,75,6.25126085651573e-06,6.58369617667631e-06,3.32435320160585e-07,5.31789230670298
39,76,6.11867289990187e-06,6.49254070594907e-06,3.73867806047201e-07,6.1102760707015
39,77,6.07805168328923e-06,6.47191654934431e-06,3.93864866055083e-07,6.48011709308034
39,78,6.05854347668355e-06,6.46043008600827e-06,4.0188660932472e-07,6.63338657007893
39,79,6.09183052802109e-06,6.49202911517932e-06,4.00198587158229e-07,6.56943073707325
39,80,6.12188841841999e-06,6.52294102110318e-06,4.01052602683194e-07,6.55112565391551
39,81,6.10707866144367e-06,6.5255408117082e-06,4.18462150264531e-07,6.85208384340034
39,82,6.0733400459867e-06,6.51548270980129e-06,4.42142663814593e-07,7.2800577683241
39,83,6.05210379944765e-06,6.51093159831362e-06,4.58827798865968e-07,7.5812942750229
39,84,6.06845833317493e-06,6.52909420750802e-06,4.60635874333093e-07,7.59065728135427
39,85,6.10759570918162e-06,6.56190468362183e-06,4.5430897444021e-07,7.43842579097436
39,86,6.14299642620608e-06,6.591511919396e-06,4.48515493189916e-07,7.30124945664211
39,87,6.17231717114919e-06,6.61516514810501e-06,4.42847976955818e-07,7.17474434116558
39,88,6.20555920249899e-06,6.64025128571666e-06,4.34692083217669e-07,7.00488173640529
39,89,6.23140613242867e-06,6.65715560899116e-06,4.25749476562487e-07,6.83231789927568
39,90,6.22469042355078e-06,6.64525396132376e-06,4.20563537772978e-07,6.75637676986791
39,91,6.17984414930106e-06,6.6006432462018e-06,4.20799096900737e-07,6.80921859410207
39,92,6.15477028986788e-06,6.57429154671263e-06,4.19521256844746e-07,6.81619682111241
39,93,6.17075511399889e-06,6.58184490021085e-06,4.1108978621196e-07,6.66190407198897
39,94,6.17967452853918e-06,6.58551425658516e-06,4.05839728045976e-07,6.56733176110996
39,95,6.19361799181206e-06,6.59354373055976e-06,3.99925738747697e-07,6.45706175738313
39,96,6.21242952547618e-06,6.60576642985689e-06,3.93336904380703e-07,6.33145056644412
39,97,6.30724844086217e-06,6.67819676891668e-06,3.7094832805451e-07,5.8813019898072
39,98,6.43102703179466e-06,6.77626121614594e-06,3.45234184351284e-07,5.36825895217769
39,99,6.48113473289413e-06,6.81987057760125e-06,3.38735844707116e-07,5.22648978407914
40,72,6.24522772341152e-06,6.56089468975551e-06,3.15666966343997e-07,5.05453092063648
40,73,6.27259851171402e-06,6.59083480059053e-06,3.18236288876506e-07,5.07343628453506
40,74,6.26097425993066e-06,6.58853286950034e-06,3.27558609569678e-07,5.23175141712379
40,75,6.19286265646224e-06,6.54400309940684e-06,3.51140442944597e-07,5.67008284251522
40,76,6.07486754233832e-06,6.46553098704317e-06,3.90663444704842e-07,6.43081420264957
40,77,5.99145505475462e-06,6.409377874661e-06,4.1792281990638e-07,6.97531427820242
40,78,6.0119364206912e-06,6.42847544440883e-06,4.16539023717633e-07,6.92853341369406
40,79,6.07032916377648e-06,6.4778350861161e-06,4.07505922339624e-07,6.71307784710155
40,80,6.12100257058046e-06,6.52265407552477e-06,4.01651504944311e-07,6.56185813211025
40,81,6.11451469012536e-06,6.53056076771463e-06,4.16046077589272e-07,6.8042371091391
40,82,6.07413085162989e-06,6.5163353610842e-06,4.42204509454314e-07,7.28012814105998
40,83,6.05529839958763e-06,6.51276923235855e-06,4.57470832770923e-07,7.55488503757432
40,84,6.07586116530001e-06,6.53332381261862e-06,4.57462647318607e-07,7.52918203482384
40,85,6.11378027315368e-06,6.56521524433629e-06,4.51434971182607e-07,7.38389263292485
40,86,6.14277814747766e-06,6.58927683616639e-06,4.46498688688735e-07,7.26867677733202
40,87,6.1695541262452e-06,6.61089916320634e-06,4.41345036961138e-07,7.15359696876087
40,88,6.20540322415764e-06,6.63853961668792e-06,4.33136392530287e-07,6.97998787321486
40,89,6.24016865913291e-06,6.66422420181334e-06,4.24055542680435e-07,6.79557822623594
40,90,6.25217489869101e-06,6.66937967253034e-06,4.1720477383933e-07,6.67295430149721
40,91,6.22374591330299e-06,6.63820446789032e-06,4.14458554587327e-07,6.65931033112132
40,92,6.18439071331522e-06,6.59858505969169e-06,4.14194346376462e-07,6.69741556730376
40,93,6.18856756773312e-06,6.59680335957091e-06,4.08235791837797e-07,6.59661201675033
40,94,6.18993271928048e-06,6.59497800370445e-06,4.05045284423977e-07,6.54361368359202
40,95,6.19704314885894e-06,6.59818579151761e-06,4.0114264265867e-07,6.47312973337182
40,96,6.20812261331594e-06,6.60492878523655e-06,3.96806171920616e-07,6.39172575408704
40,97,6.26644578005653e-06,6.64879462419776e-06,3.82348844141234e-07,6.10152640844815
40,98,6.36990307611995e-06,6.73031809128588e-06,3.60415015165927e-07,5.65809260924365
40,99,6.49274898023577e-06,6.82887957736966e-06,3.36130597133888e-07,5.17701513114222
41,72,6.13783777225763e-06,6.47864953862154e-06,3.40811766363913e-07,5.55263561875725
41,73,6.24205131316558e-06,6.57603777654003e-06,3.33986463374458e-07,5.35058823803679
41,74,6.21444905846147e-06,6.55857002129778e-06,3.44120962836314e-07,5.53743315938467
41,75,6.13307429375709e-06,6.50150104775093e-06,3.68426753993845e-07,6.00721165841525
41,76,5.96262998442398e-06,6.3857542045298e-06,4.23124220105819e-07,7.09626827777567
41,77,5.94531275055488e-06,6.37816992821172e-06,4.32857177656842e-07,7.28064604534797
41,78,5.97585494688246e-06,6.40452481093234e-06,4.2866986404988e-07,7.1733646124311
41,79,6.04613433097256e-06,6.46163152850932e-06,4.15497197536752e-07,6.87211323453867
41,80,6.11361429037061e-06,6.51793652650667e-06,4.04322236136068e-07,6.61347309353331
41,81,6.11489349466865e-06,6.53077040624339e-06,4.15876911574742e-07,6.80104914234941
41,82,6.07415313425008e-06,6.51604295853758e-06,4.418898242875e-07,7.27492070945387
41,83,6.06002095082658e-06,6.51576101518003e-06,4.55740064353449e-07,7.52043710824608
41,84,6.0815241340606e-06,6.53609595246962e-06,4.54571818409022e-07,7.47463642975806
41,85,6.11521591054043e-06,6.56371594232041e-06,4.48500031779986e-07,7.33416511111134
41,86,6.14165264778421e-06,6.58503086015116e-06,4.43378212366952e-07,7.21920039758214
41,87,6.16829083810444e-06,6.60633122606669e-06,4.38040387962246e-07,7.10148725893832
41,88,6.20577611698536e-06,6.63547052681679e-06,4.29694409831427e-07,6.92410428174073
41,89,6.24487620370928e-06,6.6657421484706e-06,4.20865944761317e-07,6.7393801099105
41,90,6.27065037406282e-06,6.68464690534165e-06,4.13996531278826e-07,6.6021306656042
41,91,6.25992151981336e-06,6.67039466861752e-06,4.10473148804158e-07,6.55716126000884
41,92,6.22348761680769e-06,6.63228411212913e-06,4.0879649532144e-07,6.56860783682462
41,93,6.20831769992947e-06,6.61403419144335e-06,4.05716491513886e-07,6.53504719190667
41,94,6.20396986050764e-06,6.60755677017733e-06,4.03586909669684e-07,6.50530094027021
41,95,6.2034860093263e-06,6.605182079511e-06,4.01696070184698e-07,6.47532805878485
41,96,6.20453374722274e-06,6.60461546431179e-06,4.00081717089051e-07,6.44821566597385
41,97,6.24379799774033e-06,6.63372838971554e-06,3.89930391975213e-07,6.24508339501584
41,98,6.32153614787967e-06,6.69472547087935e-06,3.73189322999679e-07,5.90345944829963
41,99,6.49932098895079e-06,6.83493681208347e-06,3.35615823132684e-07,5.16385978940339
41,100,6.49701723887119e-06,6.83732423567562e-06,3.40306996804429e-07,5.23789585732352
42,69,6.28105090072495e-06,6.56917472952046e-06,2.88123828795506e-07,4.58719143260327
42,71,6.12883286521537e-06,6.49093681204249e-06,3.62103946827119e-07,5.90820397277051
42,72,6.14115469943499e-06,6.5009680838557e-06,3.59813384420704e-07,5.85905097707127
42,73,6.14620830674539e-06,6.50901756671374e-06,3.62809259968344e-07,5.9029769552419
42,74,6.09236803938984e-06,6.47218439553399e-06,3.79816356144147e-07,6.23429762759681
42,75,6.00276052864501e-06,6.41139786239364e-06,4.08637333748629e-07,6.80749018386829
42,76,5.90399395150598e-06,6.34487014394836e-06,4.40876192442374e-07,7.46742283382449
42,77,5.90688023294206e-06,6.35226979284198e-06,4.45389559899922e-07,7.54018267402869
42,78,5.95226765653933e-06,6.38979963696329e-06,4.37531980423955e-07,7.35067718171695
42,79,6.03500666329637e-06,6.4546493376838e-06,4.19642674387433e-07,6.95347491394848
42,80,6.1049136093061e-06,6.51202572043985e-06,4.07112111133756e-07,6.66859741492771
42,81,6.10906226938823e-06,6.52672360956785e-06,4.1766134017962e-07,6.83675041703979
42,82,6.07543870501104e-06,6.51666914563975e-06,4.41230440628715e-07,7.26252805850525
42,83,6.06063031227677e-06,6.51457776257303e-06,4.53947450296255e-07,7.49010295804897
42,84,6.08176560490392e-06,6.53370307190926e-06,4.51937467005337e-07,7.43102408683631
42,85,6.11277573625557e-06,6.55846270092297e-06,4.45686964667402e-07,7.2910733829802
42,86,6.13973088547937e-06,6.57957343719318e-06,4.39842551713809e-07,7.16387346478083
42,87,6.16723809798714e-06,6.601209861401e-06,4.33971763413865e-07,7.03672789210951
42,88,6.20701530351653e-06,6.63220862406888e-06,4.25193320552353e-07,6.85020577138683
42,89,6.24893391432124e-06,6.66544201521901e-06,4.16508100897772e-07,6.66526653359581
42,90,6.28091584076174e-06,6.69140399622847e-06,4.10488155466737e-07,6.53548249767591
42,91,6.28503721600282e-06,6.69271685183048e-06,4.07679635827662e-07,6.48651108683394
42,92,6.26251949142898e-06,6.66731011733646e-06,4.04790625907481e-07,6.46370245172867
42,93,6.23612459094147e-06,6.63884702589712e-06,4.02722434955649e-07,6.45789591087772
42,94,6.22086872681393e-06,6.62299498799257e-06,4.02126261178637e-07,6.46414960414362
42,95,6.2093081396597e-06,6.6119273469667e-06,4.02619207306998e-07,6.48412348447348
42,96,6.20547189100762e-06,6.60774276184384e-06,4.02270870836219e-07,6.48251862068945
42,97,6.2337790041056e-06,6.62866341372137e-06,3.9488440961577e-07,6.33459109403296
42,98,6.28070074526477e-06,6.66541836835677e-06,3.84717623092001e-07,6.12539330714097
42,99,6.42798613625928e-06,6.7815494730894e-06,3.53563336830121e-07,5.50037491269193
42,100,6.50711990601849e-06,6.84581027599052e-06,3.38690369972028e-07,5.20491976271669
42,101,6.57028340356192e-06,6.89697981215431e-06,3.26696408592397e-07,4.97233358937435
43,67,6.13835163676413e-06,6.49407729724771e-06,3.55725660483586e-07,5.79513331157269
43,68,6.119945737737e-06,6.48175318929134e-06,3.61807451554341e-07,5.91193888081969
43,69,6.1141217884142e-06,6.47769638817408e-06,3.63574599759886e-07,5.94647297423536
43,70,6.10686811342021e-06,6.47423848931794e-06,3.67370375897735e-07,6.0156919893262
43,71,6.13171459917794e-06,6.49536605124013e-06,3.63651452062186e-07,5.93066500699396
43,72,6.16583656665171e-06,6.52324661132297e-06,3.57410044671269e-07,5.79661884981419
43,73,6.08512391409022e-06,6.46933585812803e-06,3.84211944037816e-07,6.31395431649577
43,74,5.96943118580384e-06,6.38797928331769e-06,4.18548097513849e-07,7.01152395406142
43,75,5.90069794270676e-06,6.33996205579024e-06,4.39264113083482e-07,7.44427383588429
43,76,5.85876068726066e-06,6.31380999038811e-06,4.55049303127453e-07,7.76698908554016
43,77,5.87802924201242e-06,6.33291756457766e-06,4.54888322565239e-07,7.73878971737647
43,78,5.93314098296105e-06,6.3771849454497e-06,4.44043962488649e-07,7.48412963325609
43,79,6.02111640546354e-06,6.44480678602122e-06,4.23690380557673e-07,7.03674122913846
43,80,6.0925285652047e-06,6.50295532977907e-06,4.10426764574368e-07,6.73655872404724
43,81,6.0995821513643e-06,6.51949767416227e-06,4.19915522797965e-07,6.88433260471853
43,82,6.07433457844309e-06,6.51464824841241e-06,4.40313669969328e-07,7.24875563377651
43,83,6.06093362875981e-06,6.51228401693515e-06,4.51350388175342e-07,7.44687891043112
43,84,6.07820220466238e-06,6.52791641186923e-06,4.49714207206853e-07,7.39880300233995
43,85,6.10697952652117e-06,6.55053827358643e-06,4.43558747065254e-07,7.26314449129856
43,86,6.13291831541574e-06,6.57038435747381e-06,4.37466042058077e-07,7.1330811786366
43,87,6.16187207924668e-06,6.59282613924006e-06,4.30954059993383e-07,6.99388196397075
43,88,6.20495347902761e-06,6.62637194182025e-06,4.21418462792644e-07,6.79164580712837
43,89,6.24439599050675e-06,6.65841298541636e-06,4.14016994909616e-07,6.63021684625766
43,90,6.27560939392424e-06,6.68529673930607e-06,4.09687345381826e-07,6.528248010121
43,91,6.29791247774847e-06,6.70353756504483e-06,4.05625087296357e-07,6.44062756873005
43,92,6.29630494586308e-06,6.69782184559153e-06,4.01516899728449e-07,6.37702435286685
43,93,6.27104145678459e-06,6.67069843984791e-06,3.99656983063323e-07,6.37305598786846
43,94,6.24382391833933e-06,6.64417939333362e-06,4.00355474994285e-07,6.41202378911364
43,95,6.21921753918286e-06,6.62242609905661e-06,4.03208559873747e-07,6.48326831041713
43,96,6.21344315732131e-06,6.61662852508016e-06,4.03185367758851e-07,6.48892019368967
43,97,6.23354389972519e-06,6.63136552248034e-06,3.97821622755146e-07,6.38194948418802
43,98,6.25846496404847e-06,6.65103925712174e-06,3.92574293073267e-07,6.27269298986885
43,99,6.37722951069009e-06,6.74458215144114e-06,3.67352640751051e-07,5.76037980341246
43,100,6.47749084237148e-06,6.82548579789e-06,3.47994955518516e-07,5.37237279043549
