"I_Value","J_Value","TP_Base","TP_25Percent_GeneseeRiver","Conc_Change","Percent_Change"
204,89,4.23847859565285e-06,4.30396903539076e-06,6.54904397379141e-08,1.54514027285837
204,90,4.21098684455501e-06,4.2794922592293e-06,6.85054146742914e-08,1.62682566351096
204,91,4.18165745941224e-06,4.2522287913016e-06,7.05713318893686e-08,1.687640189909
204,92,4.15262047681608e-06,4.22435732616577e-06,7.17368493496906e-08,1.72750796154367
204,93,4.12193867305177e-06,4.19386651628884e-06,7.19278432370629e-08,1.74500032490317
204,94,4.08013056585332e-06,4.15084650740027e-06,7.07159415469505e-08,1.73317839724967
204,95,4.02585419578827e-06,4.09385438615573e-06,6.80001903674565e-08,1.68908726099908
204,96,3.96232189814327e-06,4.02634668716928e-06,6.40247890260071e-08,1.61584017330871
204,97,3.89358274333063e-06,3.95257075069821e-06,5.89880073675886e-08,1.51500587649331
204,98,3.8270600271062e-06,3.88035641663009e-06,5.32963895238936e-08,1.39261963874116
204,99,3.76846242033935e-06,3.81591780751478e-06,4.74553871754324e-08,1.25927717679507
204,100,3.71841110791138e-06,3.75982381228823e-06,4.14127043768531e-08,1.11372043528868
204,101,3.67943539458793e-06,3.71441046809196e-06,3.49750735040288e-08,0.950555445421697
204,102,3.65977712135646e-06,3.68848964171775e-06,2.87125203612959e-08,0.784542867207551
204,103,3.66189124179073e-06,3.68476366929826e-06,2.28724275075365e-08,0.624606958462029
204,104,3.68536211681203e-06,3.70260636373132e-06,1.72442469192902e-08,0.467911873316999
204,105,3.7304514535208e-06,3.74194428331975e-06,1.14928297989536e-08,0.308081473305508
204,106,3.79398761651828e-06,3.80076107830973e-06,6.77346179145388e-09,0.178531468103996
204,107,3.82914413421531e-06,3.83530914405128e-06,6.16500983596779e-09,0.161002292415173
204,108,3.79839252673264e-06,3.80643859898555e-06,8.04607225290965e-09,0.211828350974322
204,109,3.82900634576799e-06,3.83858969144057e-06,9.58334567258134e-09,0.250282835994078
204,122,3.1793458674656e-06,3.1793458674656e-06,0,0
204,123,3.21795891977672e-06,3.21795891977672e-06,0,0
204,124,2.76199398285826e-06,2.76199398285826e-06,0,0
204,131,1.49877780586394e-06,1.49877780586394e-06,0,0
205,36,3.74198361896561e-06,3.92775154978153e-06,1.85767930815928e-07,4.96442394548161
205,37,5.85341012993013e-06,5.90300760450191e-06,4.95974745717831e-08,0.847326147849735
205,38,5.86432543059345e-06,5.91556090512313e-06,5.12354745296761e-08,0.873680615717318
205,39,5.85999032409745e-06,5.91177467867965e-06,5.17843545821961e-08,0.88369351685187
205,40,5.86544865655014e-06,5.91892057855148e-06,5.34719220013358e-08,0.911642486915675
205,41,5.88981220062124e-06,5.94463699599146e-06,5.4824795370223e-08,0.930841145740441
205,42,5.89614728596644e-06,5.95134179093293e-06,5.51945049664937e-08,0.9361113671272
205,43,5.89123146710335e-06,5.94590164837427e-06,5.46701812709216e-08,0.927992416801139
205,44,5.87422437092755e-06,5.92697460888303e-06,5.2750237955479e-08,0.897994945793152
205,45,5.88404054724379e-06,5.93548702454427e-06,5.14464773004875e-08,0.874339272263957
205,46,5.88070042795152e-06,5.9303201851435e-06,4.96197571919765e-08,0.843772911065647
205,47,5.87545764574315e-06,5.92282594880089e-06,4.73683030577376e-08,0.806206187054324
205,48,5.86627538723405e-06,5.91232674196362e-06,4.60513547295704e-08,0.785018630897989
205,49,5.86018313697423e-06,5.90507670494844e-06,4.48935679742135e-08,0.766077901063571
205,50,5.83293058298295e-06,5.87915201322176e-06,4.6221430238802e-08,0.792422086654842
205,51,5.86512487643631e-06,5.91538537264569e-06,5.02604962093756e-08,0.856938211346562
205,52,5.90567969993572e-06,5.96055497226189e-06,5.48752723261714e-08,0.929194861800052
205,53,5.96549170950311e-06,6.02311729380745e-06,5.76255843043327e-08,0.965982137105888
205,54,5.9923163462372e-06,6.05421428190311e-06,6.18979356659111e-08,1.03295507262027
205,55,6.00896419200581e-06,6.07341007707873e-06,6.44458850729279e-08,1.07249574158996
205,56,6.01865258431644e-06,6.08365553489421e-06,6.50029505777638e-08,1.08002496683643
205,57,6.02691352469265e-06,6.09118615102489e-06,6.42726263322402e-08,1.06642688780768
205,58,6.02871432420216e-06,6.09076732871472e-06,6.20530045125633e-08,1.0292908433802
205,59,6.02646105107851e-06,6.08606615060125e-06,5.96050995227415e-08,0.989056413333567
205,60,6.01592273596907e-06,6.07224365012371e-06,5.63209141546395e-08,0.936197431823683
205,61,5.99898794462206e-06,6.05150034971302e-06,5.25124050909653e-08,0.875354402704566
205,62,5.99492295805248e-06,6.04523711444926e-06,5.03141563967802e-08,0.83927944944142
205,63,5.94390849073534e-06,5.98777160121244e-06,4.38631104771048e-08,0.737950635435815
205,64,5.98765063841711e-06,6.0343268160068e-06,4.66761775896885e-08,0.779540764957318
205,65,5.91616526435246e-06,5.95504343436914e-06,3.88781700166874e-08,0.657151520951345
205,66,5.88055945627275e-06,5.91526031712419e-06,3.47008608514443e-08,0.590094549837927
205,67,5.82065422349842e-06,5.8509326663625e-06,3.02784428640734e-08,0.520189684895507
205,68,5.70646398045938e-06,5.73108263779432e-06,2.46186573349405e-08,0.4314170284653
205,69,5.60469652555184e-06,5.62630293643451e-06,2.16064108826686e-08,0.385505455722086
205,70,5.47346962775919e-06,5.4918145906413e-06,1.83449628821108e-08,0.335161499555469
205,71,5.23884637004812e-06,5.25323503097752e-06,1.43886609293986e-08,0.274653233041198
205,72,5.09422625327716e-06,5.10685822519008e-06,1.26319719129242e-08,0.24796644838454
205,73,5.1087172323605e-06,5.1224365051894e-06,1.37192728288937e-08,0.268546333744815
205,74,5.16128648087033e-06,5.17578382641659e-06,1.44973455462605e-08,0.280886279031267
205,75,5.11353800902725e-06,5.12649739903281e-06,1.29593900055625e-08,0.253432945696002
205,76,4.98752706334926e-06,4.9980635594693e-06,1.05364961200394e-08,0.211256921239919
205,77,4.85472355649108e-06,4.86423050460871e-06,9.50694811763242e-09,0.195828825411099
205,78,4.66320125269704e-06,4.67457539343741e-06,1.13741407403722e-08,0.243912714120881
205,79,4.50214747615973e-06,4.51755568064982e-06,1.54082044900861e-08,0.342241220921289
205,80,4.42136979472707e-06,4.44058377979673e-06,1.92139850696549e-08,0.434570867439532
205,81,4.38007964476128e-06,4.40299800175126e-06,2.2918356989976e-08,0.523240645119025
205,82,4.35478978033643e-06,4.38176812167512e-06,2.69783413386904e-08,0.619509613541119
205,83,4.34071034760564e-06,4.37217750004493e-06,3.14671524392907e-08,0.724930942619752
205,84,4.32954902862548e-06,4.3664704207913e-06,3.69213921658229e-08,0.852776857860055
205,85,4.32015258411411e-06,4.36311802332057e-06,4.29654392064549e-08,0.99453522462252
205,86,4.31482840212993e-06,4.36394248026772e-06,4.91140781377908e-08,1.13826260422191
205,87,4.30731915912475e-06,4.36270056525245e-06,5.5381406127708e-08,1.28575116172635
205,88,4.28790917794686e-06,4.34894627687754e-06,6.1037098930683e-08,1.4234699569805
205,89,4.26035603595665e-06,4.32593651567004e-06,6.55804797133896e-08,1.53931922965832
205,90,4.23214851252851e-06,4.30119052907685e-06,6.90420165483374e-08,1.63137036292443
205,91,4.20453943661414e-06,4.27611166742281e-06,7.15722308086697e-08,1.70226089890849
205,92,4.17581077272189e-06,4.24890549766133e-06,7.30947249394376e-08,1.75043192610456
205,93,4.14683290728135e-06,4.22052698922926e-06,7.36940819479059e-08,1.77711722646234
205,94,4.11052405979717e-06,4.18359923060052e-06,7.30751708033495e-08,1.77775801188122
205,95,4.06250183004886e-06,4.13352699979441e-06,7.10251697455533e-08,1.74831108309185
205,96,4.00485987483989e-06,4.0725522012508e-06,6.76923264109064e-08,1.69025455387781
205,97,3.93875552617828e-06,4.00184126192471e-06,6.30857357464265e-08,1.60166670226516
205,98,3.87007094104774e-06,3.92755418943125e-06,5.74832483835053e-08,1.48532802780982
205,99,3.80618757844786e-06,3.85754810849903e-06,5.13605300511699e-08,1.34939566147485
205,100,3.74889646082011e-06,3.79388916371681e-06,4.49927028967068e-08,1.20015858978576
205,101,3.69988833881507e-06,3.73787884200283e-06,3.7990503187757e-08,1.02680134395418
205,102,3.66994481737493e-06,3.70115185432951e-06,3.12070369545836e-08,0.850340768254539
205,103,3.66228732673335e-06,3.68725386579172e-06,2.49665390583687e-08,0.681719833288942
205,104,3.67590018868214e-06,3.69507688446902e-06,1.91766957868822e-08,0.521687064461816
205,105,3.7097665881447e-06,3.72336626242031e-06,1.35996742756106e-08,0.366591103577003
205,106,3.76538559976325e-06,3.77366086468101e-06,8.27526491775643e-09,0.219772044549083
205,107,3.80292999579979e-06,3.81021277462423e-06,7.28277882444672e-09,0.191504414556416
205,108,3.77613559976453e-06,3.78445042770181e-06,8.31482793728355e-09,0.220194103670484
205,109,3.80744813810452e-06,3.81763857149053e-06,1.01904333860148e-08,0.267644706280567
205,110,3.7510205856961e-06,3.76166121895949e-06,1.06406332633924e-08,0.283673016990861
205,122,3.30554121319437e-06,3.30554348693113e-06,2.27373675443232e-12,6.87856120309887e-05
205,124,2.57182909990661e-06,2.57182909990661e-06,0,0
205,125,2.53374969361175e-06,2.53374969361175e-06,0,0
205,126,2.41242310039524e-06,2.41242310039524e-06,0,0
205,127,2.28915723710088e-06,2.28915723710088e-06,0,0
205,131,1.5720769397376e-06,1.5720769397376e-06,0,0
206,39,5.86189162277151e-06,5.9116482589161e-06,4.97566361445934e-08,0.848815354267303
206,40,5.87720478506526e-06,5.92795277043479e-06,5.07479853695258e-08,0.863471449871597
206,41,5.89181718169129e-06,5.94306311541004e-06,5.12459337187465e-08,0.86978146365424
206,42,5.89963019592687e-06,5.95062283537118e-06,5.09926394443028e-08,0.86433619991145
206,43,5.88192870054627e-06,5.9333747230994e-06,5.14460225531366e-08,0.874645463627579
206,44,5.87007843932952e-06,5.91953585171723e-06,4.94574123877101e-08,0.842534097267687
206,45,5.85785528528504e-06,5.90522540733218e-06,4.73701220471412e-08,0.808659820704946
206,46,5.85918496653903e-06,5.90442732573138e-06,4.52423591923434e-08,0.772161306576189
206,47,5.84841109230183e-06,5.89204501011409e-06,4.3633917812258e-08,0.746081578801679
206,48,5.843061444466e-06,5.88739476370392e-06,4.43333192379214e-08,0.758734435009403
206,49,5.87843442190206e-06,5.92409514865722e-06,4.5660726755159e-08,0.776749785368614
206,50,5.85324869462056e-06,5.90127092436887e-06,4.80222297483124e-08,0.820437200839378
206,51,5.85541874897899e-06,5.90557874602382e-06,5.01599970448297e-08,0.856642354632212
206,52,5.87009981245501e-06,5.92204969507293e-06,5.19498826179188e-08,0.884991469952402
206,53,5.88940065426868e-06,5.94269658904523e-06,5.32959347765427e-08,0.904946664443917
206,54,5.89627506997203e-06,5.95139681536239e-06,5.51217453903519e-08,0.934857087503777
206,55,5.90882973483531e-06,5.96532800045679e-06,5.64982656214852e-08,0.95616675647974
206,56,5.93469712839578e-06,5.99327813688433e-06,5.85810084885452e-08,0.987093481287398
206,57,5.96286736254115e-06,6.0240945458645e-06,6.12271833233535e-08,1.02680773528494
206,58,5.98596261625062e-06,6.04850674790214e-06,6.25441316515207e-08,1.04484667982601
206,59,5.9963681451336e-06,6.05867489866796e-06,6.2306753534358e-08,1.03907485374999
206,60,6.00089742874843e-06,6.06155799687258e-06,6.0660568124149e-08,1.01085827318999
206,61,6.00393741478911e-06,6.06253252044553e-06,5.85951056564227e-08,0.97594464446097
206,62,6.00058820054983e-06,6.05693139732466e-06,5.63431967748329e-08,0.938961229995257
206,63,5.99706982029602e-06,6.05129116593162e-06,5.42213456355967e-08,0.904130638134212
206,64,5.97693360759877e-06,6.02774616709212e-06,5.08125594933517e-08,0.850144285169092
206,65,5.98054975853302e-06,6.0302750171104e-06,4.97252585773822e-08,0.831449625620696
206,66,5.94234279560624e-06,5.98748511038139e-06,4.51423147751484e-08,0.759672006948616
206,67,5.87893100600922e-06,5.91720572629129e-06,3.8274720282061e-08,0.651048978852414
206,68,5.8059463299287e-06,5.83898417971795e-06,3.30378497892525e-08,0.569034708759669
206,69,5.75870808461332e-06,5.78960953134811e-06,3.09014467347879e-08,0.536603805588851
206,70,5.66701464776997e-06,5.69433586861123e-06,2.73212208412588e-08,0.482109585723586
206,71,5.51500170331565e-06,5.53865584151936e-06,2.36541382037103e-08,0.428905365332695
206,72,5.41438339496381e-06,5.43613668924081e-06,2.17532942770049e-08,0.401768635321221
206,73,5.40640075996635e-06,5.4289757827064e-06,2.25750227400567e-08,0.41756103075491
206,74,5.41715144208865e-06,5.43966962140985e-06,2.25181793211959e-08,0.415683031237424
206,75,5.31644400325604e-06,5.33544562131283e-06,1.90016180567909e-08,0.357412173346572
206,76,5.13359964315896e-06,5.14790417582844e-06,1.43045326694846e-08,0.278645271618461
206,77,4.97198334414861e-06,4.98339886689791e-06,1.14155227493029e-08,0.229596962804341
206,78,4.76332252219436e-06,4.77471712656552e-06,1.13946043711621e-08,0.239215470253584
206,79,4.55955614597769e-06,4.57396981801139e-06,1.44136720336974e-08,0.316120068976729
206,80,4.453008841665e-06,4.47097954747733e-06,1.79707058123313e-08,0.403563218742947
206,81,4.40468284068629e-06,4.42620421381434e-06,2.15213731280528e-08,0.488602106132562
206,82,4.37738344771788e-06,4.40301300841384e-06,2.56295606959611e-08,0.585499557031563
206,83,4.3611335058813e-06,4.39152108810958e-06,3.03875822282862e-08,0.696781746931305
206,84,4.34846106145415e-06,4.38436472904868e-06,3.5903667594539e-08,0.825663771323564
206,85,4.34052935815998e-06,4.38226652477169e-06,4.17371666117106e-08,0.961568582257063
206,86,4.32767637903453e-06,4.37590051660663e-06,4.8224137572106e-08,1.11431940257197
206,87,4.31697662861552e-06,4.3714721869037e-06,5.44955582881812e-08,1.26235472128693
206,88,4.30614772994886e-06,4.36658183389227e-06,6.04341039434075e-08,1.40343777625403
206,89,4.27832856075838e-06,4.34372395829996e-06,6.53953975415789e-08,1.52852677425005
206,90,4.24867448600708e-06,4.31792295785272e-06,6.92484718456399e-08,1.62988414560137
206,91,4.22189987148158e-06,4.29413103120169e-06,7.22311597201042e-08,1.71086861173608
206,92,4.19368552684318e-06,4.26781753048999e-06,7.41320036468096e-08,1.76770535540401
206,93,4.16664943259093e-06,4.24174731961102e-06,7.50978870200925e-08,1.80235674335085
206,94,4.13475981986267e-06,4.20975720771821e-06,7.49973878555465e-08,1.81382694818868
206,95,4.09276526625035e-06,4.16634429711848e-06,7.35790308681317e-08,1.79778282118638
206,96,4.04122147301678e-06,4.11209748563124e-06,7.08760126144625e-08,1.75382648755337
206,97,3.97879512092914e-06,4.04553384214523e-06,6.67387212160975e-08,1.67736008484178
206,98,3.91029425372835e-06,3.9716733226669e-06,6.13790689385496e-08,1.5696790306772
206,99,3.84262057195883e-06,3.8977996155154e-06,5.51790435565636e-08,1.43597429210751
206,100,3.78071626983001e-06,3.82933967557619e-06,4.86234057461843e-08,1.28608978500179
206,101,3.72310091734107e-06,3.76426896764315e-06,4.11680503020762e-08,1.10574629095676
206,102,3.68253404303687e-06,3.71633564100193e-06,3.38015979650663e-08,0.917889626274608
206,103,3.66478047908458e-06,3.69184363080421e-06,2.70631517196307e-08,0.73846583374049
206,104,3.66895983461291e-06,3.69008648704039e-06,2.11266524274834e-08,0.575821305760147
206,105,3.6917845136486e-06,3.70743555322406e-06,1.56510395754594e-08,0.423942392021995
206,106,3.7335041724873e-06,3.7438262552314e-06,1.03220827440964e-08,0.276471707736695
206,107,3.78279582946561e-06,3.7914708173048e-06,8.67498783918563e-09,0.229327413645032
206,108,3.76142338609498e-06,3.77025799025432e-06,8.83460415934678e-09,0.234873962660148
206,109,3.76495040654845e-06,3.77553647012974e-06,1.0586063581286e-08,0.281174051134205
206,110,3.73810439668887e-06,3.74894602828135e-06,1.08416315924842e-08,0.290030198249345
206,113,2.3390934074996e-05,2.33925620705122e-05,1.62799551617354e-09,0.00695994230480006
206,114,2.26482716243481e-05,2.26505144382827e-05,2.24281393457204e-09,0.0099028039391796
206,121,3.27655061482801e-06,3.27655652654357e-06,5.91171556152403e-12,0.00018042497298136
206,122,3.37642677550321e-06,3.37643041348201e-06,3.63797880709171e-12,0.000107746415041076
206,125,2.49056256507174e-06,2.49056256507174e-06,0,0
206,127,2.20363267544599e-06,2.20363267544599e-06,0,0
206,128,2.18491231862572e-06,2.18491231862572e-06,0,0
206,129,2.15544946513546e-06,2.15544946513546e-06,0,0
206,131,1.69331929100736e-06,1.69331929100736e-06,0,0
207,38,5.83107157581253e-06,5.87252225159318e-06,4.14506757806521e-08,0.710858634501947
207,39,5.83273867960088e-06,5.87940849072766e-06,4.6669811126776e-08,0.800135471352362
207,40,5.8441114560992e-06,5.89131650485797e-06,4.72050487587694e-08,0.807736969312998
207,41,5.85955513088265e-06,5.90716081205755e-06,4.76056811749004e-08,0.812445315583699
207,42,5.86926807955024e-06,5.91696334595326e-06,4.7695266403025e-08,0.812627158217655
207,43,5.86818669034983e-06,5.91582283959724e-06,4.76361492474098e-08,0.811769491344693
207,44,5.86773239774629e-06,5.91502475799643e-06,4.72923602501396e-08,0.805973364911867
207,45,5.85844964007265e-06,5.90453100812738e-06,4.6081368054729e-08,0.786579571146702
207,46,5.85148018217296e-06,5.89587125432445e-06,4.4391072151484e-08,0.75862979570067
207,47,5.8492169046076e-06,5.89212868362665e-06,4.29117790190503e-08,0.733632889989896
207,48,5.83235350859468e-06,5.87479098612675e-06,4.24374775320757e-08,0.727621833442348
207,49,5.83350492888712e-06,5.87597924095462e-06,4.24743120674975e-08,0.728109645663752
207,50,5.83450446356437e-06,5.87747354074963e-06,4.2969077185262e-08,0.736464895238278
207,51,5.81627818974084e-06,5.85902444072417e-06,4.27462509833276e-08,0.734941651496767
207,52,5.82084112465964e-06,5.86434043725603e-06,4.34993125963956e-08,0.747302866798983
207,53,5.82054326514481e-06,5.86372425459558e-06,4.31809894507751e-08,0.741872149793234
207,54,5.83009750698693e-06,5.87404474572395e-06,4.39472387370188e-08,0.753799377872348
207,55,5.83614382776432e-06,5.88059810979757e-06,4.44542820332572e-08,0.761706416859958
207,56,5.85084217163967e-06,5.89641194892465e-06,4.55697772849817e-08,0.77885842667007
207,57,5.85482348469668e-06,5.90218223806005e-06,4.7358753363369e-08,0.80888439228194
207,58,5.87079694014392e-06,5.92124342801981e-06,5.04464878758881e-08,0.859278363571734
207,59,5.89898945690948e-06,5.95313940721098e-06,5.41499503015075e-08,0.917952993424691
207,60,5.93002005189192e-06,5.98701171838911e-06,5.6991666497197e-08,0.961070384222636
207,61,5.95562050875742e-06,6.01387409915333e-06,5.82535903959069e-08,0.978127976929493
