"I_Value","J_Value","TP_Base","TP_ZeroSettling","Conc_Change","Percent_Change"
171,98,3.25159749081649e-06,4.22814900957746e-06,9.76551518760971e-07,30.0329767604709
171,99,3.27974089486816e-06,4.27851500717225e-06,9.98774112304091e-07,30.4528358891668
171,100,3.31612909576506e-06,4.33716741099488e-06,1.02103831522982e-06,30.7900653365322
171,101,3.36192715622019e-06,4.40994062955724e-06,1.04801347333705e-06,31.1729976480315
171,102,3.42203179570788e-06,4.50410470875795e-06,1.08207291305007e-06,31.6207732028461
171,103,3.50711525243241e-06,4.62158232039656e-06,1.11446706796414e-06,31.7773151934824
171,104,3.59898626811628e-06,4.75958495371742e-06,1.16059868560114e-06,32.247933143924
171,105,3.75320973944326e-06,4.94849609822268e-06,1.19528635877941e-06,31.8470440438726
171,106,3.95227607441484e-06,5.18656179337995e-06,1.23428571896511e-06,31.2297444744635
171,107,4.18036688643042e-06,5.42797624802915e-06,1.24760936159873e-06,29.8444944066634
171,108,4.51381902166759e-06,5.90175841352902e-06,1.38793939186144e-06,30.7486716946103
171,109,4.83981193610816e-06,6.17453360973741e-06,1.33472167362925e-06,27.5779656575362
171,110,5.40344944965909e-06,6.75922183290822e-06,1.35577238324913e-06,25.0908682662825
171,111,6.78700689604739e-06,8.23293157736771e-06,1.44592468132032e-06,21.3043054687685
171,112,7.47710555515368e-06,9.03849559108494e-06,1.56139003593125e-06,20.8822789034327
171,126,2.11728138310718e-06,2.14247961594083e-06,2.51982328336453e-08,1.19012206099248
171,127,2.15898489841493e-06,2.16511079997872e-06,6.12590156379156e-09,0.28373989870374
172,6,1.10515211417805e-05,1.22158371596015e-05,1.16431601782097e-06,10.5353462467645
172,7,1.08908570837229e-05,1.19550350063946e-05,1.06417792267166e-06,9.77129636805298
172,8,9.95873870124342e-06,1.10624869193998e-05,1.1037482181564e-06,11.0832129576669
172,9,8.6999043560354e-06,9.83135032583959e-06,1.13144596980419e-06,13.005269063898
172,10,8.37703646539012e-06,9.51999572862405e-06,1.14295926323393e-06,13.643957119634
172,11,8.12575763120549e-06,9.26887332752813e-06,1.14311569632264e-06,14.0678044830271
172,12,7.79817764851032e-06,8.93798460310791e-06,1.13980695459759e-06,14.6163245564856
172,13,7.72256589698372e-06,8.88707381818676e-06,1.16450792120304e-06,15.0792875934911
172,14,7.68046356824925e-06,8.84344535734272e-06,1.16298178909346e-06,15.1420780628553
172,15,7.57755697122775e-06,8.76973808772163e-06,1.19218111649388e-06,15.733053819597
172,16,7.44158023735508e-06,8.66552545630839e-06,1.2239452189533e-06,16.4473832158574
172,17,7.29633165974519e-06,8.54906465974636e-06,1.25273300000117e-06,17.1693538399942
172,18,7.17507282388397e-06,8.44577607495012e-06,1.27070325106615e-06,17.7099700902869
172,19,7.10918629920343e-06,8.38966025185073e-06,1.2804739526473e-06,18.0115402629239
172,20,7.05021602698253e-06,8.33153171697631e-06,1.28131568999379e-06,18.1741337441285
172,21,6.97257019055542e-06,8.26351060823072e-06,1.2909404176753e-06,18.5145560732242
172,22,6.89747866999824e-06,8.1954804045381e-06,1.29800173453987e-06,18.8184958104437
172,23,6.82634299664642e-06,8.12814050732413e-06,1.30179751067772e-06,19.0702036407671
172,24,6.76649915476446e-06,8.0671270552557e-06,1.30062790049124e-06,19.2215778165794
172,25,6.69533346808748e-06,8.00143789092544e-06,1.30610442283796e-06,19.5076829117378
172,26,6.63179616822163e-06,7.93746403360274e-06,1.30566786538111e-06,19.6879975237725
172,27,6.57285454508383e-06,7.87701901572291e-06,1.30416447063908e-06,19.8416755109016
172,28,6.51301161269657e-06,7.81857670517638e-06,1.30556509247981e-06,20.0454900147072
172,29,6.45090176476515e-06,7.76149590819841e-06,1.31059414343326e-06,20.3164486334567
172,30,6.39906011201674e-06,7.71291979617672e-06,1.31385968415998e-06,20.5320728538351
172,31,6.35706192042562e-06,7.67230812925845e-06,1.31524620883283e-06,20.689529617556
172,32,6.34005118627101e-06,7.65177173889242e-06,1.31172055262141e-06,20.6894315847459
172,33,6.3308375501947e-06,7.64336709835334e-06,1.31252954815864e-06,20.7323207672304
172,34,6.32711135040154e-06,7.64356536819832e-06,1.31645401779679e-06,20.806556813849
172,35,6.32532737654401e-06,7.67043638916221e-06,1.3451090126182e-06,21.2654449729545
172,36,6.37437369732652e-06,7.71403301769169e-06,1.33965932036517e-06,21.0163285677311
172,37,6.41537644696655e-06,7.74304498918355e-06,1.327668542217e-06,20.6950995501562
172,38,6.4552132243989e-06,7.7785725807189e-06,1.32335935632e-06,20.5006296510558
172,39,6.50325728202006e-06,7.81787184678251e-06,1.31461456476245e-06,20.2147094563988
172,40,6.54989571557962e-06,7.84645544626983e-06,1.29655973069021e-06,19.7951202124669
172,41,6.6054940361937e-06,7.88572378951358e-06,1.28022975331987e-06,19.3812869454588
172,42,6.65540073896409e-06,7.91492857388221e-06,1.25952783491812e-06,18.9248985045213
172,43,6.71716043143533e-06,7.95976575318491e-06,1.24260532174958e-06,18.4989674496141
172,44,6.77425941830734e-06,7.99651297711534e-06,1.22225355880801e-06,18.0426151898595
172,45,6.83331654727226e-06,8.03610328148352e-06,1.20278673421126e-06,17.6018003247836
172,46,6.88598447595723e-06,8.07372543931706e-06,1.18774096335983e-06,17.248673265339
172,47,6.93523816153174e-06,8.10500205261633e-06,1.16976389108459e-06,16.8669606412799
172,48,6.96534880262334e-06,8.13031510915607e-06,1.16496630653273e-06,16.7251682513584
172,49,6.98876965543604e-06,8.14335544419009e-06,1.15458578875405e-06,16.5205872518059
172,50,6.99383053870406e-06,8.13820588518865e-06,1.14437534648459e-06,16.3626404750814
172,51,6.97097175361705e-06,8.11056634120177e-06,1.13959458758472e-06,16.3477148934568
172,52,6.92442836225382e-06,8.05724539532093e-06,1.13281703306711e-06,16.3597191537468
172,53,6.84194446876063e-06,7.97555458120769e-06,1.13361011244706e-06,16.5685371698494
172,54,6.73265094519593e-06,7.86613691161619e-06,1.13348596642027e-06,16.8356562020947
172,55,6.65606012262288e-06,7.77596233092481e-06,1.11990220830194e-06,16.8253018703297
172,56,6.59763827570714e-06,7.70421593188075e-06,1.10657765617361e-06,16.7723298842874
172,57,6.5476783674967e-06,7.64496962801786e-06,1.09729126052116e-06,16.7584783328427
172,58,6.4897626543825e-06,7.58270289225038e-06,1.09294023786788e-06,16.8409893562105
172,59,6.42108125248342e-06,7.51631796447327e-06,1.09523671198986e-06,17.0568891581346
172,60,6.34962179901777e-06,7.44932640373008e-06,1.09970460471231e-06,17.3192142700913
172,61,6.2761496337771e-06,7.38168500902248e-06,1.10553537524538e-06,17.6148664349172
172,62,6.20445234744693e-06,7.31597083358793e-06,1.11151848614099e-06,17.9148524945699
172,63,6.14142936683493e-06,7.25620657249237e-06,1.11477720565745e-06,18.1517548940234
172,64,6.09307016929961e-06,7.20435309631284e-06,1.11128292701324e-06,18.2384724963864
172,65,6.04659271630226e-06,7.15696887709782e-06,1.11037616079557e-06,18.3636671575692
172,66,6.00122029936756e-06,7.11309348844225e-06,1.11187318907469e-06,18.5274516449906
172,67,5.93174763707793e-06,7.03891191733419e-06,1.10716428025626e-06,18.6650604171971
172,68,5.88789089306374e-06,6.97626774126547e-06,1.08837684820173e-06,18.4850036790577
172,69,5.85843508815742e-06,6.91753530190908e-06,1.05910021375166e-06,18.0782102697116
172,70,5.8319014897279e-06,6.86302882968448e-06,1.03112733995658e-06,17.6808085968663
172,71,5.78575327381259e-06,6.77527214065776e-06,9.89518866845174e-07,17.1026799798727
172,72,5.75371268496383e-06,6.69200517222635e-06,9.38292487262515e-07,16.3076006508729
172,73,5.75250260226312e-06,6.62569800624624e-06,8.73195403983118e-07,15.1794004167784
172,74,5.73053330299444e-06,6.55117355563561e-06,8.20640252641169e-07,14.3204865804087
172,75,5.67978850085638e-06,6.48818422632758e-06,8.083957254712e-07,14.2328490814282
172,76,5.5706891544105e-06,6.35849346508621e-06,7.8780431067571e-07,14.1419542329333
172,77,5.34804121343768e-06,6.08570735494141e-06,7.37666141503723e-07,13.7932022597402
172,78,5.12031192556606e-06,5.81739186600316e-06,6.97079940437106e-07,13.6140131806529
172,79,4.94298501507728e-06,5.60661283088848e-06,6.63627815811196e-07,13.4256489507246
172,80,4.79324626212474e-06,5.42537418368738e-06,6.32127921562642e-07,13.1878874356527
172,81,4.63728702015942e-06,5.23818653164199e-06,6.00899511482567e-07,12.9579969682771
172,82,4.47431148131727e-06,5.03663659401354e-06,5.62325112696271e-07,12.5678579831621
172,83,4.30935142503586e-06,4.84360725749866e-06,5.34255832462804e-07,12.397592578757
172,84,4.12648205383448e-06,4.66499568574363e-06,5.38513631909154e-07,13.0501871784162
172,85,3.9535107134725e-06,4.51105870524771e-06,5.57547991775209e-07,14.1026048032508
172,86,3.79742891709611e-06,4.38419920101296e-06,5.86770283916849e-07,15.4517779457357
172,87,3.65928030987561e-06,4.28559815190965e-06,6.26317842034041e-07,17.1158749534367
172,88,3.54637631971855e-06,4.20679270973778e-06,6.60416390019236e-07,18.622287385216
172,89,3.45277976521174e-06,4.14506621382316e-06,6.92286448611412e-07,20.0501189095956
172,90,3.37970209329796e-06,4.10193206334952e-06,7.22229970051558e-07,21.3696340717058
172,91,3.3240480661334e-06,4.07651714340318e-06,7.5246907726978e-07,22.6371298579045
172,92,3.28388614434516e-06,4.06699791710707e-06,7.83111772761913e-07,23.8471048733047
172,93,3.25645601151336e-06,4.07130119128851e-06,8.14845179775148e-07,25.022453148276
172,94,3.23474068864016e-06,4.08927462558495e-06,8.5453393694479e-07,26.4173860966897
172,95,3.22348614645307e-06,4.11659493693151e-06,8.93108790478436e-07,27.7063014978724
172,96,3.22433447763615e-06,4.1500629777147e-06,9.25728500078549e-07,28.7106845303849
172,97,3.23267340718303e-06,4.18984700445435e-06,9.57173597271321e-07,29.6093504263212
172,98,3.25316523230867e-06,4.23374785896158e-06,9.80582626652904e-07,30.1424168964518
172,99,3.28241253555461e-06,4.28431030741194e-06,1.00189777185733e-06,30.5232130637121
172,100,3.32073545905587e-06,4.34376488556154e-06,1.02302942650567e-06,30.8073147987685
172,101,3.36915809384664e-06,4.41349402535707e-06,1.04433593151043e-06,30.9969405537183
172,102,3.42630369232211e-06,4.49889012088533e-06,1.07258642856323e-06,31.3044763360221
172,103,3.50044570041064e-06,4.61307354271412e-06,1.11262784230348e-06,31.7853192858544
172,104,3.58561464963714e-06,4.73686122859363e-06,1.15124657895649e-06,32.1073704636106
172,105,3.7156266898819e-06,4.90026786792441e-06,1.18464117804251e-06,31.8826749002647
172,106,3.90944342143484e-06,5.12361339133349e-06,1.21416996989865e-06,31.0573613430892
172,107,4.18588342654402e-06,5.45661123396712e-06,1.2707278074231e-06,30.3574581022732
172,108,4.78779747936642e-06,6.1599348555319e-06,1.37213737616548e-06,28.6590521440991
172,109,5.53322888663388e-06,6.94581785865012e-06,1.41258897201624e-06,25.529198248576
172,110,6.22855895926477e-06,7.66104312788229e-06,1.43248416861752e-06,22.9986450796415
172,111,6.93582887834054e-06,8.35762330098078e-06,1.42179442264023e-06,20.499271933889
172,112,7.5907655627816e-06,9.22621165955206e-06,1.63544609677047e-06,21.5452062541524
172,127,2.14232932194136e-06,2.16859348256548e-06,2.62641606241232e-08,1.22596280390369
173,5,1.08825688585057e-05,1.20293243526248e-05,1.14675549411913e-06,10.5375441132435
173,6,1.0958208804368e-05,1.20059830805985e-05,1.04777427623048e-06,9.56154691825942
173,7,1.07154437500867e-05,1.17609351946157e-05,1.04549144452903e-06,9.75686559430238
173,8,1.0459023542353e-05,1.15205293695908e-05,1.06150582723785e-06,10.1491867088679
173,9,9.77260606305208e-06,1.0846377335838e-05,1.07377127278596e-06,10.987563254449
173,10,9.07895991986152e-06,1.01368686955539e-05,1.05790877569234e-06,11.6523124347979
173,11,8.85129156813491e-06,9.87150451692287e-06,1.02021294878796e-06,11.5261478049235
173,12,8.74713259690907e-06,9.7930833362625e-06,1.04595073935343e-06,11.9576412929082
173,13,8.4576195149566e-06,9.57146403379738e-06,1.11384451884078e-06,13.169716571797
173,14,8.31135366752278e-06,9.43631948757684e-06,1.12496582005406e-06,13.5352899786944
173,15,8.17045747680822e-06,9.31322574615479e-06,1.14276826934656e-06,13.9865885428117
173,16,8.01284113549627e-06,9.18649311643094e-06,1.17365198093466e-06,14.6471390245774
173,17,7.83273662818829e-06,9.04217722563772e-06,1.20944059744943e-06,15.4408434096574
173,18,7.64218202675693e-06,8.88286922418047e-06,1.24068719742354e-06,16.2347244946486
173,19,7.48564616515068e-06,8.7463267846033e-06,1.26068061945261e-06,16.8413065704561
173,20,7.35493676984333e-06,8.62906381371431e-06,1.27412704387098e-06,17.323426206669
173,21,7.26056350686122e-06,8.54277004691539e-06,1.28220654005418e-06,17.6598763834583
173,22,7.13749022906995e-06,8.43123689264758e-06,1.29374666357762e-06,18.1260726397688
173,23,7.03152136338758e-06,8.33133435662603e-06,1.29981299323845e-06,18.4855158089463
173,24,6.95371409165091e-06,8.25145707494812e-06,1.29774298329721e-06,18.662587592656
173,25,6.83791995470528e-06,8.14429404272232e-06,1.30637408801704e-06,19.1048461618522
173,26,6.7219393713458e-06,8.03498915047385e-06,1.31304977912805e-06,19.5337938441591
173,27,6.62691809338867e-06,7.94087827671319e-06,1.31396018332453e-06,19.8276206949863
173,28,6.53383358439896e-06,7.85032534622587e-06,1.31649176182691e-06,20.1488413321444
173,29,6.46463513476192e-06,7.77953846409218e-06,1.31490332933026e-06,20.3399465231952
173,30,6.40180451227934e-06,7.71728264226113e-06,1.31547812998178e-06,20.5485520130856
173,31,6.34733760307427e-06,7.66519860917469e-06,1.31786100610043e-06,20.7624217981117
173,32,6.31126067673904e-06,7.62924946684507e-06,1.31798879010603e-06,20.8831302906509
173,33,6.30638169241138e-06,7.61672845328576e-06,1.31034676087438e-06,20.778107396372
173,34,6.30463910056278e-06,7.6194410212338e-06,1.31480192067102e-06,20.8545152180662
173,35,6.33394938631682e-06,7.64414744480746e-06,1.31019805849064e-06,20.6853256724951
173,36,6.36193453829037e-06,7.68107565818354e-06,1.31914111989317e-06,20.7349055849868
173,37,6.38346318737604e-06,7.70655424275901e-06,1.32309105538297e-06,20.7268533795186
173,38,6.40927692074911e-06,7.72946987126488e-06,1.32019295051578e-06,20.598157433982
173,39,6.44638384983409e-06,7.74001637182664e-06,1.29363252199255e-06,20.0675689212308
173,40,6.48731611363473e-06,7.77356035541743e-06,1.2862442417827e-06,19.8270628292543
173,41,6.53894858260173e-06,7.80917252996005e-06,1.27022394735832e-06,19.4255075003651
173,42,6.59418265058775e-06,7.84830990596674e-06,1.25412725537899e-06,19.018691501777
173,43,6.65869674776332e-06,7.88895522418898e-06,1.23025847642566e-06,18.4759649377171
173,44,6.72242413202184e-06,7.93101298768306e-06,1.20858885566122e-06,17.978467765879
173,45,6.78894548400422e-06,7.97006032371428e-06,1.18111483971006e-06,17.3976185623076
173,46,6.84205906509305e-06,8.01005990069825e-06,1.1680008356052e-06,17.0708967065796
173,47,6.87308602209669e-06,8.04197406978346e-06,1.16888804768678e-06,17.0067425888291
173,48,6.94808977641515e-06,8.07578999229008e-06,1.12770021587494e-06,16.2303633396167
173,49,6.99295378581155e-06,8.0947302194545e-06,1.10177643364295e-06,15.7555228790217
173,50,6.98705889590201e-06,8.10889196145581e-06,1.1218330655538e-06,16.0558696050461
173,51,6.95835933584021e-06,8.10046276455978e-06,1.14210342871957e-06,16.4134011136356
173,52,6.90845990902744e-06,8.053844794631e-06,1.14538488560356e-06,16.5794533179075
173,53,6.84366477798903e-06,7.97823940956732e-06,1.13457463157829e-06,16.578465900717
173,54,6.78428250466823e-06,7.8979983300087e-06,1.11371582534048e-06,16.4161180577922
173,55,6.72108399157878e-06,7.82301231083693e-06,1.10192831925815e-06,16.3950981811686
173,56,6.67278800392523e-06,7.76192609919235e-06,1.08913809526712e-06,16.3220844814257
173,57,6.62400134388008e-06,7.70648057368817e-06,1.08247922980809e-06,16.341772496894
173,58,6.56030715617817e-06,7.64398191677174e-06,1.08367476059357e-06,16.5186588797602
173,59,6.49393632556894e-06,7.57897487346781e-06,1.08503854789888e-06,16.7084876337129
173,60,6.42033592157532e-06,7.50918343328522e-06,1.0888475117099e-06,16.9593542302182
173,61,6.34470370641793e-06,7.43808141123736e-06,1.09337770481943e-06,17.2329198558703
173,62,6.27558893029345e-06,7.37129312256002e-06,1.09570419226657e-06,17.4597827301498
173,63,6.21581602899823e-06,7.31156205802108e-06,1.09574602902285e-06,17.6283536049159
173,64,6.16337410974666e-06,7.25816016711178e-06,1.09478605736513e-06,17.7627714604222
173,65,6.11696805208339e-06,7.20978914614534e-06,1.09282109406195e-06,17.865404637674
173,66,6.07100264460314e-06,7.1650079007668e-06,1.09400525616365e-06,18.020174264562
173,67,6.00098837821861e-06,7.08783363734256e-06,1.08684525912395e-06,18.1111042152456
173,68,5.95175561102224e-06,7.02696706866845e-06,1.07521145764622e-06,18.0654503967704
173,69,5.91477828493225e-06,6.97121731718653e-06,1.05643903225427e-06,17.8610081623098
173,70,5.88699458603514e-06,6.9223146965669e-06,1.03532011053176e-06,17.5865646791607
173,71,5.84124336455716e-06,6.83082134855795e-06,9.89577984000789e-07,16.9412216242391
173,72,5.82317761654849e-06,6.75225965096615e-06,9.29082034417661e-07,15.954897748222
173,73,5.80417827222846e-06,6.68411939841462e-06,8.79941126186168e-07,15.1604772444097
173,74,5.75894591747783e-06,6.58799581287894e-06,8.29049895401113e-07,14.3958617997267
173,75,5.68433142689173e-06,6.48591912977281e-06,8.01587702881079e-07,14.1017059471389
173,76,5.54887265025172e-06,6.32399815003737e-06,7.75125499785645e-07,13.9690627023217
173,77,5.34030050403089e-06,6.06554340265575e-06,7.25242898624856e-07,13.5805634547614
173,78,5.11512189405039e-06,5.79544484935468e-06,6.80322955304291e-07,13.3002295819305
173,79,4.92938261231757e-06,5.5824862101872e-06,6.53103597869631e-07,13.2491966892092
173,80,4.78371612189221e-06,5.41459394298727e-06,6.30877821095055e-07,13.1880279895352
173,81,4.64232198282843e-06,5.24558754477766e-06,6.03265561949229e-07,12.9949099648981
173,82,4.49019626103109e-06,5.05857269672561e-06,5.68376435694518e-07,12.6581646469948
173,83,4.32473643741105e-06,4.86574526803452e-06,5.41008830623468e-07,12.5096370253568
173,84,4.14186843045172e-06,4.68444613943575e-06,5.42577708984027e-07,13.0998296564638
173,85,3.96619634557283e-06,4.52847098131315e-06,5.62274635740323e-07,14.176671721458
173,86,3.80921937903622e-06,4.39878022007179e-06,5.89560841035563e-07,15.4772089074253
173,87,3.67166785508743e-06,4.29740384788602e-06,6.25735992798582e-07,17.0422820771102
